#{"t_start": 1784477946.4592388, "env_id": "None"}
r,l,t
5.503422,20,479.914932
211.065741,29,480.138857
205.032204,27,480.372556
5.816554,20,480.487934
3.999836,21,480.674871
203.151633,30,480.924803
-97.194237,180,482.280519
2.473918,23,482.498912
4.888738,180,483.919533
207.895025,31,484.162369
-0.331123,33,484.438524
211.553074,25,484.653633
-1.433542,15,484.743145
210.553383,26,484.995475
0.924811,13,485.0584
6.320318,20,485.254544
206.533734,37,485.528792
-2.736626,180,486.773591
208.761217,33,487.03702
213.157138,25,487.15487
210.597143,32,487.413038
208.052903,31,487.713119
207.300188,23,487.91369
209.422211,26,488.14338
2.673412,16,488.225222
1.064412,27,488.457892
2.38925,14,488.620586
6.952881,23,488.72941
2.971039,19,488.911933
5.525125,21,489.091732
5.250509,19,489.181718
200.914295,39,489.528688
208.533922,39,489.792024
212.231618,27,490.022146
209.597084,33,490.355168
211.416848,27,490.501062
4.888128,18,490.679747
203.01959,31,490.9263
4.388288,18,491.104721
207.324419,38,491.365297
212.466525,28,491.569658
204.291711,28,491.69081
0.111662,20,491.771826
0.525853,22,491.859895
207.775176,36,491.972871
0.454235,20,492.051708
209.592309,28,492.128112
4.680421,21,492.205915
-0.382899,16,492.280847
207.304055,30,492.391149
207.313925,20,492.452957
5.239771,19,492.52637
5.747076,21,492.580898
207.383561,36,492.738744
207.939607,38,492.871402
211.683806,32,492.975562
208.346094,36,493.095229
206.788116,44,493.216767
209.0292,34,493.33989
210.366153,28,493.43105
211.001209,26,493.535259
5.283557,17,493.590875
212.660564,21,493.67653
210.008794,27,493.767738
-2.031045,180,494.361663
-3.49432,22,494.423129
-4.742657,81,494.674181
-6.125918,122,495.095395
5.886834,19,495.143951
211.87238,27,495.264138
213.046701,28,495.444575
6.192628,24,495.624826
207.898246,35,495.84383
5.066767,27,496.057329
1.36761,23,496.179884
0.279678,17,496.331311
-9.520002,92,496.993426
3.986822,25,497.20101
5.206284,20,497.297436
212.157938,29,497.536433
208.268698,32,497.771276
-7.728189,83,498.426999
208.945514,30,498.685076
4.974452,24,498.815905
5.529635,26,499.044431
210.742826,33,499.308908
2.825275,23,499.530521
1.129476,60,500.053535
211.294464,34,500.299602
211.779743,31,500.529503
209.740563,28,500.736764
3.822529,20,500.833545
1.680313,21,501.034799
-6.464591,76,501.561294
207.62069,26,501.827741
207.954126,34,502.061265
-0.113136,22,502.236439
5.208757,28,502.461346
1.474998,24,502.649827
0.738636,22,502.764213
212.108331,28,502.983507
212.079133,22,503.174864
211.631002,25,503.363804
5.15842,19,503.466357
207.280129,27,503.741338
203.782671,29,504.052206
-1.178144,81,504.627833
-3.235747,180,505.892151
209.135807,29,506.162127
4.68633,40,506.449344
213.465929,26,506.665249
207.666437,25,506.885052
210.941676,37,507.169218
-0.616739,67,507.663444
211.67181,26,507.906322
4.170597,19,508.009366
209.751448,26,508.265382
-10.676354,81,508.973786
2.534502,26,509.22874
4.115211,16,509.317996
4.544273,20,509.505504
208.265271,36,509.758493
2.436541,26,509.972818
1.003414,49,510.289498
0.346345,43,510.685277
4.075773,25,510.828792
210.026022,26,511.08981
2.007324,19,511.313078
207.31552,35,511.631484
209.966449,29,511.850727
208.745491,35,512.100854
-2.289346,73,512.594296
211.449761,29,512.803466
0.1513,47,513.161322
212.461446,29,513.308207
210.737965,30,513.541827
4.534104,20,513.777981
211.035026,30,513.99572
2.755234,22,514.180786
-0.032616,19,514.272457
5.192408,20,514.458664
1.946562,20,514.552011
209.611684,29,514.769842
211.136908,31,515.029228
4.714964,25,515.242156
5.993007,26,515.438107
4.671209,22,515.666686
1.023056,20,515.796946
209.993519,28,516.034979
208.595212,32,516.297514
3.849732,21,516.509703
6.105916,27,516.742233
-1.519066,87,517.332695
-0.928844,23,517.551097
209.919463,32,517.785525
211.640026,32,518.13394
0.613543,22,518.39257
1.303296,20,518.495505
207.455512,24,518.702378
3.594586,21,518.894534
211.909068,23,519.023885
5.271028,20,519.219191
5.058056,20,519.397379
3.188175,20,519.496153
0.480982,18,519.695642
4.719827,22,519.910266
7.312474,27,520.068941
6.018276,28,520.334166
-2.69621,62,520.8477
211.74525,27,521.077254
4.373548,23,521.282404
5.870066,21,521.381871
210.928172,30,521.626403
211.6506,22,521.843883
211.608151,27,522.070348
211.164083,28,522.290967
5.079444,19,522.395732
209.10479,32,522.657252
201.710132,33,523.008452
212.809033,27,523.267236
210.035793,30,523.512084
0.42337,28,523.7383
2.287411,180,525.052394
4.178516,19,525.160759
211.739071,24,525.359092
208.656641,28,525.577968
6.940953,26,525.813337
1.439955,25,526.024394
212.155272,31,526.314902
-2.794189,126,527.110384
2.185474,20,527.291114
-10.15751,180,528.717006
-31.137765,119,529.637339
211.775466,27,529.850678
213.150202,26,530.05129
1.789969,18,530.213835
4.369993,19,530.310124
5.541628,17,530.469705
3.023235,18,530.553011
208.929337,30,530.789988
212.171444,27,531.015795
211.516845,34,531.246778
211.166586,34,531.533189
212.20799,31,531.848381
211.32256,33,532.119097
208.072295,36,532.375318
4.386167,20,532.559015
4.511866,24,532.760715
5.064822,17,532.850416
5.538659,18,533.025238
3.529901,22,533.208126
2.746685,18,533.298525
209.444386,32,533.521733
211.96443,29,533.789988
206.036138,30,534.012466
-4.325024,138,534.940911
3.388833,21,535.124587
212.445353,26,535.329274
2.472273,22,535.438157
211.877294,27,535.654614
3.641653,21,535.837249
3.080377,21,536.073803
211.753616,28,536.252201
209.771912,32,536.518623
211.765189,33,536.773732
-2.836981,142,537.830081
212.2952,26,539.703207
207.186999,26,540.014822
211.516332,27,540.105971
209.94279,27,540.196467
209.506044,33,540.307552
-3.690765,138,540.746974
3.290648,21,540.838338
207.002729,25,540.939109
-1.832639,128,541.311309
209.429691,34,541.434625
0.488859,20,541.483004
4.422529,23,541.575251
1.299137,24,541.679861
-0.351183,123,542.376937
-7.066015,150,543.350002
1.700965,21,543.547787
208.69072,28,543.795694
1.207463,15,543.877702
5.703711,18,544.063134
208.051702,34,544.334716
210.051083,35,544.705695
210.668037,32,545.032078
-2.28983,110,545.729988
211.523946,26,545.946536
4.65578,21,546.142037
-1.318457,117,546.96042
-0.212271,27,547.096387
3.782332,23,547.360412
209.889886,34,547.678035
1.214942,23,547.89231
4.573596,20,548.100127
0.812996,21,548.211352
-3.381302,115,549.103465
-1.997999,98,549.824411
212.50767,23,550.009117
1.550174,16,550.101528
211.824842,27,550.311019
213.018716,25,550.502886
212.051901,27,550.709296
3.98369,23,550.824539
5.813629,28,551.048132
209.209934,39,551.341885
210.416544,38,551.781791
-10.356952,113,552.564036
211.28071,28,552.811539
211.441098,28,553.051527
5.061476,25,553.255826
5.599853,19,553.350599
211.829894,29,553.585119
4.710438,23,553.783084
212.118187,26,554.012246
0.808386,63,554.522285
209.633204,33,554.791459
-1.781344,133,555.72991
-17.630467,119,556.544723
212.002155,22,556.745285
211.081214,26,556.960178
0.553568,14,557.03129
3.455529,20,557.215763
4.92057,23,557.408297
6.504177,27,557.622646
3.943999,22,557.725084
207.222413,37,557.987718
3.842256,22,558.180069
-5.871256,84,558.980335
209.445539,39,559.219167
-0.265973,71,559.746783
211.894857,29,559.978536
5.287659,27,560.186861
211.01345,29,560.407711
212.038971,28,560.612413
211.380849,28,560.832563
211.235081,29,561.062737
-2.409606,118,561.880307
2.205427,118,562.806676
210.548841,30,563.12407
210.845657,30,563.383425
-5.891642,135,564.406252
-5.141206,117,565.25975
-1.523261,123,566.075923
210.906121,31,566.314943
212.421015,29,566.535091
-5.751483,124,567.496934
-8.955229,109,568.417175
-2.019425,98,569.132522
0.766225,115,569.846396
7.501207,43,570.247158
-6.368619,119,571.061107
211.927687,28,571.279909
210.769107,31,571.526474
-16.133722,155,572.686885
-7.313217,116,573.482057
210.920089,31,573.698021
210.817797,30,573.935509
-14.439744,105,574.712792
-0.699581,87,575.362642
-4.680406,111,576.142705
211.09059,32,576.44856
-12.982576,138,577.388952
6.552245,33,577.631142
3.213774,21,577.821642
210.845264,30,578.048347
210.986163,31,578.330936
0.782315,22,578.570554
-1.929436,130,579.504767
211.630298,34,579.775676
210.344971,33,580.035506
-15.663922,104,580.785539
4.604064,26,581.003835
-2.239709,106,581.730051
-16.062994,105,582.45203
211.087314,30,582.684819
211.645242,31,582.923399
211.074577,32,583.176379
-19.364404,121,584.142348
-7.598834,114,584.992364
1.410599,29,585.214729
210.896294,31,585.434205
5.927555,29,585.586177
5.537623,26,585.779789
-12.839566,103,586.56162
3.293226,23,586.677499
0.316365,117,587.492407
5.808897,41,587.809437
-3.2383,113,588.687272
-32.536985,101,589.367249
-16.653717,105,590.230778
-16.48581,115,591.097192
211.579733,33,591.319261
-9.496533,109,592.097215
-10.882801,106,592.809715
2.715231,29,593.075849
7.582234,34,593.410548
211.460743,31,593.682486
-34.825507,128,594.615081
-10.97375,112,595.421373
4.771407,26,595.660278
211.379066,28,595.917416
5.034836,29,596.136529
212.202279,28,596.271199
-9.454194,110,597.142564
211.467535,35,597.403373
-31.624236,126,598.37434
-8.917232,108,599.278237
4.505283,28,599.495609
211.806639,32,599.738692
210.753713,32,599.9851
210.759195,33,600.24421
210.65001,35,600.492954
-11.302704,105,601.27606
-17.864497,111,602.068334
-17.033297,124,603.035157
7.69466,42,603.334495
6.934054,52,603.846752
2.716384,45,604.179924
5.76607,21,604.380573
211.949062,24,604.585392
3.843456,17,604.67718
212.03917,26,604.886537
-20.211566,105,605.620493
-10.226905,115,606.462318
7.59771,35,606.718274
-25.480174,112,607.621626
2.131414,103,608.524563
8.222682,39,608.798033
-10.081286,105,609.479193
212.221487,32,609.716463
210.63356,33,609.97132
-7.546877,102,610.682846
-14.585815,111,611.643706
-20.965023,102,612.386337
-9.43441,134,613.324911
-2.804122,143,614.377243
-6.259056,101,615.058491
211.28223,31,615.276012
211.477708,34,615.515305
-17.445973,104,616.242979
-0.448774,102,616.926939
210.907903,35,617.156615
-16.614923,101,617.977692
-20.499062,111,618.807513
-5.705048,104,619.56646
-19.047166,131,620.558957
4.487277,22,620.78019
5.908395,26,621.026874
1.899863,26,621.220588
-7.869654,113,621.976321
-18.265614,114,622.797725
211.530963,35,623.071041
4.764368,106,623.792897
-16.747539,115,624.746084
-30.059154,119,625.528417
3.493501,103,626.308849
3.908382,29,626.547042
2.53728,113,627.367383
1.368799,105,628.101032
3.750148,29,628.335981
2.956645,101,629.106832
211.550963,31,629.347125
210.827817,31,629.661272
4.341642,111,630.502043
-28.70901,112,631.201197
0.859605,113,632.005424
-0.367395,111,632.797092
1.199169,146,633.94493
3.122613,161,635.155624
3.269921,102,635.935677
1.770331,110,636.814442
-0.02825,115,637.586335
-0.224511,111,638.419483
2.735104,101,639.168351
2.956911,27,639.410872
212.044519,29,639.690424
-18.945363,114,640.486804
-6.347048,138,641.544659
-23.52045,103,642.398869
-23.089309,108,643.106936
-2.83189,104,643.877139
2.866118,121,644.865993
4.124361,120,645.802376
211.01157,32,646.045992
211.730121,31,646.306999
-16.498541,106,647.190424
2.688421,124,648.08992
211.783036,36,648.346504
-32.638708,136,649.407613
-17.709755,124,650.301816
209.415287,33,650.537063
-25.477579,109,651.342167
-10.588299,110,652.101807
-10.342295,109,653.033701
211.576994,32,653.27586
-35.298849,114,654.025033
4.487211,108,654.762345
-0.378207,110,655.655832
3.345679,102,656.337526
210.299558,31,656.573761
211.222023,31,656.810357
209.709153,33,657.154994
4.214533,105,657.914569
-6.973985,119,658.821812
-3.733789,123,659.750266
-11.565044,125,660.799799
0.969772,31,661.067358
4.69011,101,661.787123
211.398437,32,662.026042
-24.516337,110,662.74314
-53.360023,142,663.994646
3.918493,67,664.454469
-11.166945,124,665.385387
211.338848,34,665.640877
211.186087,33,665.897736
-49.293291,136,666.925265
-8.892474,102,667.719065
-12.97838,113,668.556311
-45.39424,118,669.481826
0.958428,116,670.248614
210.835867,31,670.503225
2.977907,105,671.260974
-53.209574,152,672.483195
212.538364,29,672.726384
210.242442,33,672.982495
-54.881826,180,674.367247
-14.770059,132,675.280327
-24.226929,74,675.843443
-0.590593,107,676.581395
-27.542518,104,677.444109
-22.904847,112,678.251775
211.937595,33,678.514194
-0.10748,110,679.41732
3.777807,103,680.195914
210.715777,34,680.458599
-24.546953,107,681.207373
3.822757,105,682.034105
-17.787054,105,682.753144
211.889773,34,683.019313
-41.545693,117,683.93099
13.638851,135,684.978156
-34.309299,180,686.353685
-63.79061,140,687.425612
3.6829,38,687.710388
211.758374,31,687.977062
212.479712,32,688.230767
212.293545,29,688.478946
-0.300487,114,689.314257
7.465975,43,689.731125
-13.60116,111,690.446693
-42.652002,114,691.284402
-52.330442,147,692.418663
0.214828,116,693.282798
-19.751576,164,694.551562
-0.118251,110,695.360394
211.919562,29,695.596338
2.907506,55,695.956435
210.550694,35,696.227226
-0.679712,107,697.16011
211.256572,33,697.393778
211.635125,30,697.644822
211.788179,33,697.895661
4.403014,26,698.031905
211.37083,29,698.255892
5.832793,38,698.5994
3.215869,105,699.373857
212.048386,31,699.608323
3.978327,105,700.320782
4.293082,110,701.158953
-0.724335,116,702.000913
-19.094466,121,702.862773
211.709224,32,703.114213
-16.18396,116,703.962085
-5.313199,125,704.755472
-19.965745,110,705.602892
-18.575586,124,706.459288
3.713215,104,707.185061
-36.909618,114,708.106526
-39.127585,129,709.012061
211.488714,30,709.268637
2.833645,29,709.427314
-25.880442,112,710.2601
11.673433,90,711.017516
-20.042962,117,711.738647
-29.088661,130,712.740813
-58.965171,121,713.584509
212.04962,35,713.859949
7.367111,37,714.194126
7.63901,41,714.461911
17.882673,180,715.885603
211.142712,33,716.144993
1.737396,106,716.977907
3.29851,120,717.960655
3.929391,106,718.707638
16.926092,91,719.411967
7.468081,39,719.750413
18.683307,180,721.177278
212.320487,33,721.446358
16.807301,124,722.307962
14.114383,103,723.146818
-15.401932,125,724.065402
3.839351,106,724.87776
-16.16769,110,732.76453
3.052642,106,733.48158
-6.185981,124,734.300435
212.021178,31,734.512092
-12.08779,103,735.20417
-12.926298,120,736.150434
3.226351,113,737.010182
-6.64402,142,737.901294
2.533209,103,738.626695
-2.780646,121,739.581439
-8.183343,134,740.449542
5.022141,61,740.916226
216.032415,65,741.411596
210.71741,29,741.667575
210.611755,30,741.915362
6.325968,36,742.294844
-17.075493,103,743.037888
210.631455,33,743.265571
-18.99735,124,744.115757
-7.389835,120,745.134566
211.824352,33,745.376321
-0.421315,117,746.319722
16.880999,180,747.635558
-20.285922,114,748.458379
12.986863,90,749.154366
1.294532,114,749.890882
4.237904,110,750.724277
8.955589,78,751.264746
212.326159,34,751.516154
-29.676353,124,752.359343
212.013464,34,752.595342
211.715452,33,752.833162
-5.767227,113,753.733811
-27.052017,114,754.589181
212.84794,97,755.29968
217.152905,64,755.788184
7.622732,46,756.217585
7.788075,41,756.567554
3.103021,111,757.38594
-45.713832,180,758.786318
211.984096,35,759.051868
2.802184,102,759.798815
-8.810892,110,760.576241
212.827182,29,760.806997
3.627754,67,761.333385
0.412683,101,762.035277
-4.549548,128,762.941091
-0.468575,110,763.707695
-6.997832,120,764.585845
2.073402,120,765.555438
-22.819574,104,766.249836
-7.739075,115,767.091473
218.982333,71,767.672373
-13.372872,170,768.991169
211.572396,32,769.250326
212.59346,31,769.485837
-2.357689,119,770.32801
-15.516372,110,771.13639
-49.784439,122,772.011603
-12.949922,108,772.849755
212.354989,30,773.088371
212.313121,28,773.246861
-0.741687,111,774.081688
-12.881863,114,774.838192
214.653814,57,775.300631
211.245746,31,775.54943
213.007461,30,775.791435
-31.276908,115,776.690633
-8.092386,114,777.465758
210.629237,33,777.723052
211.350357,31,777.978736
-72.156701,125,778.980388
-29.603642,121,779.828001
-11.700065,110,780.54495
4.225201,108,781.406745
-13.275463,117,782.156726
5.557367,33,782.412139
212.066128,30,782.650578
-71.782943,180,784.125943
4.49167,27,784.344569
-62.791464,107,785.062126
211.501503,29,785.294529
212.006141,29,785.537131
5.892828,35,785.80245
-23.975827,105,786.511509
-17.322888,129,787.454884
3.043206,51,787.859389
0.78707,113,788.648082
-35.841816,129,789.591706
211.688632,30,789.827479
-31.110024,126,790.623826
3.393419,27,790.899266
-29.146306,117,791.771814
-37.70301,124,792.725385
211.933533,32,792.972728
210.650349,33,793.242551
-8.581598,108,794.01965
-12.409257,105,794.75703
212.757328,29,794.911845
-0.507802,112,795.707542
-34.341653,133,796.746382
-0.921829,109,797.469078
13.63273,79,798.094356
-52.035412,121,798.932154
4.325707,127,799.900679
-22.833652,109,800.518507
-21.391785,115,801.273513
211.549031,31,801.496399
-9.484504,109,802.14011
213.124741,28,802.350001
211.791589,30,802.567606
211.203511,31,802.790673
-95.798789,180,804.210437
208.727239,36,804.517145
2.625123,107,805.25534
213.282645,50,805.677889
-5.667224,107,806.368592
-29.756093,109,807.11943
212.039516,29,807.35131
212.212879,30,807.588218
-0.176188,180,809.055028
211.678868,31,809.310499
211.967335,33,809.552101
211.740237,30,809.793322
-0.218795,109,810.518294
-32.330679,120,811.500395
209.37079,35,811.725967
211.187961,32,811.950838
211.650828,29,812.175872
-38.363345,120,813.051881
-4.825837,108,813.798463
-8.726852,102,814.526784
-0.320557,108,815.341172
-11.24588,106,816.137032
-27.680483,107,816.863279
-11.742012,133,817.821578
-14.066714,105,818.632737
211.869056,29,818.850105
212.795093,29,818.98825
2.762517,103,819.798231
-56.448347,126,820.72523
212.565957,32,820.974112
210.777861,33,821.209899
-19.461833,108,821.944851
-10.69667,106,822.651641
2.123491,115,823.620882
-21.331321,108,824.392466
2.664433,105,825.229267
-23.519544,123,826.118376
210.704262,31,826.365401
-71.570166,118,827.249221
-4.277533,106,828.032354
211.262296,31,828.307605
1.5849,163,829.620149
3.607922,110,830.535567
211.578678,31,830.76625
-5.399585,115,831.509562
-32.462613,122,832.397877
2.238198,110,833.361651
-40.171074,123,834.251542
7.395218,45,834.567533
-46.922163,130,835.488727
210.74886,29,835.831188
-19.740282,114,836.614908
211.503405,32,836.83466
212.454381,29,837.089876
4.031577,104,837.896225
211.330237,30,838.148944
-0.060474,111,838.91635
-0.279237,116,839.788099
211.347596,30,840.012552
208.332163,25,840.155495
211.933643,27,840.374031
210.533474,29,840.600015
5.991732,35,840.91634
-16.254018,105,841.642438
213.413254,52,842.100969
4.409821,24,842.317242
-9.647911,133,843.27162
213.3985,29,843.518307
-8.370564,148,844.655637
-1.230769,118,845.431889
211.961453,33,845.690385
1.124954,111,846.545764
210.439897,33,846.81787
-25.760542,109,847.547582
212.4205,29,847.780023
-42.774417,180,849.185606
-11.912066,113,849.957315
-129.396881,180,851.365376
206.646072,32,851.616341
212.007115,31,851.853915
211.432365,31,852.084242
211.48962,29,852.30584
3.3192,104,853.105095
209.605402,32,853.329885
-24.072935,113,854.019183
-32.315804,153,855.109235
6.293541,180,856.536823
210.265709,33,856.780399
-0.010263,113,857.514884
211.503336,32,857.754922
211.332078,33,857.993017
-3.085544,115,858.898197
211.809058,33,859.12032
-47.038323,115,859.907658
-31.720817,109,860.600839
3.45128,135,861.596087
19.866532,180,862.964957
-10.678489,101,863.708109
-15.059905,109,864.668426
211.777597,31,864.800122
-18.898803,105,865.58509
-0.196015,116,866.362804
211.169653,31,866.607849
0.902237,109,867.417312
-1.326544,109,868.140642
-2.434996,139,869.273489
4.73308,38,869.570709
211.60047,30,869.819583
-19.041882,104,870.560241
