method,target_sut,seed,step,selected_index,safe_neighbor,safe_neighbor_streak,reason,min_ratio,max_ratio,m_neighbors,w_streak
DETOUR-selection-sensitivity,SUT-E,7,11,125,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,12,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,13,74,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,14,113,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,15,98,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,16,117,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,17,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,18,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,19,71,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,20,185,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,7,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,1,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,2,167,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,3,165,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,4,146,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,5,161,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,6,85,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,7,77,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,8,71,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,9,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,10,0,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,11,162,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,12,40,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,13,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,14,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,15,7,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,16,55,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,17,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,18,15,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,19,153,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,20,69,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,8,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,1,81,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,2,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,3,109,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,4,74,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,5,167,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,6,103,True,2,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,7,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,8,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,9,98,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,10,117,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,11,106,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,12,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,13,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,14,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,15,39,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,16,77,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,17,69,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,18,85,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,19,113,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,20,165,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,9,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,1,77,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,2,11,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,3,101,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,4,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,5,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,6,7,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,7,109,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,8,125,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,9,71,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,10,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,11,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,12,145,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,13,69,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,14,85,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,15,123,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,16,185,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,17,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,18,106,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,19,117,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,20,151,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,10,20,,,1,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,1,151,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,2,145,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,3,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,4,65,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,5,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,6,71,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,7,167,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,8,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,9,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,10,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,11,146,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,12,153,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,13,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,14,63,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,15,138,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,16,7,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,17,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,18,161,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,19,56,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,20,149,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,11,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,1,167,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,2,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,3,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,4,23,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,5,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,6,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,7,31,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,8,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,9,85,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,10,106,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,11,153,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,12,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,13,125,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,14,103,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,15,39,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,16,182,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,17,161,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,18,123,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,19,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,20,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,12,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,1,15,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,2,63,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,3,185,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,4,71,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,5,90,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,6,89,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,7,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,8,153,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,9,55,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,10,103,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,11,85,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,12,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,13,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,14,65,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,15,117,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,16,151,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,17,93,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,18,83,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,19,105,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,20,161,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,13,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,1,77,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,2,56,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,3,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,4,105,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,5,15,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,6,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,7,0,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,8,39,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,9,117,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,10,106,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,11,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,12,74,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,13,123,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,14,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,15,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,16,8,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,17,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,18,111,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,19,162,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,20,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,14,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,1,1,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,2,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,3,101,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,4,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,5,71,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,6,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,7,146,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,8,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,9,119,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,10,153,True,2,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,11,149,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,12,169,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,13,39,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,14,121,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,15,165,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,16,40,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,17,113,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,18,81,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,19,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,20,65,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,15,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,1,123,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,2,56,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,3,40,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,4,161,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,5,99,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,6,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,7,89,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,8,7,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,9,165,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,10,74,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,11,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,12,101,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,13,55,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,14,103,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,15,106,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,16,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,17,8,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,18,31,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,19,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,20,125,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,16,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,1,113,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,2,56,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,3,71,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,4,165,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,5,89,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,6,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,7,65,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,8,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,9,146,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,10,109,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,11,143,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,12,99,True,2,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,13,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,14,185,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,15,101,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,16,167,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,17,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,18,151,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,19,55,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,20,77,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,17,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,1,185,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,2,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,3,15,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,4,85,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,5,162,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,6,83,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,7,182,True,2,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,8,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,9,169,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,10,47,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,11,137,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,12,177,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,13,35,True,2,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,14,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,15,7,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,16,81,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,17,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,18,24,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,19,40,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,20,113,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,18,20,,,0,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,1,161,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,2,125,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,3,173,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,4,106,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,5,189,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,6,157,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,7,111,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,8,123,True,2,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,9,181,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,10,89,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,11,141,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,12,169,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,13,151,True,2,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,14,55,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,15,99,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,16,65,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,17,162,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,18,145,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,19,133,False,0,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,20,167,True,1,selected,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,19,20,,,1,max_count_reached,0.1,0.5,3,5
DETOUR-selection-sensitivity,SUT-E,0,1,111,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,2,1,True,1,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,3,137,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,4,35,True,1,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,5,173,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,6,7,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,7,74,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,8,157,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,9,153,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,10,145,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,11,55,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,12,125,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,13,181,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,14,101,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,15,113,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,16,90,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,17,69,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,18,89,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,19,85,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,20,165,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,0,20,,,0,max_count_reached,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,1,63,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,2,137,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,3,177,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,4,7,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,5,39,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,6,55,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,7,101,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,8,173,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,9,181,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,10,11,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,11,47,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,12,151,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,13,146,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,14,125,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,15,145,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,16,133,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,17,143,False,0,selected,0.1,0.5,4,3
DETOUR-selection-sensitivity,SUT-E,1,18,31,False,0,selected,0.1,0.5,4,3
