method,method_variant,task_kind,mode,target_sut,seed,step,scenario_index,scenario_id,selected_reason,visible_target_count_before,collision_offline,critical_offline,cumulative_failures
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,8,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,6
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,9,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,7
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,10,83,cutin:g=25.83240473:dv=-7.27601103:mode=lead_braking,baseline,0,True,True,8
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,11,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,False,8
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,12,45,cutin:g=21.30260579:dv=-5.99060746:mode=cutin_braking,baseline,0,True,True,9
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,13,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,10
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,14,26,cutin:g=24.34848072:dv=-6.89089608:mode=cutin_braking,baseline,0,True,True,11
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,15,78,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,True,True,12
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,16,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,13
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,17,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,True,True,14
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,18,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,True,14
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,19,40,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,14
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,12,20,90,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,True,True,15
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,1,70,cutin:g=31.72682296:dv=-5.12588299:mode=lead_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,2,7,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,True,True,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,3,57,cutin:g=30.41068830:dv=-3.47422294:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,4,61,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,True,True,2
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,5,60,cutin:g=33.88375814:dv=-6.52923966:mode=lead_braking,baseline,0,False,False,2
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,6,44,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,3
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,7,67,cutin:g=27.90143384:dv=-7.47720103:mode=lead_braking,baseline,0,True,True,4
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,8,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,9,5,cutin:g=13.51480558:dv=-0.30710811:mode=fast_intrusion,baseline,0,False,False,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,10,51,cutin:g=35.52672261:dv=-4.44395813:mode=cutin_braking,baseline,0,False,False,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,11,6,cutin:g=30.80380748:dv=-0.88320417:mode=fast_intrusion,baseline,0,False,False,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,12,81,cutin:g=8.55722121:dv=-1.97479224:mode=lead_braking,baseline,0,False,True,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,13,35,cutin:g=12.77242474:dv=1.28324835:mode=cutin_braking,baseline,0,False,False,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,14,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,15,84,cutin:g=22.92499196:dv=-2.87969031:mode=lead_braking,baseline,0,False,False,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,16,20,cutin:g=22.74551985:dv=-1.57899471:mode=fast_intrusion,baseline,0,False,False,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,17,47,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,True,True,6
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,18,59,cutin:g=21.94712956:dv=-3.62588513:mode=lead_braking,baseline,0,False,True,6
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,19,41,cutin:g=17.88687357:dv=-0.28722336:mode=cutin_braking,baseline,0,False,False,6
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-D,12,20,88,cutin:g=23.64529738:dv=-3.04918239:mode=lead_braking,baseline,0,False,False,6
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,1,75,cutin:g=17.35792079:dv=-4.84670737:mode=lead_braking,baseline,0,True,True,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,2,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,True,True,2
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,3,45,cutin:g=21.30260579:dv=-5.99060746:mode=cutin_braking,baseline,0,True,True,3
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,4,80,cutin:g=21.06598114:dv=-6.61710449:mode=lead_braking,baseline,0,True,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,5,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,6,37,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,5
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,7,72,cutin:g=11.37544668:dv=-3.29333447:mode=lead_braking,baseline,0,False,True,5
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,8,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,6
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,9,26,cutin:g=24.34848072:dv=-6.89089608:mode=cutin_braking,baseline,0,True,True,7
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,10,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,8
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,11,44,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,9
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,12,38,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,True,True,10
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,13,47,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,True,True,11
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,14,66,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,True,True,12
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,15,63,cutin:g=15.16678937:dv=-5.63481290:mode=lead_braking,baseline,0,True,True,13
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,16,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,14
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,17,33,cutin:g=27.14595265:dv=-4.57556245:mode=cutin_braking,baseline,0,False,False,14
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,18,90,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,True,True,15
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,19,54,cutin:g=18.37679865:dv=-5.11864611:mode=cutin_braking,baseline,0,True,True,16
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-D,12,20,42,cutin:g=30.02903962:dv=-6.23828208:mode=cutin_braking,baseline,0,False,True,16
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,1,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,2,63,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,True,True,2
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,3,185,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,True,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,4,71,cutin:g=24.34848072:dv=-6.89089608:mode=cutin_braking,baseline,0,True,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,5,90,cutin:g=7.82403791:dv=-1.49971232:mode=cutin_braking,baseline,0,False,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,6,89,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,True,True,5
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,7,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,6
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,8,133,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,True,True,7
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,9,55,cutin:g=7.54585820:dv=-7.77327215:mode=fast_intrusion,baseline,0,True,True,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,10,65,cutin:g=16.69700660:dv=-6.49677815:mode=cutin_braking,baseline,0,True,True,9
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,11,145,cutin:g=19.73761162:dv=-7.85120456:mode=lead_braking,baseline,0,True,True,10
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,12,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,True,True,11
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,13,173,cutin:g=5.17126779:dv=-7.54559272:mode=lead_braking,baseline,0,True,True,12
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,14,125,cutin:g=10.90589063:dv=-6.32625904:mode=cutin_braking,baseline,0,True,True,13
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,15,162,cutin:g=8.55722121:dv=-1.97479224:mode=lead_braking,baseline,0,False,True,13
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,16,157,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,True,True,14
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,17,93,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,14
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,18,83,cutin:g=33.64811011:dv=-7.77335363:mode=cutin_braking,baseline,0,True,True,15
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,19,103,cutin:g=22.94891379:dv=-5.39728549:mode=cutin_braking,baseline,0,True,True,16
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-D,13,20,161,cutin:g=21.06598114:dv=-6.61710449:mode=lead_braking,baseline,0,True,True,17
Random,Random,failure_discovery,static,SUT-D,13,1,65,cutin:g=16.69700660:dv=-6.49677815:mode=cutin_braking,baseline,0,True,True,1
Random,Random,failure_discovery,static,SUT-D,13,2,164,cutin:g=38.88577643:dv=-1.28849351:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-D,13,3,27,cutin:g=17.79689663:dv=-5.16711531:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-D,13,4,57,cutin:g=33.58619613:dv=-5.02040007:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-D,13,5,112,cutin:g=27.55579702:dv=1.15621586:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-D,13,6,172,cutin:g=32.13095412:dv=1.71294944:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-D,13,7,60,cutin:g=20.48405473:dv=-2.62030946:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-D,13,8,13,cutin:g=29.69892294:dv=-6.51492718:mode=fast_intrusion,baseline,0,False,True,1
Random,Random,failure_discovery,static,SUT-D,13,9,76,cutin:g=34.84227458:dv=1.01438339:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-D,13,10,178,cutin:g=6.39920436:dv=1.61118422:mode=lead_braking,baseline,0,False,True,1
Random,Random,failure_discovery,static,SUT-D,13,11,167,cutin:g=25.83240473:dv=-7.27601103:mode=lead_braking,baseline,0,True,True,2
Random,Random,failure_discovery,static,SUT-D,13,12,56,cutin:g=5.43613406:dv=0.38381989:mode=fast_intrusion,baseline,0,True,True,3
Random,Random,failure_discovery,static,SUT-D,13,13,119,cutin:g=25.45762637:dv=-5.80962306:mode=cutin_braking,baseline,0,True,True,4
Random,Random,failure_discovery,static,SUT-D,13,14,48,cutin:g=11.58988854:dv=-1.00992078:mode=fast_intrusion,baseline,0,False,False,4
Random,Random,failure_discovery,static,SUT-D,13,15,141,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,True,True,5
Random,Random,failure_discovery,static,SUT-D,13,16,33,cutin:g=39.40241854:dv=-3.80857806:mode=fast_intrusion,baseline,0,False,False,5
Random,Random,failure_discovery,static,SUT-D,13,17,120,cutin:g=23.66459804:dv=-1.68517495:mode=cutin_braking,baseline,0,False,False,5
Random,Random,failure_discovery,static,SUT-D,13,18,78,cutin:g=14.93376247:dv=-0.50952776:mode=cutin_braking,baseline,0,False,False,5
Random,Random,failure_discovery,static,SUT-D,13,19,52,cutin:g=14.05913230:dv=1.29356238:mode=fast_intrusion,baseline,0,False,False,5
Random,Random,failure_discovery,static,SUT-D,13,20,150,cutin:g=13.90788665:dv=-0.45519224:mode=lead_braking,baseline,0,False,False,5
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,1,0,cutin:g=10.46185657:dv=-2.70065851:mode=fast_intrusion,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,2,1,cutin:g=38.61031229:dv=-6.85514550:mode=fast_intrusion,baseline,0,False,True,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,3,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,4,11,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,5,15,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,6,19,cutin:g=20.12147247:dv=-6.24836103:mode=fast_intrusion,baseline,0,False,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,7,21,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,True,True,3
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,8,23,cutin:g=8.95406621:dv=-3.47608483:mode=fast_intrusion,baseline,0,True,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,9,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,5
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,10,31,cutin:g=11.54981000:dv=-7.07746112:mode=fast_intrusion,baseline,0,True,True,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,11,35,cutin:g=21.59106767:dv=-7.00201329:mode=fast_intrusion,baseline,0,False,True,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,12,39,cutin:g=6.52716856:dv=-5.24303998:mode=fast_intrusion,baseline,0,True,True,7
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,13,40,cutin:g=8.62526678:dv=-2.14156740:mode=fast_intrusion,baseline,0,False,True,7
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,14,41,cutin:g=32.43073714:dv=-7.40933556:mode=fast_intrusion,baseline,0,False,True,7
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,15,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,True,True,8
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,16,55,cutin:g=7.54585820:dv=-7.77327215:mode=fast_intrusion,baseline,0,True,True,9
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,17,56,cutin:g=5.43613406:dv=0.38381989:mode=fast_intrusion,baseline,0,True,True,10
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,18,59,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,True,10
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,19,61,cutin:g=27.34067256:dv=-7.24324061:mode=fast_intrusion,baseline,0,False,True,10
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-D,13,20,63,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,True,True,11
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,1,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,True,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,2,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,3,78,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,True,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,4,66,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,True,True,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,5,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,False,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,6,12,cutin:g=10.67797698:dv=1.44027882:mode=fast_intrusion,baseline,0,False,False,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,7,75,cutin:g=17.35792079:dv=-4.84670737:mode=lead_braking,baseline,0,True,True,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,8,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,5
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,9,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,True,True,6
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,10,38,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,True,True,7
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-D,13,11,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,True,7
