target_sut,seed,min_ratio,max_ratio,min_count,max_count,m_neighbors,w_streak,selected_count,failure_count,failure_ratio,recall,critical_count,stop_reason
SUT-F,17,0.05,0.4,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.4,10,20,3,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.4,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.4,10,20,3,5,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.4,10,20,3,5,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.4,10,20,3,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.4,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.4,10,20,3,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.4,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.4,10,20,4,3,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.4,10,20,4,3,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.4,10,20,4,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.4,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.4,10,20,4,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.4,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.4,10,20,4,4,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.4,10,20,4,4,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.4,10,20,4,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.4,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.4,10,20,4,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.4,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.4,10,20,4,5,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.4,10,20,4,5,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.4,10,20,4,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.4,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.4,10,20,4,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.4,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,2,3,20,19,0.95,0.2835820895522388,20,safe_neighbor_streak
SUT-F,1,0.05,0.5,10,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,2,3,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,2,3,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,2,3,19,19,1.0,0.2835820895522388,19,safe_neighbor_streak
SUT-F,9,0.05,0.5,10,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,2,3,10,9,0.9,0.13432835820895522,10,safe_neighbor_streak
SUT-F,12,0.05,0.5,10,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,2,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,2,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,2,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,2,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,2,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,2,4,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,2,4,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,safe_neighbor_streak
SUT-F,9,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,2,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,2,4,10,9,0.9,0.13432835820895522,10,safe_neighbor_streak
SUT-F,12,0.05,0.5,10,20,2,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,2,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,2,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,2,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,2,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,2,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,2,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,2,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,2,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,2,5,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,2,5,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,2,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,2,5,10,9,0.9,0.13432835820895522,10,safe_neighbor_streak
SUT-F,12,0.05,0.5,10,20,2,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,2,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,2,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,2,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,2,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,2,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,3,3,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,3,3,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,3,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,3,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,3,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,3,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,3,4,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,3,4,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,3,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,3,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,3,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,3,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,3,5,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,3,5,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,3,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,3,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,3,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,3,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,4,3,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,4,3,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,4,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,4,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,4,3,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,4,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,4,4,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,4,4,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,4,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,4,4,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,4,4,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,4,4,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,1,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.05,0.5,10,20,4,5,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.05,0.5,10,20,4,5,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,9,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,14,0.05,0.5,10,20,4,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,15,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,16,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,17,0.05,0.5,10,20,4,5,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,18,0.05,0.5,10,20,4,5,20,18,0.9,0.26865671641791045,20,max_count_reached
SUT-F,19,0.05,0.5,10,20,4,5,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,0,0.1,0.4,20,20,2,3,20,19,0.95,0.2835820895522388,20,safe_neighbor_streak
SUT-F,1,0.1,0.4,20,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,2,0.1,0.4,20,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,3,0.1,0.4,20,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,4,0.1,0.4,20,20,2,3,20,18,0.9,0.26865671641791045,19,max_count_reached
SUT-F,5,0.1,0.4,20,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,6,0.1,0.4,20,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,7,0.1,0.4,20,20,2,3,20,18,0.9,0.26865671641791045,18,max_count_reached
SUT-F,8,0.1,0.4,20,20,2,3,20,20,1.0,0.29850746268656714,20,safe_neighbor_streak
SUT-F,9,0.1,0.4,20,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
SUT-F,10,0.1,0.4,20,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,11,0.1,0.4,20,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,12,0.1,0.4,20,20,2,3,20,19,0.95,0.2835820895522388,20,max_count_reached
SUT-F,13,0.1,0.4,20,20,2,3,20,20,1.0,0.29850746268656714,20,max_count_reached
