#{"t_start": 1784480289.034111, "env_id": "None"}
r,l,t
208.314428,44,2095.946627
28.370502,180,2097.320931
212.667471,32,2097.554044
213.782013,29,2097.765619
212.394614,33,2098.012113
211.913862,40,2098.286397
213.091556,31,2098.513165
211.111886,37,2098.843899
206.973936,44,2099.224003
212.437812,39,2099.480927
211.511817,35,2099.732473
213.636227,34,2099.976794
18.45714,180,2101.46938
210.041049,44,2101.792828
208.469547,42,2102.169282
211.202007,40,2102.456947
206.710541,46,2102.79325
211.275257,34,2103.063774
211.951337,34,2103.361484
212.948603,32,2103.599251
211.341633,37,2103.956829
19.864716,180,2105.412704
207.710129,38,2105.656027
214.037614,36,2106.007898
205.835195,47,2106.341579
210.213435,42,2106.699366
211.174079,36,2106.954673
17.40798,180,2108.391017
212.423884,32,2108.659657
212.066203,38,2108.955174
211.82033,37,2109.230005
208.937431,36,2109.582485
213.077738,34,2109.820235
212.219569,37,2110.11267
210.971372,38,2110.401173
208.379738,39,2110.754051
212.233848,38,2111.075041
208.824836,38,2111.411512
212.165302,32,2111.645464
209.735923,39,2111.929169
210.432195,34,2112.180809
213.511938,32,2112.434137
212.110971,34,2112.716613
211.488449,34,2112.989446
213.674652,32,2113.252732
208.964412,37,2113.526705
211.79489,36,2113.801868
207.710381,39,2114.103051
210.883788,34,2114.435349
209.422215,39,2114.714516
210.907404,33,2114.948457
213.195219,34,2115.218096
211.544031,37,2115.493337
208.225306,36,2115.7534
207.510633,45,2116.236136
213.376356,34,2116.520096
210.547454,35,2116.807595
213.647246,31,2117.053601
211.244874,35,2117.326736
211.460603,35,2117.576863
211.827848,34,2117.841707
209.590934,37,2118.112566
208.393461,36,2118.371747
212.622334,36,2118.665382
213.706385,30,2118.964491
212.767634,35,2119.291178
208.380756,38,2119.663125
209.796337,40,2119.950978
208.758015,41,2120.251817
210.288629,34,2120.508889
211.391622,39,2120.787882
210.070778,36,2121.057361
213.370028,37,2121.430707
212.1865,35,2121.750058
210.430326,35,2122.096802
213.894874,29,2122.400773
213.676847,33,2122.665574
210.638429,36,2122.92784
211.862716,33,2123.157037
213.13431,32,2123.397571
213.645769,33,2123.640368
3.826854,36,2123.888909
212.274274,31,2124.109811
208.466522,36,2124.440487
212.630669,36,2124.717429
212.419673,32,2124.956522
212.365467,40,2128.551691
211.164173,39,2128.962146
212.944355,37,2129.235433
7.505401,27,2129.452448
212.765373,36,2129.726792
213.603041,29,2129.967252
2.28398,13,2130.032646
211.226147,35,2130.301859
3.894571,34,2130.631164
210.376868,34,2130.906581
211.40189,35,2131.207546
211.111698,43,2131.508316
210.022139,39,2131.775934
207.080123,41,2132.143012
213.581953,32,2132.404307
207.565552,36,2132.659666
207.267381,39,2132.954202
212.86725,32,2133.298155
207.241543,36,2133.577491
212.013363,31,2133.843581
212.007711,38,2134.125307
212.085518,35,2134.358444
212.088406,32,2134.583975
208.927326,38,2134.836331
208.256284,39,2135.179589
212.420977,35,2135.433386
208.306987,37,2135.707661
211.326612,39,2136.104329
212.977703,34,2136.377269
212.517043,32,2136.621552
211.662199,34,2136.888407
213.874731,31,2137.157302
6.396055,31,2137.389915
209.846146,36,2137.644581
209.784664,40,2138.025455
210.36126,34,2138.281907
212.939308,32,2138.524237
211.269179,35,2138.778223
211.940711,35,2139.023649
213.193657,35,2139.327386
208.547926,37,2139.658907
213.869932,35,2139.919916
210.916892,34,2140.159715
213.381033,28,2140.402175
211.17333,36,2140.708715
212.161965,33,2140.989335
211.141729,36,2141.299353
206.887986,48,2141.811742
209.080733,38,2142.090229
208.462599,40,2142.371534
211.941177,38,2142.728629
21.489188,180,2144.108684
211.688747,39,2144.408847
211.533238,32,2144.666896
208.472043,40,2145.135693
211.995577,40,2145.399303
212.712183,37,2145.667536
211.247236,35,2145.895431
209.697677,39,2146.166958
213.541962,32,2146.422439
210.164196,38,2146.759696
1.098129,14,2146.849113
213.344781,33,2147.182921
214.331492,34,2147.465174
211.409771,34,2147.721965
211.138144,35,2147.995011
212.992956,35,2148.306533
212.426745,37,2148.649428
212.885831,35,2148.984997
208.905353,41,2149.280106
207.951908,48,2149.60795
209.075143,40,2149.952159
211.303401,35,2150.189411
212.229545,38,2150.490984
208.656337,37,2150.832691
210.106194,35,2151.083939
213.113347,33,2151.326518
210.519641,36,2151.625761
212.169255,32,2151.866612
212.577301,38,2152.142105
208.438271,38,2152.483306
213.138,33,2152.727255
213.206288,36,2153.007384
211.593508,35,2153.241005
212.020451,39,2153.516816
211.694957,35,2153.776479
211.647186,40,2154.078413
207.657648,38,2154.484997
213.794898,32,2154.819287
213.536557,32,2155.072011
209.891086,36,2155.312215
212.332356,31,2155.530652
211.388652,38,2155.797486
213.283255,34,2156.063952
208.963652,38,2156.337414
212.431915,34,2156.609659
210.771127,34,2156.877104
208.301139,43,2157.273422
212.115004,36,2157.558962
210.728692,33,2157.839813
214.258315,34,2158.091578
213.524993,32,2158.355134
209.271318,36,2158.612135
211.016896,34,2158.855712
212.33587,37,2159.140954
211.861211,34,2159.392961
211.898633,34,2159.644731
211.580471,32,2160.014329
207.611709,43,2160.670827
213.291252,34,2160.968358
210.808139,36,2161.229192
208.050203,36,2161.495313
212.676176,36,2161.75954
208.454196,38,2162.028057
213.089107,33,2162.279839
212.422066,39,2162.66027
209.135484,42,2162.965119
212.676191,37,2163.248853
213.111025,36,2163.533443
210.40802,35,2163.786112
209.695191,39,2164.138229
209.359052,36,2164.476892
3.645901,37,2164.740348
213.531618,33,2164.998289
213.607716,32,2165.238503
210.708064,35,2165.486851
209.84786,42,2165.802945
212.661681,38,2166.090809
208.429176,48,2166.53218
210.968645,36,2166.796847
213.597139,35,2167.062883
210.799685,38,2167.341743
212.992618,36,2167.606313
212.920976,38,2167.969323
211.50026,34,2168.218297
209.229016,38,2168.496684
209.181049,41,2168.802871
213.127771,31,2169.055479
211.460722,37,2169.321449
208.272816,44,2169.733802
213.901138,34,2169.99907
211.361847,33,2170.244639
211.380329,40,2170.544788
210.035962,39,2170.839733
209.877459,38,2171.209074
211.70053,34,2171.513828
211.876284,40,2171.8713
210.070012,35,2172.110484
3.452929,34,2172.3616
212.910163,35,2172.636972
210.726381,37,2172.911198
213.019083,32,2173.14066
212.105103,38,2173.431175
207.729439,38,2173.794119
211.017577,38,2174.2037
212.306816,33,2174.444977
210.694619,32,2174.689745
213.583044,34,2174.963188
4.698503,32,2175.202714
211.397017,39,2175.486354
209.484798,36,2175.741647
213.455785,28,2176.040444
210.671646,33,2176.298191
211.197553,37,2176.601354
212.981329,36,2176.894142
212.331659,35,2177.153613
209.945797,36,2177.410689
212.649901,37,2177.751671
211.892762,33,2178.003345
208.083771,41,2178.371559
206.016252,34,2178.608639
215.188536,31,2178.831991
209.04066,43,2179.132838
214.256101,35,2179.415654
209.588388,33,2179.658383
209.896334,32,2179.892153
213.187543,34,2180.272924
212.465006,39,2180.597659
209.319289,36,2180.858118
211.786437,39,2181.125899
211.197716,41,2181.418549
212.418194,35,2181.673524
211.441311,36,2182.023858
209.469969,41,2182.312981
214.349398,34,2182.637306
213.479376,30,2182.871765
211.35685,34,2183.104965
5.34246,33,2183.348531
212.963788,30,2183.583085
211.162433,36,2183.853147
215.022579,36,2184.127855
214.140971,30,2184.37459
214.919099,35,2184.644043
212.944923,35,2184.923082
7.222597,29,2185.147416
209.096506,35,2185.394017
212.888206,32,2185.65478
212.655241,33,2185.897628
210.239128,34,2186.143304
213.875813,32,2186.41786
212.556919,35,2186.724128
212.999618,38,2187.113029
204.884789,33,2187.367503
209.712883,32,2187.686362
212.948966,33,2188.004935
211.179398,41,2188.318198
212.033683,37,2188.596553
212.91348,31,2188.841281
211.762316,36,2189.120954
211.550932,38,2189.404555
212.698505,36,2189.750735
213.226002,37,2190.072751
213.831761,31,2190.377931
213.066248,31,2190.609367
210.538976,35,2190.84913
211.953484,36,2191.099314
214.588683,31,2191.367831
208.330399,36,2191.627792
214.695239,30,2191.841688
212.778913,35,2192.097303
212.695777,32,2192.41618
213.108324,36,2192.683494
213.460461,36,2192.941494
212.779313,31,2193.158924
212.123178,31,2193.386672
214.045284,33,2193.640343
214.756222,35,2193.904162
5.331361,31,2194.133453
213.513973,36,2194.461545
212.099852,38,2194.824022
212.735365,39,2195.120829
211.866202,34,2195.365445
210.188901,36,2195.599528
212.549985,35,2195.870032
204.15305,34,2196.10942
213.814515,31,2196.42784
213.952868,29,2196.643476
212.272008,39,2196.917836
213.034893,29,2197.131162
212.847032,36,2197.374665
210.418823,41,2197.735018
206.855089,46,2198.047122
214.707594,37,2198.358399
212.022925,35,2198.678847
213.01536,30,2198.896016
3.809428,31,2199.116574
213.216554,27,2199.323808
212.817472,32,2199.580624
213.742628,32,2199.805661
212.435367,33,2200.046975
212.807213,31,2200.289811
211.177661,38,2200.636156
208.896382,36,2200.878115
212.714219,31,2201.113367
209.381628,36,2201.357031
211.007717,37,2201.705806
212.120723,33,2201.922473
212.392165,36,2202.186262
212.829979,38,2202.5085
208.4028,37,2202.824125
212.82596,36,2203.072106
210.098051,37,2203.319716
213.908546,34,2203.58677
3.618925,33,2203.823952
213.437131,33,2204.079868
213.928256,35,2204.454077
209.308754,38,2204.755851
209.126133,34,2205.045551
211.522456,36,2205.391506
208.869206,39,2205.67765
211.339986,38,2205.968789
213.124234,37,2206.230114
211.249609,34,2206.564277
215.012605,36,2206.82596
214.464642,34,2207.076231
215.666216,33,2207.398515
213.320954,31,2207.621214
213.674942,32,2207.842402
212.169555,31,2208.06077
215.655364,31,2208.31725
212.734239,34,2208.571882
213.188703,33,2208.822505
211.450786,34,2209.086812
210.550979,38,2209.383636
215.281378,33,2209.642065
4.359726,31,2209.89191
209.98298,38,2210.186724
2.563029,30,2210.441913
214.557911,30,2210.766974
213.163443,29,2211.067658
5.874585,31,2211.313119
215.60477,32,2211.575701
214.070696,36,2211.859475
212.957965,30,2212.108083
214.387925,34,2212.376648
209.44157,35,2212.644194
212.17993,38,2212.941652
213.021472,34,2213.199108
212.879079,35,2213.555636
214.196692,35,2213.844769
215.602872,35,2214.123804
210.282486,34,2214.40776
215.024981,33,2214.766167
210.741988,38,2215.040017
215.32767,34,2215.299238
214.633137,36,2215.567518
208.949638,34,2215.808245
214.523548,33,2216.049752
213.034702,38,2216.331173
215.657167,30,2216.573719
214.228071,34,2216.852343
215.131657,27,2217.100343
215.237197,29,2217.406329
212.577139,37,2217.677534
213.301215,27,2217.887231
214.124644,34,2218.128004
211.202473,35,2218.369445
211.157507,34,2218.587614
212.273976,40,2218.931004
213.649407,40,2219.234158
211.063763,37,2219.601262
212.745902,31,2219.838644
214.784537,29,2220.073094
214.769572,36,2220.349456
211.575776,33,2220.600216
214.657049,34,2220.861588
214.34552,29,2221.099613
208.732937,35,2221.35823
212.887575,31,2221.599342
209.275451,44,2222.001969
214.315798,33,2222.281856
6.435816,31,2222.527728
213.168476,35,2222.800619
213.098976,28,2222.954827
212.727065,35,2223.368742
213.360355,37,2223.645147
212.040062,34,2223.896821
213.120143,30,2224.124134
214.509974,29,2224.35355
214.371003,28,2224.577047
214.277219,31,2224.735306
7.48067,28,2224.984535
209.895998,38,2225.338508
214.266685,33,2225.600503
214.213933,32,2225.837501
211.663361,30,2226.054875
209.475417,36,2226.383163
212.378328,39,2226.651285
210.430524,35,2226.89393
211.648492,34,2227.134877
210.906751,38,2227.408751
209.605531,35,2227.654798
214.013566,32,2227.905672
210.320026,34,2228.142189
211.703008,31,2228.485563
207.619623,33,2228.743227
212.831896,34,2228.985878
210.472351,34,2229.222637
213.177089,30,2229.437664
214.617053,31,2229.684859
213.840813,37,2230.017071
212.601285,33,2230.277494
215.130605,31,2230.498437
212.587215,32,2230.729505
208.660861,34,2230.983274
211.614077,32,2231.260832
212.320759,31,2231.590041
215.158275,29,2231.740012
207.281232,30,2231.96481
213.720465,30,2232.196537
209.847471,38,2232.576781
209.624107,38,2232.869779
211.022493,35,2233.123932
212.32317,37,2233.40017
214.054034,38,2233.703743
211.172329,34,2233.958045
213.559674,33,2234.20602
214.05648,36,2234.524051
214.376773,28,2234.799832
214.531674,26,2235.007804
212.454774,30,2235.250093
214.115647,34,2235.510409
215.125044,31,2235.735199
207.442711,31,2235.969104
213.252555,32,2236.211184
214.782921,34,2236.484101
213.165948,38,2236.855431
213.055103,35,2237.121173
212.510671,38,2237.455144
213.396428,33,2237.689795
212.442226,36,2237.932497
210.801476,33,2238.158027
0.314292,13,2238.229613
215.157479,30,2238.46755
214.815301,28,2238.722926
215.647806,32,2239.041689
213.698499,39,2239.332448
212.462789,37,2239.611103
214.519045,32,2239.863342
213.717803,37,2240.145119
209.67521,32,2240.409869
214.170126,36,2240.774571
215.683765,27,2240.916162
213.228031,32,2241.189851
204.962848,33,2241.438833
208.997427,41,2241.817824
213.65614,31,2242.060313
214.07933,37,2242.340852
211.65746,32,2242.566822
214.269184,35,2242.925693
213.349485,34,2243.237366
213.113068,32,2243.489697
206.573856,32,2243.721965
214.655526,30,2243.965867
211.686369,34,2244.234481
213.305634,40,2244.543101
213.017421,33,2244.805267
214.582771,36,2245.100783
214.243911,29,2245.342541
215.01451,36,2245.614257
215.559892,34,2245.966091
208.477322,36,2246.22349
208.810477,36,2246.490314
214.087553,36,2246.763368
212.723226,33,2247.124365
211.786492,35,2247.490732
212.929555,32,2247.782978
211.449854,29,2248.008422
8.40198,27,2248.238963
210.181825,32,2248.485187
212.584892,32,2248.737453
210.396559,32,2248.978637
213.845605,30,2249.206467
215.163499,31,2249.456479
215.108966,28,2249.671112
213.720325,35,2249.918617
212.833656,34,2250.261407
212.239796,35,2250.583638
213.710318,36,2250.846541
215.15886,34,2251.094723
215.275416,29,2251.322279
213.080383,30,2251.542115
214.778876,29,2251.775679
209.397166,34,2252.020178
215.162783,30,2252.250392
215.791765,28,2252.554127
213.976788,33,2252.810226
212.207579,42,2253.12274
214.594654,39,2253.380385
213.054793,34,2253.627464
214.042206,34,2253.855594
212.979857,38,2254.180658
214.250255,30,2254.326248
215.188922,28,2254.619918
212.11902,30,2254.855632
212.675472,32,2255.089926
5.726015,30,2255.320484
214.119363,29,2255.546465
212.782824,35,2255.810923
210.983749,33,2256.054269
213.286517,35,2256.324939
215.356143,29,2256.62254
211.855217,33,2256.868087
213.999718,32,2257.126619
212.900779,38,2257.391552
216.32592,28,2257.601321
213.801657,33,2257.826673
209.002578,35,2258.060498
215.525513,26,2258.266519
213.412343,35,2258.604009
213.526477,31,2258.889036
208.872756,31,2259.135564
211.926702,30,2259.381933
212.834538,35,2259.682956
211.676169,35,2259.931163
213.317587,34,2260.23501
211.710888,35,2260.644233
8.020376,28,2260.780862
212.860176,29,2261.06119
209.556438,38,2261.522362
208.899407,34,2261.769574
214.336999,31,2262.01722
215.593147,32,2262.28084
208.003385,38,2262.536735
214.875397,33,2262.773878
210.411494,36,2263.029876
207.23347,41,2263.391667
214.278721,35,2263.652886
213.038877,37,2263.928666
212.023624,35,2264.288701
213.852064,34,2264.56936
212.989356,35,2264.840512
215.670039,32,2265.107878
213.346827,33,2265.372495
213.78407,34,2265.635031
214.136218,36,2265.903244
213.172965,37,2266.191561
213.057371,37,2266.573891
215.539722,31,2266.847767
214.366099,28,2267.077358
211.783789,34,2267.34098
210.831852,32,2267.578553
214.913443,30,2267.799672
215.406527,33,2268.055594
215.244026,31,2268.301445
213.429235,37,2268.678904
213.372345,32,2268.937723
214.199909,34,2269.193
212.328031,38,2269.471453
215.605037,28,2269.679673
212.611703,35,2269.931047
211.524217,34,2270.23663
216.127158,30,2270.392225
208.230582,39,2270.754648
212.518215,38,2271.098993
206.652165,41,2271.464575
213.230494,36,2271.739662
214.580794,32,2272.006158
213.246042,37,2272.306455
213.272593,37,2272.688151
213.513951,37,2272.961636
212.701839,36,2273.231462
208.083771,40,2273.516923
214.461996,33,2273.768306
213.758061,35,2274.040851
212.234497,33,2274.284489
213.849124,33,2274.544759
211.164127,29,2274.773958
213.67575,31,2275.087784
213.018314,38,2275.430036
214.380914,32,2275.655985
212.245996,36,2275.909021
212.325711,38,2276.267
206.850079,32,2276.513231
211.990143,36,2276.791004
211.725666,32,2277.043422
214.122412,33,2277.309166
209.181104,38,2277.571424
213.69482,33,2277.808115
213.697833,36,2278.082093
213.571155,35,2278.347349
213.144631,37,2278.652249
208.119703,36,2279.109911
214.846344,32,2279.373513
213.298873,31,2279.617732
212.832579,34,2279.874226
216.353829,32,2280.119995
213.912304,34,2280.408854
212.461331,37,2280.801754
211.884261,39,2281.089716
214.378829,34,2281.326876
210.509801,39,2281.612472
213.588133,37,2281.883067
216.716153,31,2282.10387
214.450152,33,2282.340745
214.290139,39,2282.709063
207.261672,41,2283.089081
206.963064,43,2283.456944
214.110397,37,2283.727434
214.641363,34,2284.021133
212.825628,36,2284.286484
214.62136,32,2284.522335
214.067815,33,2284.768285
214.259954,38,2285.052201
210.394159,37,2285.310231
212.664182,40,2285.592469
213.875884,33,2285.836527
212.582935,35,2286.086483
213.254395,31,2286.371769
208.567637,36,2286.65287
215.994361,30,2286.973116
214.0746,33,2287.269538
211.366721,38,2287.65703
214.490494,37,2287.9367
206.422721,42,2288.258059
211.330587,36,2288.535659
215.662984,31,2288.769056
213.633307,36,2289.059615
213.105278,32,2289.320151
210.393681,35,2289.587875
207.333054,38,2289.979573
211.804136,35,2290.246544
214.611987,33,2290.574275
214.182521,35,2290.822996
214.229471,36,2291.055518
214.109594,36,2291.299082
215.446425,33,2291.526596
212.332218,36,2291.816293
207.33082,37,2292.074807
211.1357,37,2292.532221
213.37605,33,2292.785356
208.199076,39,2293.038029
211.900209,40,2293.308901
214.911282,37,2293.584535
215.792478,33,2293.829478
213.805964,32,2294.05967
215.172425,31,2294.302216
212.933662,35,2294.55123
213.953217,31,2294.80663
208.697247,40,2295.188509
212.442024,39,2295.543079
213.711148,34,2295.814299
212.335235,39,2296.107368
211.860132,37,2296.408336
213.758071,34,2296.711606
213.866301,38,2297.005003
210.133689,38,2297.380127
210.974702,36,2297.647206
214.202743,30,2297.898709
215.294844,29,2298.108716
212.851229,33,2298.365381
211.391018,35,2298.645691
213.702967,33,2298.967952
209.436661,37,2299.234077
215.449562,34,2299.538725
214.411454,35,2299.803276
206.555247,38,2300.08459
209.403941,36,2300.358631
214.622069,32,2300.607918
214.935811,33,2300.881794
214.578946,31,2301.135812
214.722906,32,2301.394549
214.155746,30,2301.64826
208.464608,35,2301.907332
213.854702,36,2302.268049
212.52452,37,2302.538203
213.127777,38,2302.835389
213.964497,36,2303.107245
214.940515,36,2303.40512
214.703379,35,2303.665271
214.428471,32,2303.912549
213.403749,33,2304.180227
214.924363,31,2304.445796
0.052598,15,2304.635489
211.923422,35,2304.961493
214.002532,32,2305.20926
211.798952,37,2305.468462
214.852505,31,2305.692146
211.575004,36,2305.933888
213.322457,36,2306.188908
214.412225,33,2306.44111
214.760988,33,2306.688296
215.600557,33,2307.005423
215.74004,29,2307.239487
214.920861,34,2307.50374
214.727549,30,2307.72492
210.877783,37,2307.989984
213.592403,34,2308.230505
212.586743,38,2308.625072
213.107078,37,2308.913141
211.498632,35,2309.165146
213.690673,30,2309.396303
214.45399,32,2309.663223
212.982169,34,2309.910454
214.330839,30,2310.133156
213.412963,35,2310.423297
209.398327,36,2310.684061
207.358452,39,2310.993121
214.350486,33,2311.231387
213.929206,37,2311.504807
213.958607,32,2311.729784
213.713116,33,2311.974056
213.72577,32,2312.224036
207.754817,38,2312.654135
207.751305,37,2312.949975
215.419604,35,2313.238829
207.99238,42,2313.552839
212.299934,37,2313.818677
214.85085,32,2314.063023
208.370789,37,2314.323719
213.558151,34,2314.657095
208.195772,41,2314.968844
212.819451,36,2315.271445
207.662209,38,2315.568217
212.730109,34,2315.926046
212.542686,36,2316.276073
214.791265,34,2316.56368
215.567501,29,2316.802346
210.022243,35,2317.070006
212.843437,37,2317.441267
212.678989,35,2317.72873
207.18693,39,2318.051065
214.396213,41,2318.368421
213.97458,35,2318.658982
214.166883,36,2318.936707
213.749106,33,2319.203307
215.18194,29,2319.469899
212.503247,38,2319.830581
209.767411,35,2320.218562
210.925782,39,2320.530305
212.739137,39,2320.825741
209.936637,40,2321.127642
212.801733,36,2321.397099
212.106173,37,2321.741106
210.969035,36,2322.011544
209.845309,38,2322.289002
214.928056,30,2322.571773
214.704261,33,2322.821198
213.467185,36,2323.104799
214.064993,34,2323.375349
212.543141,35,2323.639
212.207436,37,2323.906064
212.873383,36,2324.156373
214.91208,33,2324.425932
214.83397,34,2324.689028
212.447898,37,2325.078798
215.327892,31,2325.321042
214.791968,33,2325.588752
214.156227,36,2325.883893
207.334961,39,2326.156849
213.801401,37,2326.448255
213.53653,33,2326.678067
212.680319,36,2327.010606
216.127759,35,2327.268258
215.788678,33,2327.520504
215.420682,32,2327.757916
211.095809,35,2328.003465
213.315654,35,2328.362802
214.174976,34,2328.635625
215.037289,31,2328.894083
