snapshot_id,scenario_id,source_profile,seed,action_history,source_state,source_criticality
sc_00336,lead_braking_g5_dvm2,SUT-A,20265117,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00337,lead_braking_g5_dvm2,SUT-A,20265118,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00338,lead_braking_g10_dvm10,SUT-A,20265315,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.06284884447723627
sc_00339,lead_braking_g10_dvm10,SUT-A,20265316,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.06284884447723627
sc_00340,lead_braking_g10_dvm10,SUT-A,20265317,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.06284884447723627
sc_00341,lead_braking_g10_dvm10,SUT-A,20265318,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.06284884447723627
sc_00342,lead_braking_g10_dvm6,SUT-A,20265415,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",1.7655526876449591e-06
sc_00343,lead_braking_g10_dvm6,SUT-A,20265416,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",1.7655526876449591e-06
sc_00344,lead_braking_g10_dvm6,SUT-A,20265417,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",1.7655526876449591e-06
sc_00345,lead_braking_g10_dvm6,SUT-A,20265418,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",1.7655526876449591e-06
sc_00346,lead_braking_g18_dvm10,SUT-A,20265715,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",4.351488855481149e-08
sc_00347,lead_braking_g18_dvm10,SUT-A,20265716,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",4.351488855481149e-08
sc_00348,lead_braking_g18_dvm10,SUT-A,20265717,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",4.351488855481149e-08
sc_00349,lead_braking_g18_dvm10,SUT-A,20265718,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",4.351488855481149e-08
sc_00350,stop_and_go_g5_dvm10,SUT-A,20266915,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00351,stop_and_go_g5_dvm10,SUT-A,20266916,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00352,stop_and_go_g5_dvm10,SUT-A,20266917,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00353,stop_and_go_g5_dvm10,SUT-A,20266918,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00354,stop_and_go_g5_dvm6,SUT-A,20267015,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00355,stop_and_go_g5_dvm6,SUT-A,20267016,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00356,stop_and_go_g5_dvm6,SUT-A,20267017,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00357,stop_and_go_g5_dvm6,SUT-A,20267018,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00358,stop_and_go_g5_dvm2,SUT-A,20267115,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00359,stop_and_go_g5_dvm2,SUT-A,20267116,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00360,stop_and_go_g5_dvm2,SUT-A,20267117,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00361,stop_and_go_g5_dvm2,SUT-A,20267118,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00362,stop_and_go_g10_dvm10,SUT-A,20267315,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.010729645307362081
sc_00363,stop_and_go_g10_dvm10,SUT-A,20267316,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.010729645307362081
sc_00364,stop_and_go_g10_dvm10,SUT-A,20267317,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.010729645307362081
sc_00365,stop_and_go_g10_dvm10,SUT-A,20267318,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.010729645307362081
sc_00366,stop_and_go_g10_dvm6,SUT-A,20267415,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",4.931865819295249e-05
sc_00367,stop_and_go_g10_dvm6,SUT-A,20267416,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",4.931865819295249e-05
sc_00368,stop_and_go_g10_dvm6,SUT-A,20267417,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",4.931865819295249e-05
sc_00369,stop_and_go_g10_dvm6,SUT-A,20267418,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",4.931865819295249e-05
sc_00370,stop_and_go_g18_dvm10,SUT-A,20267715,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.632232650121053e-08
sc_00371,stop_and_go_g18_dvm10,SUT-A,20267716,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.632232650121053e-08
sc_00372,stop_and_go_g18_dvm10,SUT-A,20267717,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.632232650121053e-08
sc_00373,stop_and_go_g18_dvm10,SUT-A,20267718,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.632232650121053e-08
sc_00374,slow_lead_following_g5_dvm10,SUT-A,20268915,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00375,slow_lead_following_g5_dvm10,SUT-A,20268916,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00376,slow_lead_following_g5_dvm10,SUT-A,20268917,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00377,slow_lead_following_g5_dvm10,SUT-A,20268918,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00378,slow_lead_following_g5_dvm6,SUT-A,20269015,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00379,slow_lead_following_g5_dvm6,SUT-A,20269016,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00380,slow_lead_following_g5_dvm6,SUT-A,20269017,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00381,slow_lead_following_g5_dvm6,SUT-A,20269018,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00382,slow_lead_following_g5_dvm2,SUT-A,20269115,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00383,slow_lead_following_g5_dvm2,SUT-A,20269116,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00384,slow_lead_following_g5_dvm2,SUT-A,20269117,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00385,slow_lead_following_g5_dvm2,SUT-A,20269118,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00386,slow_lead_following_g10_dvm10,SUT-A,20269315,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.03995323395033678
sc_00387,slow_lead_following_g10_dvm10,SUT-A,20269316,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.03995323395033678
sc_00388,slow_lead_following_g10_dvm10,SUT-A,20269317,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.03995323395033678
sc_00389,slow_lead_following_g10_dvm10,SUT-A,20269318,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.03995323395033678
sc_00390,slow_lead_following_g10_dvm6,SUT-A,20269415,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",2.461490670442582e-05
sc_00391,slow_lead_following_g10_dvm6,SUT-A,20269416,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",2.461490670442582e-05
sc_00392,slow_lead_following_g10_dvm6,SUT-A,20269417,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",2.461490670442582e-05
sc_00393,slow_lead_following_g10_dvm6,SUT-A,20269418,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",2.461490670442582e-05
sc_00394,fast_intrusion_g5_dvm10,SUT-B,20360915,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00030790322532256453
sc_00395,fast_intrusion_g5_dvm10,SUT-B,20360915,[0],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.0020898449614644055
sc_00396,fast_intrusion_g5_dvm10,SUT-B,20360915,"[0, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.008063424552977087
sc_00397,fast_intrusion_g5_dvm10,SUT-B,20360915,"[0, 2, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.06798523920277756
sc_00398,fast_intrusion_g5_dvm10,SUT-B,20360915,"[0, 2, 0, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.15685843800505003
sc_00399,fast_intrusion_g5_dvm10,SUT-B,20360915,"[0, 2, 0, 2, 0]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5578231811523438
sc_00400,fast_intrusion_g5_dvm10,SUT-B,20360916,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00030790322532256453
sc_00401,fast_intrusion_g5_dvm10,SUT-B,20360916,[1],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.0020898449614644055
sc_00402,fast_intrusion_g5_dvm10,SUT-B,20360916,"[1, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.008063424552977087
sc_00403,fast_intrusion_g5_dvm10,SUT-B,20360916,"[1, 1, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.06798523920277756
sc_00404,fast_intrusion_g5_dvm10,SUT-B,20360916,"[1, 1, 2, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.15685843800505003
sc_00405,fast_intrusion_g5_dvm10,SUT-B,20360916,"[1, 1, 2, 2, 1]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5578231811523438
sc_00406,fast_intrusion_g5_dvm10,SUT-B,20360917,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00030790322532256453
sc_00407,fast_intrusion_g5_dvm10,SUT-B,20360917,[2],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.0020898449614644055
sc_00408,fast_intrusion_g5_dvm10,SUT-B,20360917,"[2, 0]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.008063424552977087
sc_00409,fast_intrusion_g5_dvm10,SUT-B,20360917,"[2, 0, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.06798523920277756
sc_00410,fast_intrusion_g5_dvm10,SUT-B,20360917,"[2, 0, 0, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.15685843800505003
sc_00411,fast_intrusion_g5_dvm10,SUT-B,20360917,"[2, 0, 0, 1, 2]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5578231811523438
sc_00412,fast_intrusion_g5_dvm10,SUT-B,20360918,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00030790322532256453
sc_00413,fast_intrusion_g5_dvm10,SUT-B,20360918,[0],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.0020898449614644055
sc_00414,fast_intrusion_g5_dvm10,SUT-B,20360918,"[0, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.008063424552977087
sc_00415,fast_intrusion_g5_dvm10,SUT-B,20360918,"[0, 1, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.06798523920277756
sc_00416,fast_intrusion_g5_dvm10,SUT-B,20360918,"[0, 1, 0, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.15685843800505003
sc_00417,fast_intrusion_g5_dvm10,SUT-B,20360918,"[0, 1, 0, 1, 2]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5578231811523438
sc_00418,fast_intrusion_g5_dvm6,SUT-B,20361015,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004766512347437442
sc_00419,fast_intrusion_g5_dvm6,SUT-B,20361015,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005719381586931646
sc_00420,fast_intrusion_g5_dvm6,SUT-B,20361015,"[0, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.027570996028780943
sc_00421,fast_intrusion_g5_dvm6,SUT-B,20361015,"[0, 2, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.11648385915756228
sc_00422,fast_intrusion_g5_dvm6,SUT-B,20361015,"[0, 2, 1, 0]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.30387565898895263
sc_00423,fast_intrusion_g5_dvm6,SUT-B,20361015,"[0, 2, 1, 0, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.600708453655243
sc_00424,fast_intrusion_g5_dvm6,SUT-B,20361016,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004766512347437442
sc_00425,fast_intrusion_g5_dvm6,SUT-B,20361016,[1],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005719381586931646
sc_00426,fast_intrusion_g5_dvm6,SUT-B,20361016,"[1, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.027570996028780943
sc_00427,fast_intrusion_g5_dvm6,SUT-B,20361016,"[1, 1, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.11648385915756228
sc_00428,fast_intrusion_g5_dvm6,SUT-B,20361016,"[1, 1, 0, 0, 2]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.600708453655243
sc_00429,fast_intrusion_g5_dvm6,SUT-B,20361017,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004766512347437442
sc_00430,fast_intrusion_g5_dvm6,SUT-B,20361017,[2],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005719381586931646
sc_00431,fast_intrusion_g5_dvm6,SUT-B,20361017,"[2, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.027570996028780943
sc_00432,fast_intrusion_g5_dvm6,SUT-B,20361017,"[2, 0, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.11648385915756228
sc_00433,fast_intrusion_g5_dvm6,SUT-B,20361017,"[2, 0, 0, 1]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.30387565898895263
sc_00434,fast_intrusion_g5_dvm6,SUT-B,20361017,"[2, 0, 0, 1, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.600708453655243
sc_00435,fast_intrusion_g5_dvm6,SUT-B,20361018,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004766512347437442
sc_00436,fast_intrusion_g5_dvm6,SUT-B,20361018,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005719381586931646
sc_00437,fast_intrusion_g5_dvm6,SUT-B,20361018,"[0, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.027570996028780943
sc_00438,fast_intrusion_g5_dvm6,SUT-B,20361018,"[0, 2, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.11648385915756228
sc_00439,fast_intrusion_g5_dvm6,SUT-B,20361018,"[0, 2, 0, 2]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.30387565898895263
sc_00440,fast_intrusion_g5_dvm6,SUT-B,20361018,"[0, 2, 0, 2, 0]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.600708453655243
sc_00441,fast_intrusion_g5_dvm2,SUT-B,20361115,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",6.185382218559584e-05
sc_00442,fast_intrusion_g5_dvm2,SUT-B,20361115,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0006313436473160984
sc_00443,fast_intrusion_g5_dvm2,SUT-B,20361115,"[0, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.003958208883007369
sc_00444,fast_intrusion_g5_dvm2,SUT-B,20361115,"[0, 1, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.02416865196178357
sc_00445,fast_intrusion_g5_dvm2,SUT-B,20361115,"[0, 1, 1, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]",0.10745524785916012
sc_00446,fast_intrusion_g5_dvm2,SUT-B,20361115,"[0, 1, 1, 2, 1]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]",0.2651767271757126
sc_00447,fast_intrusion_g5_dvm2,SUT-B,20361116,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",6.185382218559584e-05
sc_00448,fast_intrusion_g5_dvm2,SUT-B,20361116,[1],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0006313436473160984
sc_00449,fast_intrusion_g5_dvm2,SUT-B,20361116,"[1, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.003958208883007369
sc_00450,fast_intrusion_g5_dvm2,SUT-B,20361116,"[1, 1, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.02416865196178357
sc_00451,fast_intrusion_g5_dvm2,SUT-B,20361116,"[1, 1, 1, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]",0.10745524785916012
sc_00452,fast_intrusion_g5_dvm2,SUT-B,20361116,"[1, 1, 1, 1, 2]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]",0.2651767271757126
sc_00453,fast_intrusion_g5_dvm2,SUT-B,20361117,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",6.185382218559584e-05
sc_00454,fast_intrusion_g5_dvm2,SUT-B,20361117,[2],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0006313436473160984
sc_00455,fast_intrusion_g5_dvm2,SUT-B,20361117,"[2, 0]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.003958208883007369
sc_00456,fast_intrusion_g5_dvm2,SUT-B,20361117,"[2, 0, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.02416865196178357
sc_00457,fast_intrusion_g5_dvm2,SUT-B,20361117,"[2, 0, 0, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]",0.10745524785916012
sc_00458,fast_intrusion_g5_dvm2,SUT-B,20361117,"[2, 0, 0, 2, 1]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]",0.2651767271757126
sc_00459,fast_intrusion_g5_dvm2,SUT-B,20361118,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",6.185382218559584e-05
sc_00460,fast_intrusion_g5_dvm2,SUT-B,20361118,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0006313436473160984
sc_00461,fast_intrusion_g5_dvm2,SUT-B,20361118,"[0, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.003958208883007369
sc_00462,fast_intrusion_g5_dvm2,SUT-B,20361118,"[0, 1, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.02416865196178357
sc_00463,fast_intrusion_g5_dvm2,SUT-B,20361118,"[0, 1, 0, 0, 0]","[1, 2, -2, 13, 0, 0, 1, 1, 5, 0]",0.09423974672953289
sc_00464,fast_intrusion_g5_dv1,SUT-B,20361215,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",1.1796145549416542e-05
sc_00465,fast_intrusion_g5_dv1,SUT-B,20361215,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 0]",0.00017062009399135912
sc_00466,fast_intrusion_g5_dv1,SUT-B,20361215,"[0, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 0]",0.002283161381535854
sc_00467,fast_intrusion_g5_dv1,SUT-B,20361215,"[0, 0, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 0]",0.010263401011781147
sc_00468,fast_intrusion_g5_dv1,SUT-B,20361215,"[0, 0, 2, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.05056270238943398
sc_00469,fast_intrusion_g5_dv1,SUT-B,20361215,"[0, 0, 2, 0, 0]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.13112215873242045
sc_00470,fast_intrusion_g5_dv1,SUT-B,20361216,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",1.1796145549416542e-05
sc_00471,fast_intrusion_g5_dv1,SUT-B,20361216,[1],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 0]",0.00017062009399135912
sc_00472,fast_intrusion_g5_dv1,SUT-B,20361216,"[1, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 0]",0.002283161381535854
sc_00473,fast_intrusion_g5_dv1,SUT-B,20361216,"[1, 0, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 0]",0.010263401011781147
sc_00474,fast_intrusion_g5_dv1,SUT-B,20361216,"[1, 0, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.05056270238943398
sc_00475,fast_intrusion_g5_dv1,SUT-B,20361216,"[1, 0, 1, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.13112215873242045
sc_00476,fast_intrusion_g5_dv1,SUT-B,20361216,"[1, 0, 1, 1, 1, 0]","[1, 1, 0, 13, 0, -1, 0, 1, 6, 0]",0.4659419551414127
sc_00477,fast_intrusion_g5_dv1,SUT-B,20361217,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",1.1796145549416542e-05
sc_00478,fast_intrusion_g5_dv1,SUT-B,20361217,[2],"[1, 2, 1, 13, 0, 0, 1, 0, 1, 0]",9.902902642885847e-07
sc_00479,fast_intrusion_g5_dv1,SUT-B,20361217,"[2, 2]","[1, 2, 1, 13, 0, 0, 1, 0, 2, 0]",0.00012566780427160362
sc_00480,fast_intrusion_g5_dv1,SUT-B,20361217,"[2, 2, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 0]",0.010263401011781147
sc_00481,fast_intrusion_g5_dv1,SUT-B,20361217,"[2, 2, 0, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.05056270238943398
sc_00482,fast_intrusion_g5_dv1,SUT-B,20361217,"[2, 2, 0, 1, 0]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.13112215873242045
sc_00483,fast_intrusion_g5_dv1,SUT-B,20361218,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",1.1796145549416542e-05
sc_00484,fast_intrusion_g5_dv1,SUT-B,20361218,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 0]",0.00017062009399135912
sc_00485,fast_intrusion_g5_dv1,SUT-B,20361218,"[0, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 0]",0.002283161381535854
sc_00486,fast_intrusion_g5_dv1,SUT-B,20361218,"[0, 0, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 0]",0.010263401011781147
sc_00487,fast_intrusion_g5_dv1,SUT-B,20361218,"[0, 0, 2, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.05056270238943398
sc_00488,fast_intrusion_g5_dv1,SUT-B,20361218,"[0, 0, 2, 0, 1]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.13112215873242045
sc_00489,fast_intrusion_g5_dv1,SUT-B,20361218,"[0, 0, 2, 0, 1, 2]","[1, 1, 0, 13, 0, -1, 0, 1, 6, 0]",0.4659419551414127
sc_00490,fast_intrusion_g10_dvm10,SUT-B,20361315,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",1.1083716535568242e-05
sc_00491,fast_intrusion_g10_dvm10,SUT-B,20361315,[0],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.00013730092175801597
sc_00492,fast_intrusion_g10_dvm10,SUT-B,20361315,"[0, 1]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.0026764260649681103
sc_00493,fast_intrusion_g10_dvm10,SUT-B,20361315,"[0, 1, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.018403453095753995
sc_00494,fast_intrusion_g10_dvm10,SUT-B,20361315,"[0, 1, 1, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.08102625060081484
sc_00495,fast_intrusion_g10_dvm10,SUT-B,20361315,"[0, 1, 1, 2, 1]","[2, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.17369534651438395
sc_00496,fast_intrusion_g10_dvm10,SUT-B,20361315,"[0, 1, 1, 2, 1, 2]","[2, 1, -5, 13, 0, -1, 0, 1, 6, 0]",0.49521639943122864
sc_00497,fast_intrusion_g10_dvm10,SUT-B,20361316,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",1.1083716535568242e-05
sc_00498,fast_intrusion_g10_dvm10,SUT-B,20361316,[1],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.00013730092175801597
sc_00499,fast_intrusion_g10_dvm10,SUT-B,20361316,"[1, 0]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.0026764260649681103
sc_00500,fast_intrusion_g10_dvm10,SUT-B,20361316,"[1, 0, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.018403453095753995
sc_00501,fast_intrusion_g10_dvm10,SUT-B,20361316,"[1, 0, 2, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.08102625060081484
sc_00502,fast_intrusion_g10_dvm10,SUT-B,20361316,"[1, 0, 2, 1, 2]","[2, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.17369534651438395
sc_00503,fast_intrusion_g10_dvm10,SUT-B,20361316,"[1, 0, 2, 1, 2, 2]","[2, 1, -5, 13, 0, -1, 0, 1, 6, 0]",0.49521639943122864
sc_00504,fast_intrusion_g10_dvm10,SUT-B,20361317,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",1.1083716535568242e-05
sc_00505,fast_intrusion_g10_dvm10,SUT-B,20361317,[2],"[5, 2, -5, 13, 0, 0, 1, 0, 1, 0]",9.857943971951803e-05
sc_00506,fast_intrusion_g10_dvm10,SUT-B,20361317,"[2, 0]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.0026764260649681103
sc_00507,fast_intrusion_g10_dvm10,SUT-B,20361317,"[2, 0, 0]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.018403453095753995
sc_00508,fast_intrusion_g10_dvm10,SUT-B,20361317,"[2, 0, 0, 0]","[3, 2, -6, 13, 0, 0, 1, 0, 4, 0]",0.013567080636819207
sc_00509,fast_intrusion_g10_dvm10,SUT-B,20361317,"[2, 0, 0, 0, 1, 2]","[2, 1, -5, 13, 0, -1, 0, 1, 6, 0]",0.49521639943122864
sc_00510,fast_intrusion_g10_dvm10,SUT-B,20361318,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",1.1083716535568242e-05
