build,seed,index,mode,gap,relative_speed,timing,intensity,ego_collision,near_miss,completed,min_ttc,min_clearance,fault_active_steps
slow_front_brake2,20291202,12,fast_intrusion,23.665367681533098,-4.367103574797511,0.7964912679977716,0.20112072443589568,False,False,True,4.477482241043773,12.816784010853254,0
slow_front_brake2,20291202,13,fast_intrusion,39.29430968966335,-7.079041630029678,0.24303982919082046,0.5291978819295764,False,False,True,5.124886068053428,18.834608113742206,122
slow_front_brake2,20291202,14,fast_intrusion,32.3553740568459,-2.5715226717293262,0.6512741032056512,0.3137596435844898,False,False,True,11.3729082962228,24.160002518753174,0
slow_front_brake2,20291202,15,fast_intrusion,30.266370727680624,-5.847522923722863,0.3091966235078871,0.8716158554889263,False,False,True,4.827183112667407,19.77230154719846,0
slow_front_brake2,20291202,16,cutin_braking,26.91333132982254,-4.9652345441281796,0.12915191343054178,0.8903239155188204,False,False,True,2.454983885320691,9.87331531778517,36
slow_front_brake2,20291202,17,cutin_braking,48.62920245528221,-3.9566884096711874,0.7275149037130177,0.2197827803902328,False,False,True,12.65669177054434,35.04478128940332,1
slow_front_brake2,20291202,18,cutin_braking,34.841422498226166,-6.514911524951458,0.4237584132701159,0.6332322007976473,False,False,True,3.9142319071467546,16.10991724918631,50
slow_front_brake2,20291202,19,cutin_braking,24.623596876859665,-2.4126161951571703,0.7123216522857547,0.4812149597331882,False,False,True,12.857386074367332,16.918495082146904,1
slow_front_brake2,20291202,20,cutin_braking,21.162756621837616,-5.858382614329457,0.9018579800613226,0.36103722276166084,False,False,True,3.3597696626009137,8.926326042295912,25
slow_front_brake2,20291202,21,cutin_braking,39.380509823560715,-1.5685872063040733,0.17825058093294505,0.5253335345536471,False,False,True,13.565760003854932,30.93069312636527,0
slow_front_brake2,20291202,22,cutin_braking,45.090286791324615,-4.308450913056731,0.5513823790475727,0.11539799571037293,False,False,True,11.374561640406363,32.717737825967305,0
slow_front_brake2,20291202,23,cutin_braking,31.374488204717636,-3.112404879182577,0.3616962540894747,0.7736635469831527,False,False,True,7.214224700007156,20.92728998132037,19
slow_front_brake2,20291202,24,cutin_braking,32.82938227057457,-6.73282783664763,0.5988149764947593,0.5975947331637145,False,False,True,3.9217272761123514,14.384060812815477,57
slow_front_brake2,20291202,25,cutin_braking,42.61158901453018,-1.8336588591337204,0.3108149477280676,0.2910272155888379,False,False,True,19.81951107902434,34.113616074162906,0
slow_front_brake2,20291202,26,cutin_braking,40.91755720973015,-5.288570879027247,0.8402547292411328,0.7852261410094798,False,False,True,4.868957404190897,23.132778977021445,37
slow_front_brake2,20291202,27,cutin_braking,18.633399665355682,-3.295651275664568,0.24330596048384906,0.10070500895380974,False,False,True,5.373319101536701,10.32609194142212,0
slow_front_brake2,20291202,28,cutin_braking,23.07873699069023,-4.445068407803774,0.4748233654536307,0.20728551698848607,False,False,True,5.012359333853642,13.217122803226502,3
slow_front_brake2,20291202,29,cutin_braking,37.3629669547081,-2.6396487038582563,0.6648255082778634,0.9076013447716833,False,False,True,5.862117018339081,25.299618218544225,20
slow_front_brake2,20291202,30,cutin_braking,47.16649588942528,-5.889482632279396,0.06413603443652392,0.4098850509151816,False,False,True,6.405462349764033,29.317747259199223,29
slow_front_brake2,20291202,31,cutin_braking,29.384216606616974,-1.177813732996583,0.7889653943479061,0.7006613596342505,False,False,True,15.814522039771338,22.753884022284353,4
slow_front_brake2,20291202,32,lead_braking,26.84903941117227,-6.278156902641058,0.5432792018167675,0.39275811119005083,False,False,True,4.401864781325556,15.780568359583043,42
slow_front_brake2,20291202,33,lead_braking,48.99420341476798,-2.536865996196866,0.2833914107643068,0.8774150394834579,False,False,True,3.6365549489154945,30.26554851312659,31
slow_front_brake2,20291202,34,lead_braking,42.197399185970426,-4.513601636514068,0.9173823610879481,0.22033865982666612,False,False,True,9.808765932038837,31.16534786575292,12
slow_front_brake2,20291202,35,lead_braking,33.177093639969826,-2.24885044246912,0.24891684921458362,0.7051118920557201,False,False,True,4.872465973128025,23.212846967652297,22
slow_front_brake2,20291202,36,lead_braking,30.056852148845792,-5.01000701636076,0.44768124669790266,0.5919651033356786,False,False,True,4.479993121625711,18.264243712145145,35
slow_front_brake2,20291202,37,lead_braking,37.905309572815895,-1.2745526637881994,0.7221739273518325,0.10642626136541367,False,False,True,34.79814202480213,32.62602079342963,0
slow_front_brake2,20291202,38,lead_braking,44.70208368264139,-6.245383175089955,0.09188398960977792,0.7641935780644418,False,False,True,2.6075835082655594,20.403216708945394,57
slow_front_brake2,20291202,39,lead_braking,23.7288280390203,-3.9865141324698925,0.7452914392575622,0.27853758055716754,False,False,True,6.297180071641652,17.03961673304434,10
slow_front_brake2,20291202,40,lead_braking,20.308194868266582,-4.04845336265862,0.1542900658212602,0.053113473858684306,False,False,True,5.293147047107929,13.51614976983997,0
slow_front_brake2,20291202,41,lead_braking,44.34317589737475,-1.8129989318549633,0.7936421434395016,0.5378867027349771,False,False,True,7.6501024347921724,34.68289119518698,12
slow_front_brake2,20291202,42,lead_braking,35.67119995132089,-6.784241430461407,0.4133941707201302,0.3380612996406853,False,False,True,5.397392982738835,21.14036644055365,56
slow_front_brake2,20291202,43,lead_braking,28.511420814320445,-3.02537246607244,0.6457059429027141,0.8227182312868536,False,False,True,3.847901335940338,19.108876957752727,31
slow_front_brake2,20291202,44,lead_braking,32.77398148551583,-5.692378496751189,0.8409481775015594,0.9349060749635101,False,False,True,2.381510230968626,15.089628755637222,53
slow_front_brake2,20291202,45,lead_braking,38.76191887073219,-3.4510876908898354,0.21467664986848833,0.4492500741034746,False,False,True,6.861972249094772,27.946786759516485,17
slow_front_brake2,20291202,46,lead_braking,47.43386458605528,-5.4281437657773495,0.5915806656703354,0.6502058673650027,False,False,True,4.096615052026897,27.54754448933332,41
slow_front_brake2,20291202,47,lead_braking,24.570785770192742,-1.6633924711495638,0.3457626098766923,0.164667028747499,False,False,True,17.325418556049467,19.251098405290378,0
slow_front_brake2,20291202,48,stop_and_go,48.52655729651451,-2.969760791398585,0.26731175212189556,0.3331246101297438,False,False,True,8.622999132988422,34.75164808472309,19
slow_front_brake2,20291202,49,stop_and_go,18.444067031145096,-4.407754255458713,0.6501599261537195,0.88519940180704,False,False,True,1.9716283113086694,6.149403626917575,69
slow_front_brake2,20291202,50,stop_and_go,26.42110323905945,-1.2233204850926995,0.35811865162104367,0.09686938887462021,False,False,True,27.082484770978887,21.240273117786288,0
slow_front_brake2,20291202,51,stop_and_go,40.612052500247955,-4.7853272538632154,0.7276764548383654,0.6698100467212499,False,False,True,3.4830382880810844,19.562830581020904,60
slow_front_brake2,20291202,52,stop_and_go,36.734597235918045,-2.242983383126557,0.5912686677649618,0.5562235970050097,False,False,True,6.477536367600282,25.302864322437756,33
slow_front_brake2,20291202,53,stop_and_go,30.294624656438828,-5.785469034686685,0.10124585879966616,0.22896470185369255,False,False,True,5.420561657319946,17.765133285188156,42
slow_front_brake2,20291202,54,stop_and_go,22.31664329767227,-2.5638063522055745,0.9060727178119123,0.7887549364939332,False,False,True,4.30226883963778,15.392094993858393,49
slow_front_brake2,20291202,55,stop_and_go,44.6501100063324,-4.02132093347609,0.40473777111619713,0.44105331376194956,False,False,True,6.3581278988854235,28.483325654439938,37
slow_front_brake2,20291202,56,stop_and_go,42.64342620968819,-1.562172164209187,0.8392119777388871,0.19872767264023422,False,False,True,16.49184121609606,35.40391830342813,0
slow_front_brake2,20291202,57,stop_and_go,24.32747659087181,-5.187665404751897,0.46872752495110037,0.5820657680742444,False,False,True,4.190339650439187,12.020965395622909,58
slow_front_brake2,20291202,58,stop_and_go,32.28794175386429,-3.2556756483390927,0.5352662608027459,0.4703700250945985,False,False,True,8.017624939386117,22.649095743536094,33
slow_front_brake2,20291202,59,stop_and_go,34.745431423187256,-4.630182193592191,0.15346919083967805,0.7620748450048268,False,False,True,2.3934710718073307,13.095046177980407,64
slow_front_brake2,20291202,60,stop_and_go,38.618979543447495,-2.400643759407103,0.2902912970632315,0.9121052313596011,False,False,True,2.3039120700633204,15.467969896294676,58
slow_front_brake2,20291202,61,stop_and_go,28.410513192415237,-3.755629187449813,0.7926636149175466,0.30358217414468525,False,False,True,8.05068939809162,21.901589251620337,24
slow_front_brake2,20291202,62,stop_and_go,20.450994968414307,-1.7815229380503297,0.21234795013442637,0.6437696034088731,False,False,True,9.39944434019099,15.088385793194206,34
slow_front_brake2,20291202,63,stop_and_go,46.51596814393997,-5.426537295803428,0.7014303766191007,0.12730467692017555,False,False,True,8.864905336558337,31.228520152923068,30
slow_front_brake2,20291202,64,slow_lead_following,39.725308334454894,-7.466292200610042,0.06822961932048202,0.16480647092685102,False,False,True,5.056548417027394,19.010990241642418,140
slow_front_brake2,20291202,65,slow_lead_following,24.238471081480384,-4.609029484912753,0.5817531096749008,0.6156664064154029,False,False,True,4.05735301628663,15.30322670529138,0
slow_front_brake2,20291202,66,slow_lead_following,27.527289856225252,-5.601989895105362,0.3239993411116302,0.45493677295744417,False,False,True,4.190003530044421,17.81141220752852,0
slow_front_brake2,20291202,67,slow_lead_following,43.9365173317492,-2.744566336274147,0.8361593908630313,0.9058345963247121,False,False,True,9.136556667805166,33.82405958247176,0
slow_front_brake2,20291202,68,slow_lead_following,47.25905488245189,-6.36550160124898,0.666627944353968,0.8260634203441442,False,False,True,5.622306158172481,24.032211894888206,140
slow_front_brake2,20291202,69,slow_lead_following,31.823955653235316,-3.410012546926737,0.2646058407612145,0.3769303295761347,False,False,True,7.704468982652842,24.738572194320497,0
slow_front_brake2,20291202,70,slow_lead_following,20.112313088029623,-6.754128346219659,0.8646645185537637,0.5534809729084373,True,False,False,1.8561044335401489,0.0,57
slow_front_brake2,20291202,71,slow_lead_following,36.47072521969676,-3.79847970046103,0.46424526954069734,0.10437182253226637,False,False,True,9.52057190814989,29.328514730657247,0
slow_front_brake2,20291202,72,slow_lead_following,38.709425274282694,-5.313159000128508,0.9406187795102597,0.327448474150151,False,False,True,6.529117895234225,28.505682211374292,0
slow_front_brake2,20291202,73,slow_lead_following,22.32858629897237,-2.262892212718725,0.44103805534541607,0.7765576245263219,False,False,True,5.5935181351206085,15.45494296604302,0
slow_front_brake2,20291202,74,slow_lead_following,34.03976663015783,-7.948147328570485,0.6882449489086867,0.15330266505479812,False,False,True,4.08436553723674,11.47786986708715,140
slow_front_brake2,20291202,75,slow_lead_following,49.498215382918715,-4.89767356403172,0.19026713296771053,0.6024357558228076,False,False,True,7.932940930070798,32.71172500761497,0
slow_front_brake2,20291202,76,slow_lead_following,46.18115557357669,-7.206432303413749,0.3562840139493346,0.6791309745050967,False,False,True,5.194751624657705,21.104985418502963,140
slow_front_brake2,20291202,77,slow_lead_following,29.73393013700843,-4.069817071780562,0.7441238837316633,0.22823315113782883,False,False,True,6.719640688326386,22.43851512807828,0
slow_front_brake2,20291202,78,slow_lead_following,26.44557180814445,-6.094349347054958,0.1616433309391141,0.8426979215815664,False,False,True,3.095251848631535,4.426031081457893,140
slow_front_brake2,20291202,79,slow_lead_following,41.96948434226215,-2.957529105246067,0.5481198137626052,0.39183798609301446,False,False,True,11.237282610163708,34.09778627505386,0
