seed,target,method,query,candidate_index,original_index,mode,ego_collision,background_collision,near_miss,completed,min_ttc,min_clearance
20300919,idm_brake3,HistoryMargin-Static,45,291,548,slow_lead_following,False,False,False,True,3.2061363153211144,9.905761547530886
20300919,idm_brake3,HistoryMargin-Static,46,245,437,stop_and_go,False,False,False,True,3.163056276118608,3.688177938507465
20300919,idm_brake3,HistoryMargin-Static,47,286,543,slow_lead_following,False,False,False,True,3.2058956352297945,7.295758754788125
20300919,idm_brake3,HistoryMargin-Static,48,243,435,stop_and_go,False,False,False,True,2.431281061478632,12.778906769573979
20300919,idm_brake3,HistoryMargin-Static,49,48,50,fast_intrusion,False,False,False,True,3.1744209513429498,8.708617492149074
20300919,idm_brake3,HistoryMargin-Static,50,63,66,fast_intrusion,False,False,False,True,3.221489131248621,8.214410436325409
20300919,idm_delay07_brake3,HistoryMargin-Static,1,311,568,slow_lead_following,True,True,False,False,0.6431327212714333,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,2,84,149,cutin_braking,True,True,False,False,0.8200636150659766,0.005395292628151083
20300919,idm_delay07_brake3,HistoryMargin-Static,3,295,552,slow_lead_following,True,True,False,False,0.6903178260042446,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,4,256,512,slow_lead_following,True,True,False,False,0.6293721546236071,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,5,2,2,fast_intrusion,True,True,False,False,0.6854069334920726,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,6,76,141,cutin_braking,True,True,False,False,0.6274669144042546,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,7,6,6,fast_intrusion,True,True,False,False,0.8854278678052515,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,8,264,520,slow_lead_following,True,True,False,False,0.8458701773270746,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,9,152,280,lead_braking,True,True,False,False,0.7615254802327459,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,10,229,421,stop_and_go,True,True,False,False,1.237738714378868,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,11,59,62,fast_intrusion,True,True,False,False,0.8195486784401124,1.4210854715202004e-14
20300919,idm_delay07_brake3,HistoryMargin-Static,12,29,30,fast_intrusion,True,True,False,False,1.09382299606814,1.0013198291900815e-14
20300919,idm_delay07_brake3,HistoryMargin-Static,13,14,14,fast_intrusion,True,True,False,False,1.0094414658261974,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,14,303,560,slow_lead_following,True,True,False,False,0.8730987361291406,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,15,176,304,lead_braking,True,True,False,False,0.49079150004508854,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,16,168,296,lead_braking,True,True,False,False,0.8099529079704433,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,17,310,567,slow_lead_following,True,True,False,False,1.3261618484795186,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,18,138,266,lead_braking,False,False,True,True,0.9879225470324935,2.503662171760851
20300919,idm_delay07_brake3,HistoryMargin-Static,19,115,181,cutin_braking,True,True,False,False,0.8874705743794711,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,20,44,46,fast_intrusion,True,True,False,False,1.2451710745004032,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,21,197,389,stop_and_go,True,True,False,False,1.2031006115932041,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,22,9,9,fast_intrusion,True,True,False,False,1.3742617266476163,0.006874022642863255
20300919,idm_delay07_brake3,HistoryMargin-Static,23,319,576,slow_lead_following,True,True,False,False,1.3982752139861458,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,24,263,519,slow_lead_following,True,True,False,False,1.6367657621564946,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,25,39,41,fast_intrusion,True,True,False,False,1.5221507743435383,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,26,88,153,cutin_braking,True,True,False,False,0.7066301959673003,2.842170943040401e-14
20300919,idm_delay07_brake3,HistoryMargin-Static,27,123,189,cutin_braking,True,True,False,False,0.7139646028903316,0.001402960430738176
20300919,idm_delay07_brake3,HistoryMargin-Static,28,223,415,stop_and_go,False,False,True,True,1.4203526785926204,8.139490916845205
20300919,idm_delay07_brake3,HistoryMargin-Static,29,213,405,stop_and_go,True,True,False,False,0.6903147187287991,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,30,24,25,fast_intrusion,True,True,False,False,1.6928276506466278,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,31,104,170,cutin_braking,True,True,False,False,1.0683595471636673,0.0025893272183736826
20300919,idm_delay07_brake3,HistoryMargin-Static,32,40,42,fast_intrusion,True,True,False,False,1.831003499272439,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,33,184,312,lead_braking,True,True,False,False,1.4767061482910264,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,34,92,157,cutin_braking,True,True,False,False,0.6507940332782164,0.0012417767729004936
20300919,idm_delay07_brake3,HistoryMargin-Static,35,205,397,stop_and_go,True,True,False,False,0.9083921246791518,2.842170943040401e-14
20300919,idm_delay07_brake3,HistoryMargin-Static,36,232,424,stop_and_go,False,False,False,True,2.071207039542622,15.357563381755
20300919,idm_delay07_brake3,HistoryMargin-Static,37,315,572,slow_lead_following,False,False,True,True,2.01928217312408,0.9644655514937313
20300919,idm_delay07_brake3,HistoryMargin-Static,38,287,544,slow_lead_following,False,False,False,True,2.076333355830398,1.3104422511041918
20300919,idm_delay07_brake3,HistoryMargin-Static,39,18,18,fast_intrusion,False,False,False,True,2.0924891728314585,1.410941415167062
20300919,idm_delay07_brake3,HistoryMargin-Static,40,128,256,lead_braking,True,True,False,False,0.6382048310867121,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,41,299,556,slow_lead_following,False,False,False,True,2.2299737071573804,2.2911690205456807
20300919,idm_delay07_brake3,HistoryMargin-Static,42,283,540,slow_lead_following,False,False,False,True,2.265467369472891,2.5281005541810373
20300919,idm_delay07_brake3,HistoryMargin-Static,43,1,1,fast_intrusion,False,False,False,True,2.115836791688717,1.5108258857659962
20300919,idm_delay07_brake3,HistoryMargin-Static,44,276,532,slow_lead_following,False,False,False,True,2.123114339882801,1.6025808459876885
20300919,idm_delay07_brake3,HistoryMargin-Static,45,291,548,slow_lead_following,False,False,False,True,2.2468579954188845,2.4040791012446903
20300919,idm_delay07_brake3,HistoryMargin-Static,46,245,437,stop_and_go,True,True,False,False,1.4844995056372638,0.0
20300919,idm_delay07_brake3,HistoryMargin-Static,47,286,543,slow_lead_following,False,False,False,True,2.2380902674026495,2.2843376368034427
20300919,idm_delay07_brake3,HistoryMargin-Static,48,243,435,stop_and_go,False,False,True,True,0.9594728766025589,2.4339619368004435
20300919,idm_delay07_brake3,HistoryMargin-Static,49,48,50,fast_intrusion,False,False,False,True,2.266956940020978,2.5389161037935253
20300919,idm_delay07_brake3,HistoryMargin-Static,50,63,66,fast_intrusion,False,False,False,True,2.284265621842982,2.6542669464466258
20300919,idm_delay07,RiskDiverse-Static,1,311,568,slow_lead_following,True,True,False,False,0.7008794705414783,0.0
20300919,idm_delay07,RiskDiverse-Static,2,84,149,cutin_braking,True,True,False,False,0.8767792414312521,0.005395292628151083
20300919,idm_delay07,RiskDiverse-Static,3,2,2,fast_intrusion,True,True,False,False,0.8546629663983272,2.842170943040401e-14
20300919,idm_delay07,RiskDiverse-Static,4,76,141,cutin_braking,True,True,False,False,0.7095283368565446,0.0032941959401853182
20300919,idm_delay07,RiskDiverse-Static,5,6,6,fast_intrusion,True,True,False,False,1.0577066144092064,0.0
20300919,idm_delay07,RiskDiverse-Static,6,152,280,lead_braking,True,True,False,False,0.8873232901004732,0.0
20300919,idm_delay07,RiskDiverse-Static,7,229,421,stop_and_go,True,True,False,False,1.3763517315666645,0.0
20300919,idm_delay07,RiskDiverse-Static,8,176,304,lead_braking,True,True,False,False,0.6090853298403145,0.0
20300919,idm_delay07,RiskDiverse-Static,9,59,62,fast_intrusion,True,True,False,False,1.2210612608194593,1.4210854715202004e-14
20300919,idm_delay07,RiskDiverse-Static,10,14,14,fast_intrusion,True,True,False,False,1.3992037129111796,0.0
20300919,idm_delay07,RiskDiverse-Static,11,138,266,lead_braking,False,False,True,True,1.342884268624428,8.717545705799239
20300919,idm_delay07,RiskDiverse-Static,12,197,389,stop_and_go,True,True,False,False,1.509679077021213,0.0
20300919,idm_delay07,RiskDiverse-Static,13,9,9,fast_intrusion,True,True,False,False,1.3742617266476163,0.006874409572120223
20300919,idm_delay07,RiskDiverse-Static,14,44,46,fast_intrusion,False,False,True,True,1.572263783888281,0.9765014161724821
20300919,idm_delay07,RiskDiverse-Static,15,223,415,stop_and_go,False,False,False,True,2.8040099959735385,15.370877814216442
20300919,idm_delay07,RiskDiverse-Static,16,213,405,stop_and_go,True,True,False,False,0.9202563721043724,0.0
20300919,idm_delay07,RiskDiverse-Static,17,88,153,cutin_braking,True,True,False,False,1.3063564350891224,0.0
20300919,idm_delay07,RiskDiverse-Static,18,168,296,lead_braking,True,True,False,False,1.1938524360574765,0.0
20300919,idm_delay07,RiskDiverse-Static,19,184,312,lead_braking,False,False,False,True,1.9221757304616403,1.521777110905191
20300919,idm_delay07,RiskDiverse-Static,20,29,30,fast_intrusion,True,True,False,False,1.317694421527591,0.0
20300919,idm_delay07,RiskDiverse-Static,21,39,41,fast_intrusion,False,False,True,True,1.5465739806373053,0.28439130807603874
20300919,idm_delay07,RiskDiverse-Static,22,263,519,slow_lead_following,False,False,False,True,1.6762464599664575,1.3204878636448996
20300919,idm_delay07,RiskDiverse-Static,23,115,181,cutin_braking,True,True,False,False,1.148889524825364,2.842170943040401e-14
20300919,idm_delay07,RiskDiverse-Static,24,205,397,stop_and_go,False,False,True,True,2.004302830095092,0.4679470064276785
20300919,idm_delay07,RiskDiverse-Static,25,166,294,lead_braking,False,False,False,True,3.281441088106285,24.611108464755546
20300919,idm_delay07,RiskDiverse-Static,26,232,424,stop_and_go,False,False,False,True,2.9951015805266996,19.369797145403993
20300919,idm_delay07,RiskDiverse-Static,27,276,532,slow_lead_following,False,False,False,True,2.359051622990769,8.362170328488972
20300919,idm_delay07,RiskDiverse-Static,28,104,170,cutin_braking,True,True,False,False,1.4230573937508348,0.0
20300919,idm_delay07,RiskDiverse-Static,29,156,284,lead_braking,False,False,False,True,3.8295112374673526,13.376770160169144
20300919,idm_delay07,RiskDiverse-Static,30,201,393,stop_and_go,False,False,False,True,1.9842967750937595,5.218556545947365
20300919,idm_delay07,RiskDiverse-Static,31,202,394,stop_and_go,False,False,False,True,2.6506951019456553,3.6576602038039
20300919,idm_delay07,RiskDiverse-Static,32,128,256,lead_braking,True,True,False,False,0.9546708827786545,0.0
20300919,idm_delay07,RiskDiverse-Static,33,89,154,cutin_braking,True,True,False,False,1.0134826074041547,0.0
20300919,idm_delay07,RiskDiverse-Static,34,54,57,fast_intrusion,False,False,False,True,2.0553196750854013,1.6571695290427277
20300919,idm_delay07,RiskDiverse-Static,35,31,32,fast_intrusion,False,False,False,True,2.511295125613593,9.290033741238801
20300919,idm_delay07,RiskDiverse-Static,36,47,49,fast_intrusion,False,False,False,True,2.7110794520521093,5.591620603877317
20300919,idm_delay07,RiskDiverse-Static,37,189,317,lead_braking,False,False,False,True,4.1054596867008994,22.403448339207102
20300919,idm_delay07,RiskDiverse-Static,38,196,388,stop_and_go,False,False,False,True,4.6565955154484895,17.353553244377792
20300919,idm_delay07,RiskDiverse-Static,39,136,264,lead_braking,False,False,True,True,1.161572998161845,0.1246794443409982
20300919,idm_delay07,RiskDiverse-Static,40,171,299,lead_braking,False,False,True,True,1.1582964247305747,3.379600323651303
20300919,idm_delay07,RiskDiverse-Static,41,65,129,cutin_braking,False,False,True,True,1.3954184892077317,3.8702419100657437
20300919,idm_delay07,RiskDiverse-Static,42,145,273,lead_braking,False,False,False,True,4.032013518647176,27.06680657153632
20300919,idm_delay07,RiskDiverse-Static,43,16,16,fast_intrusion,False,False,False,True,2.928452821973848,11.877310536070496
20300919,idm_delay07,RiskDiverse-Static,44,186,314,lead_braking,False,False,False,True,3.537013243489108,16.04064943129916
20300919,idm_delay07,RiskDiverse-Static,45,299,556,slow_lead_following,False,False,False,True,2.3084940515781667,7.258847080318759
20300919,idm_delay07,RiskDiverse-Static,46,55,58,fast_intrusion,False,False,False,True,2.7600357277197203,9.230456962936229
20300919,idm_delay07,RiskDiverse-Static,47,188,316,lead_braking,False,False,False,True,2.1853450322713486,7.593263536203693
20300919,idm_delay07,RiskDiverse-Static,48,123,189,cutin_braking,True,True,False,False,1.020116190775929,0.0010087873231157118
20300919,idm_delay07,RiskDiverse-Static,49,33,34,fast_intrusion,False,False,False,True,2.5583182223866037,6.5838280124684445
20300919,idm_delay07,RiskDiverse-Static,50,25,26,fast_intrusion,False,False,False,True,2.9925418364350818,12.370980050752763
20300919,idm_brake3,RiskDiverse-Static,1,311,568,slow_lead_following,True,True,False,False,1.2018033842400433,0.0
20300919,idm_brake3,RiskDiverse-Static,2,84,149,cutin_braking,True,True,False,False,1.6261537214121504,0.0030876870922043054
20300919,idm_brake3,RiskDiverse-Static,3,2,2,fast_intrusion,True,True,False,False,1.54986711392568,0.0
20300919,idm_brake3,RiskDiverse-Static,4,76,141,cutin_braking,True,True,False,False,0.8244139913449783,0.0
20300919,idm_brake3,RiskDiverse-Static,5,6,6,fast_intrusion,True,True,False,False,1.8481164562756656,0.0
20300919,idm_brake3,RiskDiverse-Static,6,152,280,lead_braking,True,True,False,False,1.2343213928501184,0.0
20300919,idm_brake3,RiskDiverse-Static,7,229,421,stop_and_go,True,True,False,False,1.4265286247073818,0.0
20300919,idm_brake3,RiskDiverse-Static,8,176,304,lead_braking,True,True,False,False,0.4962218571177114,0.0
20300919,idm_brake3,RiskDiverse-Static,9,59,62,fast_intrusion,False,False,True,True,1.9491663123296117,0.5526544199762498
20300919,idm_brake3,RiskDiverse-Static,10,14,14,fast_intrusion,False,False,False,True,2.1597229619574314,1.8182959941661352
20300919,idm_brake3,RiskDiverse-Static,11,138,266,lead_braking,False,False,True,True,1.4973032787162723,10.281574055799638
20300919,idm_brake3,RiskDiverse-Static,12,197,389,stop_and_go,True,True,False,False,2.4636609307493167,0.0
20300919,idm_brake3,RiskDiverse-Static,13,9,9,fast_intrusion,False,False,True,True,2.3726092581739806,0.6483461413089913
20300919,idm_brake3,RiskDiverse-Static,14,44,46,fast_intrusion,False,False,False,True,2.379698770867141,3.160906724637016
20300919,idm_brake3,RiskDiverse-Static,15,223,415,stop_and_go,False,False,False,True,2.494362202228867,16.55218439162755
20300919,idm_brake3,RiskDiverse-Static,16,213,405,stop_and_go,True,True,False,False,0.8608745409584626,0.0
20300919,idm_brake3,RiskDiverse-Static,17,88,153,cutin_braking,False,False,False,True,1.8220889317582356,1.644506894508396
20300919,idm_brake3,RiskDiverse-Static,18,168,296,lead_braking,True,True,False,False,1.351721113526423,0.0
20300919,idm_brake3,RiskDiverse-Static,19,184,312,lead_braking,False,False,False,True,1.999434834861511,2.4720415582656585
20300919,idm_brake3,RiskDiverse-Static,20,29,30,fast_intrusion,False,False,False,True,2.12731947713635,1.4319252530846711
20300919,idm_brake3,RiskDiverse-Static,21,39,41,fast_intrusion,False,False,False,True,2.4916080182318487,2.623469608576926
20300919,idm_brake3,RiskDiverse-Static,22,263,519,slow_lead_following,False,False,False,True,2.576685337330522,3.90722734878554
20300919,idm_brake3,RiskDiverse-Static,23,115,181,cutin_braking,False,False,True,True,2.0238580680072205,0.5915512711819133
20300919,idm_brake3,RiskDiverse-Static,24,205,397,stop_and_go,False,False,False,True,2.3435182873287306,1.8921182842015867
20300919,idm_brake3,RiskDiverse-Static,25,166,294,lead_braking,False,False,False,True,3.3358024034279783,26.82019727999952
20300919,idm_brake3,RiskDiverse-Static,26,232,424,stop_and_go,False,False,False,True,2.8628918658151914,21.103401536658936
20300919,idm_brake3,RiskDiverse-Static,27,276,532,slow_lead_following,False,False,False,True,3.1989341520087122,10.108668111339028
20300919,idm_brake3,RiskDiverse-Static,28,104,170,cutin_braking,True,True,False,False,1.0979628631139913,0.0
20300919,idm_brake3,RiskDiverse-Static,29,156,284,lead_braking,False,False,False,True,2.712728544355449,13.647243689545064
20300919,idm_brake3,RiskDiverse-Static,30,201,393,stop_and_go,False,False,True,True,1.265166565377843,4.263998083840534
20300919,idm_brake3,RiskDiverse-Static,31,202,394,stop_and_go,False,False,False,True,3.894283174818041,5.001912773837745
20300919,idm_brake3,RiskDiverse-Static,32,128,256,lead_braking,True,True,False,False,0.8707842078507706,0.0
20300919,idm_brake3,RiskDiverse-Static,33,89,154,cutin_braking,True,True,False,False,0.8441405822177772,0.00021229509277986836
20300919,idm_brake3,RiskDiverse-Static,34,54,57,fast_intrusion,False,False,False,True,3.1931247546807437,3.7249272894307808
20300919,idm_brake3,RiskDiverse-Static,35,31,32,fast_intrusion,False,False,False,True,3.3717304248652282,11.033416748867069
20300919,idm_brake3,RiskDiverse-Static,36,47,49,fast_intrusion,False,False,False,True,3.9142366244976343,8.015380682626784
20300919,idm_brake3,RiskDiverse-Static,37,189,317,lead_braking,False,False,False,True,3.8562399178254525,24.057383366165396
20300919,idm_brake3,RiskDiverse-Static,38,196,388,stop_and_go,False,False,False,True,4.3966200243021065,18.90037274947224
20300919,idm_brake3,RiskDiverse-Static,39,136,264,lead_braking,False,False,False,True,1.561844869725792,2.418579567966546
20300919,idm_brake3,RiskDiverse-Static,40,171,299,lead_braking,False,False,True,True,1.3490937406579653,5.352787209170842
20300919,idm_brake3,RiskDiverse-Static,41,65,129,cutin_braking,False,False,False,True,1.5623646297388765,5.290496741441274
20300919,idm_brake3,RiskDiverse-Static,42,145,273,lead_braking,False,False,False,True,4.137945733357107,29.177397080959736
20300919,idm_brake3,RiskDiverse-Static,43,16,16,fast_intrusion,False,False,False,True,3.8580447508366604,13.860593467285241
20300919,idm_brake3,RiskDiverse-Static,44,186,314,lead_braking,False,False,False,True,2.9082561309331925,16.79800368814054
20300919,idm_brake3,RiskDiverse-Static,45,299,556,slow_lead_following,False,False,False,True,3.178459157962169,9.553932251688295
20300919,idm_brake3,RiskDiverse-Static,46,55,58,fast_intrusion,False,False,False,True,3.7275850909985095,11.429069611844284
20300919,idm_brake3,RiskDiverse-Static,47,188,316,lead_braking,False,False,False,True,2.7264613720427286,9.950427063533894
20300919,idm_brake3,RiskDiverse-Static,48,123,189,cutin_braking,True,True,False,False,1.1431514790997537,0.0
20300919,idm_brake3,RiskDiverse-Static,49,33,34,fast_intrusion,False,False,False,True,3.5855634709672524,8.949537452923408
20300919,idm_brake3,RiskDiverse-Static,50,25,26,fast_intrusion,False,False,False,True,3.9555703318738398,14.515705049217047
20300919,idm_delay07_brake3,RiskDiverse-Static,1,311,568,slow_lead_following,True,True,False,False,0.6431327212714333,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,2,84,149,cutin_braking,True,True,False,False,0.8200636150659766,0.005395292628151083
20300919,idm_delay07_brake3,RiskDiverse-Static,3,2,2,fast_intrusion,True,True,False,False,0.6854069334920726,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,4,76,141,cutin_braking,True,True,False,False,0.6274669144042546,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,5,6,6,fast_intrusion,True,True,False,False,0.8854278678052515,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,6,152,280,lead_braking,True,True,False,False,0.7615254802327459,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,7,229,421,stop_and_go,True,True,False,False,1.237738714378868,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,8,176,304,lead_braking,True,True,False,False,0.49079150004508854,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,9,59,62,fast_intrusion,True,True,False,False,0.8195486784401124,1.4210854715202004e-14
20300919,idm_delay07_brake3,RiskDiverse-Static,10,14,14,fast_intrusion,True,True,False,False,1.0094414658261974,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,11,138,266,lead_braking,False,False,True,True,0.9879225470324935,2.503662171760851
20300919,idm_delay07_brake3,RiskDiverse-Static,12,197,389,stop_and_go,True,True,False,False,1.2031006115932041,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,13,9,9,fast_intrusion,True,True,False,False,1.3742617266476163,0.006874022642863255
20300919,idm_delay07_brake3,RiskDiverse-Static,14,44,46,fast_intrusion,True,True,False,False,1.2451710745004032,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,15,223,415,stop_and_go,False,False,True,True,1.4203526785926204,8.139490916845205
20300919,idm_delay07_brake3,RiskDiverse-Static,16,213,405,stop_and_go,True,True,False,False,0.6903147187287991,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,17,88,153,cutin_braking,True,True,False,False,0.7066301959673003,2.842170943040401e-14
20300919,idm_delay07_brake3,RiskDiverse-Static,18,168,296,lead_braking,True,True,False,False,0.8099529079704433,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,19,184,312,lead_braking,True,True,False,False,1.4767061482910264,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,20,29,30,fast_intrusion,True,True,False,False,1.09382299606814,1.0013198291900815e-14
20300919,idm_delay07_brake3,RiskDiverse-Static,21,39,41,fast_intrusion,True,True,False,False,1.5221507743435383,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,22,263,519,slow_lead_following,True,True,False,False,1.6367657621564946,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,23,115,181,cutin_braking,True,True,False,False,0.8874705743794711,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,24,205,397,stop_and_go,True,True,False,False,0.9083921246791518,2.842170943040401e-14
20300919,idm_delay07_brake3,RiskDiverse-Static,25,166,294,lead_braking,False,False,False,True,2.635942243247493,21.825439400813394
20300919,idm_delay07_brake3,RiskDiverse-Static,26,232,424,stop_and_go,False,False,False,True,2.071207039542622,15.357563381755
20300919,idm_delay07_brake3,RiskDiverse-Static,27,276,532,slow_lead_following,False,False,False,True,2.123114339882801,1.6025808459876885
20300919,idm_delay07_brake3,RiskDiverse-Static,28,104,170,cutin_braking,True,True,False,False,1.0683595471636673,0.0025893272183736826
20300919,idm_delay07_brake3,RiskDiverse-Static,29,156,284,lead_braking,False,False,True,True,1.253893418278093,4.725482489223765
20300919,idm_delay07_brake3,RiskDiverse-Static,30,201,393,stop_and_go,True,True,False,False,0.46117597833619955,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,31,202,394,stop_and_go,True,True,False,False,1.4975933604371818,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,32,128,256,lead_braking,True,True,False,False,0.6382048310867121,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,33,89,154,cutin_braking,True,True,False,False,0.7998356617457779,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,34,54,57,fast_intrusion,False,False,True,True,2.0553196750854013,0.529786589645795
20300919,idm_delay07_brake3,RiskDiverse-Static,35,31,32,fast_intrusion,False,False,False,True,2.456266830081991,3.8652482780750574
20300919,idm_delay07_brake3,RiskDiverse-Static,36,47,49,fast_intrusion,False,False,False,True,2.7110794520521093,4.055126828472567
20300919,idm_delay07_brake3,RiskDiverse-Static,37,189,317,lead_braking,False,False,False,True,3.332337823758469,20.71482658232688
20300919,idm_delay07_brake3,RiskDiverse-Static,38,196,388,stop_and_go,False,False,False,True,3.125459977284631,13.757022648430706
20300919,idm_delay07_brake3,RiskDiverse-Static,39,136,264,lead_braking,True,True,False,False,0.6407089749580941,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,40,171,299,lead_braking,True,True,False,False,0.6494562606749217,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,41,65,129,cutin_braking,True,True,False,False,0.8113610968309585,0.0
20300919,idm_delay07_brake3,RiskDiverse-Static,42,145,273,lead_braking,False,False,False,True,3.313727845977937,25.21558503346114
20300919,idm_delay07_brake3,RiskDiverse-Static,43,16,16,fast_intrusion,False,False,False,True,2.928452821973848,7.56837607737171
20300919,idm_delay07_brake3,RiskDiverse-Static,44,186,314,lead_braking,False,False,False,True,1.5784919649311242,8.234456503550973
20300919,idm_delay07_brake3,RiskDiverse-Static,45,299,556,slow_lead_following,False,False,False,True,2.2299737071573804,2.2911690205456807
20300919,idm_delay07_brake3,RiskDiverse-Static,46,55,58,fast_intrusion,False,False,False,True,2.7600357277197203,5.973056468688043
20300919,idm_delay07_brake3,RiskDiverse-Static,47,188,316,lead_braking,False,False,False,True,1.516076887865526,3.4767695813820865
20300919,idm_delay07_brake3,RiskDiverse-Static,48,123,189,cutin_braking,True,True,False,False,0.7139646028903316,0.001402960430738176
20300919,idm_delay07_brake3,RiskDiverse-Static,49,33,34,fast_intrusion,False,False,False,True,2.5583182223866037,4.193053093673281
20300919,idm_delay07_brake3,RiskDiverse-Static,50,25,26,fast_intrusion,False,False,False,True,2.9925418364350818,8.079073786959384
20301003,idm_delay07,ModeQuantile-Static,1,7,7,fast_intrusion,True,True,False,False,0.7872599462036323,0.0
20301003,idm_delay07,ModeQuantile-Static,2,107,174,cutin_braking,True,True,False,False,0.9960381595514085,0.0
20301003,idm_delay07,ModeQuantile-Static,3,156,284,lead_braking,True,True,False,False,0.5975489890785408,0.0
20301003,idm_delay07,ModeQuantile-Static,4,232,424,stop_and_go,True,True,False,False,1.1884855881694425,0.0
20301003,idm_delay07,ModeQuantile-Static,5,296,552,slow_lead_following,True,True,False,False,0.6321808738149024,0.0
20301003,idm_delay07,ModeQuantile-Static,6,21,23,fast_intrusion,True,True,False,False,0.8760518307707184,0.0
20301003,idm_delay07,ModeQuantile-Static,7,85,150,cutin_braking,True,True,False,False,1.1900656106056204,2.842170943040401e-14
20301003,idm_delay07,ModeQuantile-Static,8,164,292,lead_braking,True,True,False,False,0.6378605283442683,0.0
20301003,idm_delay07,ModeQuantile-Static,9,216,408,stop_and_go,True,True,False,False,1.3953807767605175,0.0
20301003,idm_delay07,ModeQuantile-Static,10,280,536,slow_lead_following,True,True,False,False,0.7732987220861335,0.0
20301003,idm_delay07,ModeQuantile-Static,11,29,31,fast_intrusion,True,True,False,False,1.0029146694999296,0.0
20301003,idm_delay07,ModeQuantile-Static,12,89,154,cutin_braking,True,True,False,False,1.278396377430657,0.0009627863172738671
20301003,idm_delay07,ModeQuantile-Static,13,180,308,lead_braking,True,True,False,False,0.9770924694862007,0.0
20301003,idm_delay07,ModeQuantile-Static,14,192,384,stop_and_go,True,True,False,False,1.8037425010104,0.0
20301003,idm_delay07,ModeQuantile-Static,15,288,544,slow_lead_following,True,True,False,False,1.210809480007941,0.0
20301003,idm_delay07,ModeQuantile-Static,16,37,39,fast_intrusion,True,True,False,False,0.9725813388671857,0.0007224643994447888
20301003,idm_delay07,ModeQuantile-Static,17,70,134,cutin_braking,False,False,False,True,1.827691633950898,1.1469478554725185
20301003,idm_delay07,ModeQuantile-Static,18,132,260,lead_braking,True,True,False,False,1.3295305008600762,0.0
20301003,idm_delay07,ModeQuantile-Static,19,200,392,stop_and_go,True,True,False,False,1.1166993920908501,0.0
20301003,idm_delay07,ModeQuantile-Static,20,312,568,slow_lead_following,True,True,False,False,1.2547976899103506,0.0
20301003,idm_delay07,ModeQuantile-Static,21,25,27,fast_intrusion,True,True,False,False,1.3067600730479934,2.842170943040401e-14
20301003,idm_delay07,ModeQuantile-Static,22,115,182,cutin_braking,True,True,False,False,1.5486757638807078,0.0
20301003,idm_delay07,ModeQuantile-Static,23,128,256,lead_braking,False,False,True,True,1.2475033027242446,5.904808311445876
20301003,idm_delay07,ModeQuantile-Static,24,222,414,stop_and_go,False,False,False,True,3.0855938141266495,12.878885572213221
