snapshot_id,scenario_id,source_profile,seed,action_history,source_state,source_criticality
sc_00894,fast_intrusion_g10_dvm10,SUT-D,20461317,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",3.9937895586093285e-07
sc_00895,fast_intrusion_g10_dvm10,SUT-D,20461317,[1],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 0]",8.862982367475829e-06
sc_00896,fast_intrusion_g10_dvm10,SUT-D,20461317,"[1, 1]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.00026148040056228643
sc_00897,fast_intrusion_g10_dvm10,SUT-D,20461317,"[1, 1, 0]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.004045118985573452
sc_00898,fast_intrusion_g10_dvm10,SUT-D,20461317,"[1, 1, 0, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.03177781494458516
sc_00899,fast_intrusion_g10_dvm10,SUT-D,20461317,"[1, 1, 0, 2, 1]","[2, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.10748600582281749
sc_00900,fast_intrusion_g10_dvm10,SUT-D,20461317,"[1, 1, 0, 2, 1, 0]","[2, 1, -5, 13, 0, -1, 0, 1, 6, 0]",0.5456848442554474
sc_00901,fast_intrusion_g10_dvm10,SUT-D,20461318,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",3.9937895586093285e-07
sc_00902,fast_intrusion_g10_dvm10,SUT-D,20461318,[2],"[5, 2, -5, 13, 0, 0, 1, 0, 1, 0]",1.7639168898264572e-06
sc_00903,fast_intrusion_g10_dvm10,SUT-D,20461318,"[2, 2]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.00026148040056228643
sc_00904,fast_intrusion_g10_dvm10,SUT-D,20461318,"[2, 2, 2, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.03177781494458516
sc_00905,fast_intrusion_g10_dvm10,SUT-D,20461318,"[2, 2, 2, 1, 0, 0]","[2, 1, -5, 13, 0, -1, 0, 1, 6, 0]",0.5456848442554474
sc_00906,fast_intrusion_g10_dvm10,SUT-D,20461319,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",3.9937895586093285e-07
sc_00907,fast_intrusion_g10_dvm10,SUT-D,20461319,[0],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 0]",8.862982367475829e-06
sc_00908,fast_intrusion_g10_dvm10,SUT-D,20461319,"[0, 2]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.00026148040056228643
sc_00909,fast_intrusion_g10_dvm10,SUT-D,20461319,"[0, 2, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.004045118985573452
sc_00910,fast_intrusion_g10_dvm10,SUT-D,20461319,"[0, 2, 1, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.03177781494458516
sc_00911,fast_intrusion_g10_dvm10,SUT-D,20461319,"[0, 2, 1, 1, 1]","[2, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.10748600582281749
sc_00912,fast_intrusion_g10_dvm10,SUT-D,20461319,"[0, 2, 1, 1, 1, 2]","[2, 1, -5, 13, 0, -1, 0, 1, 6, 0]",0.5456848442554474
sc_00913,fast_intrusion_g10_dvm6,SUT-D,20461416,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 0]",2.985884466171266e-07
sc_00914,fast_intrusion_g10_dvm6,SUT-D,20461416,[0],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 0]",4.9891630438963585e-06
sc_00915,fast_intrusion_g10_dvm6,SUT-D,20461416,"[0, 1]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 0]",2.5907657480239876e-05
sc_00916,fast_intrusion_g10_dvm6,SUT-D,20461416,"[0, 1, 0]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.0007499059462547305
sc_00917,fast_intrusion_g10_dvm6,SUT-D,20461416,"[0, 1, 0, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.003965066820780436
sc_00918,fast_intrusion_g10_dvm6,SUT-D,20461416,"[0, 1, 0, 2, 1]","[2, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.010682922093073527
sc_00919,fast_intrusion_g10_dvm6,SUT-D,20461417,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 0]",2.985884466171266e-07
sc_00920,fast_intrusion_g10_dvm6,SUT-D,20461417,[1],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 0]",4.9891630438963585e-06
sc_00921,fast_intrusion_g10_dvm6,SUT-D,20461417,"[1, 1]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 0]",2.5907657480239876e-05
sc_00922,fast_intrusion_g10_dvm6,SUT-D,20461417,"[1, 1, 0]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.0007499059462547305
sc_00923,fast_intrusion_g10_dvm6,SUT-D,20461417,"[1, 1, 0, 0, 2]","[2, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.010682922093073527
sc_00924,fast_intrusion_g10_dvm6,SUT-D,20461418,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 0]",2.985884466171266e-07
sc_00925,fast_intrusion_g10_dvm6,SUT-D,20461418,[2],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 0]",4.9891630438963585e-06
sc_00926,fast_intrusion_g10_dvm6,SUT-D,20461418,"[2, 1]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 0]",2.5907657480239876e-05
sc_00927,fast_intrusion_g10_dvm6,SUT-D,20461418,"[2, 1, 0]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.0007499059462547305
sc_00928,fast_intrusion_g10_dvm6,SUT-D,20461418,"[2, 1, 0, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.003965066820780436
sc_00929,fast_intrusion_g10_dvm6,SUT-D,20461418,"[2, 1, 0, 2, 2]","[2, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.010682922093073527
sc_00930,fast_intrusion_g10_dvm6,SUT-D,20461419,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 0]",2.985884466171266e-07
sc_00931,fast_intrusion_g10_dvm6,SUT-D,20461419,[0],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 0]",4.9891630438963585e-06
sc_00932,fast_intrusion_g10_dvm6,SUT-D,20461419,"[0, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 0]",2.5907657480239876e-05
sc_00933,fast_intrusion_g10_dvm6,SUT-D,20461419,"[0, 2, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.0007499059462547305
sc_00934,fast_intrusion_g10_dvm6,SUT-D,20461419,"[0, 2, 2, 1]","[3, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.003965066820780436
sc_00935,fast_intrusion_g10_dvm6,SUT-D,20461419,"[0, 2, 2, 1, 1]","[2, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.010682922093073527
sc_00936,fast_intrusion_g18_dvm10,SUT-D,20461716,"[0, 0, 0, 0]","[5, 2, -6, 13, 0, 0, 1, 0, 4, 0]",2.785733032226564e-07
sc_00937,fast_intrusion_g18_dvm10,SUT-D,20461716,"[0, 0, 0, 0, 0]","[4, 2, -6, 13, 0, 0, 1, 1, 5, 0]",1.2947794596354174e-06
sc_00938,fast_intrusion_g18_dvm10,SUT-D,20461717,"[1, 1, 2, 0]","[5, 2, -5, 13, 0, 0, 1, 0, 4, 0]",1.2194437662760423e-07
sc_00939,fast_intrusion_g18_dvm10,SUT-D,20461717,"[1, 1, 2, 0, 2]","[4, 2, -5, 13, 0, 0, 1, 1, 5, 0]",2.6334655761718756e-06
sc_00940,fast_intrusion_g18_dvm10,SUT-D,20461717,"[1, 1, 2, 0, 2, 1]","[4, 1, -5, 13, 0, -1, 0, 1, 6, 0]",4.70284144083659e-05
sc_00941,fast_intrusion_g18_dvm10,SUT-D,20461718,"[2, 1, 1, 0]","[5, 2, -5, 13, 0, 0, 1, 0, 4, 0]",1.2194437662760423e-07
sc_00942,fast_intrusion_g18_dvm10,SUT-D,20461718,"[2, 1, 1, 0, 1]","[4, 2, -5, 13, 0, 0, 1, 1, 5, 0]",2.6334655761718756e-06
sc_00943,fast_intrusion_g18_dvm10,SUT-D,20461718,"[2, 1, 1, 0, 1, 0]","[4, 1, -5, 13, 0, -1, 0, 1, 6, 0]",4.70284144083659e-05
sc_00944,fast_intrusion_g18_dvm10,SUT-D,20461719,"[0, 1, 0, 0]","[5, 2, -6, 13, 0, 0, 1, 0, 4, 0]",2.785733032226564e-07
sc_00945,fast_intrusion_g18_dvm10,SUT-D,20461719,"[0, 1, 0, 0, 2]","[4, 2, -5, 13, 0, 0, 1, 1, 5, 0]",2.6334655761718756e-06
sc_00946,fast_intrusion_g18_dvm10,SUT-D,20461719,"[0, 1, 0, 0, 2, 1]","[4, 1, -5, 13, 0, -1, 0, 1, 6, 0]",4.70284144083659e-05
sc_00947,cutin_braking_g5_dvm10,SUT-D,20462916,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.5210625878969836e-05
sc_00948,cutin_braking_g5_dvm10,SUT-D,20462916,[0],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 1]",0.0005829628620942436
sc_00949,cutin_braking_g5_dvm10,SUT-D,20462916,"[0, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.0022638434282938645
sc_00950,cutin_braking_g5_dvm10,SUT-D,20462916,"[0, 2, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.00893545738855998
sc_00951,cutin_braking_g5_dvm10,SUT-D,20462916,"[0, 2, 1, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.04865638605753581
sc_00952,cutin_braking_g5_dvm10,SUT-D,20462916,"[0, 2, 1, 2, 0]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.26487548828125007
sc_00953,cutin_braking_g5_dvm10,SUT-D,20462916,"[0, 2, 1, 2, 0, 2]","[1, 2, -5, 13, 0, 0, 0, 1, 6, 1]",0.47735850016276044
sc_00954,cutin_braking_g5_dvm10,SUT-D,20462917,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.5210625878969836e-05
sc_00955,cutin_braking_g5_dvm10,SUT-D,20462917,[1],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 1]",0.0005829628620942436
sc_00956,cutin_braking_g5_dvm10,SUT-D,20462917,"[1, 0]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.0022638434282938645
sc_00957,cutin_braking_g5_dvm10,SUT-D,20462917,"[1, 0, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.00893545738855998
sc_00958,cutin_braking_g5_dvm10,SUT-D,20462917,"[1, 0, 1, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.04865638605753581
sc_00959,cutin_braking_g5_dvm10,SUT-D,20462917,"[1, 0, 1, 0, 0, 0]","[1, 2, -6, 13, 0, 0, 0, 1, 6, 1]",0.068359375
sc_00960,cutin_braking_g5_dvm10,SUT-D,20462918,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.5210625878969836e-05
sc_00961,cutin_braking_g5_dvm10,SUT-D,20462918,[2],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 1]",0.0005829628620942436
sc_00962,cutin_braking_g5_dvm10,SUT-D,20462918,"[2, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.0022638434282938645
sc_00963,cutin_braking_g5_dvm10,SUT-D,20462918,"[2, 2, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.00893545738855998
sc_00964,cutin_braking_g5_dvm10,SUT-D,20462918,"[2, 2, 0, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.04865638605753581
sc_00965,cutin_braking_g5_dvm10,SUT-D,20462918,"[2, 2, 0, 1, 0]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.26487548828125007
sc_00966,cutin_braking_g5_dvm10,SUT-D,20462918,"[2, 2, 0, 1, 0, 1]","[1, 2, -5, 13, 0, 0, 0, 1, 6, 1]",0.47735850016276044
sc_00967,cutin_braking_g5_dvm10,SUT-D,20462919,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.5210625878969836e-05
sc_00968,cutin_braking_g5_dvm10,SUT-D,20462919,[0],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 1]",0.0005829628620942436
sc_00969,cutin_braking_g5_dvm10,SUT-D,20462919,"[0, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.0022638434282938645
sc_00970,cutin_braking_g5_dvm10,SUT-D,20462919,"[0, 2, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.00893545738855998
sc_00971,cutin_braking_g5_dvm10,SUT-D,20462919,"[0, 2, 0, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.04865638605753581
sc_00972,cutin_braking_g5_dvm10,SUT-D,20462919,"[0, 2, 0, 2, 2]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.26487548828125007
sc_00973,cutin_braking_g5_dvm10,SUT-D,20462919,"[0, 2, 0, 2, 2, 1]","[1, 2, -5, 13, 0, 0, 0, 1, 6, 1]",0.47735850016276044
sc_00974,cutin_braking_g5_dvm6,SUT-D,20463016,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",4.499721588293713e-06
sc_00975,cutin_braking_g5_dvm6,SUT-D,20463016,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",9.118526768684388e-05
sc_00976,cutin_braking_g5_dvm6,SUT-D,20463016,"[0, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0007479739581743878
sc_00977,cutin_braking_g5_dvm6,SUT-D,20463016,"[0, 0, 0, 2]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.010882729276021325
sc_00978,cutin_braking_g5_dvm6,SUT-D,20463016,"[0, 0, 0, 2, 2]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.09877736949920655
sc_00979,cutin_braking_g5_dvm6,SUT-D,20463016,"[0, 0, 0, 2, 2, 2]","[1, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.33322081247965496
sc_00980,cutin_braking_g5_dvm6,SUT-D,20463017,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",4.499721588293713e-06
sc_00981,cutin_braking_g5_dvm6,SUT-D,20463017,[1],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",9.118526768684388e-05
sc_00982,cutin_braking_g5_dvm6,SUT-D,20463017,"[1, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0007479739581743878
sc_00983,cutin_braking_g5_dvm6,SUT-D,20463017,"[1, 0, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.002549801305135091
sc_00984,cutin_braking_g5_dvm6,SUT-D,20463017,"[1, 0, 2, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.020112537384033204
sc_00985,cutin_braking_g5_dvm6,SUT-D,20463017,"[1, 0, 2, 2, 2]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.09877736949920655
sc_00986,cutin_braking_g5_dvm6,SUT-D,20463017,"[1, 0, 2, 2, 2, 2]","[1, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.33322081247965496
sc_00987,cutin_braking_g5_dvm6,SUT-D,20463018,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",4.499721588293713e-06
sc_00988,cutin_braking_g5_dvm6,SUT-D,20463018,[2],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",9.118526768684388e-05
sc_00989,cutin_braking_g5_dvm6,SUT-D,20463018,"[2, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0007479739581743878
sc_00990,cutin_braking_g5_dvm6,SUT-D,20463018,"[2, 0, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.002549801305135091
sc_00991,cutin_braking_g5_dvm6,SUT-D,20463018,"[2, 0, 1, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.020112537384033204
sc_00992,cutin_braking_g5_dvm6,SUT-D,20463018,"[2, 0, 1, 0, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.09877736949920655
sc_00993,cutin_braking_g5_dvm6,SUT-D,20463018,"[2, 0, 1, 0, 1, 2]","[1, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.33322081247965496
sc_00994,cutin_braking_g5_dvm6,SUT-D,20463019,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",4.499721588293713e-06
sc_00995,cutin_braking_g5_dvm6,SUT-D,20463019,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",9.118526768684388e-05
sc_00996,cutin_braking_g5_dvm6,SUT-D,20463019,"[0, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0007479739581743878
sc_00997,cutin_braking_g5_dvm6,SUT-D,20463019,"[0, 2, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.002549801305135091
sc_00998,cutin_braking_g5_dvm6,SUT-D,20463019,"[0, 2, 0, 2]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.010882729276021325
sc_00999,cutin_braking_g5_dvm6,SUT-D,20463019,"[0, 2, 0, 2, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.09877736949920655
sc_01000,cutin_braking_g5_dvm6,SUT-D,20463019,"[0, 2, 0, 2, 1, 1]","[1, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.33322081247965496
sc_01001,cutin_braking_g5_dvm2,SUT-D,20463116,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",4.1797452974319485e-07
sc_01002,cutin_braking_g5_dvm2,SUT-D,20463116,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",7.5379114858309464e-06
sc_01003,cutin_braking_g5_dvm2,SUT-D,20463116,"[0, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",7.505510308742525e-05
sc_01004,cutin_braking_g5_dvm2,SUT-D,20463116,"[0, 1, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0009461531758308413
sc_01005,cutin_braking_g5_dvm2,SUT-D,20463116,"[0, 1, 1, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]",0.007169524002075198
sc_01006,cutin_braking_g5_dvm2,SUT-D,20463116,"[0, 1, 1, 2, 2]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]",0.04135064658323924
sc_01007,cutin_braking_g5_dvm2,SUT-D,20463116,"[0, 1, 1, 2, 2, 0]","[1, 2, -1, 13, 0, 0, 0, 1, 6, 1]",0.13483439281582832
sc_01008,cutin_braking_g5_dvm2,SUT-D,20463117,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",4.1797452974319485e-07
sc_01009,cutin_braking_g5_dvm2,SUT-D,20463117,[1],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",7.5379114858309464e-06
sc_01010,cutin_braking_g5_dvm2,SUT-D,20463117,"[1, 0]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",7.505510308742525e-05
sc_01011,cutin_braking_g5_dvm2,SUT-D,20463117,"[1, 0, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0009461531758308413
sc_01012,cutin_braking_g5_dvm2,SUT-D,20463117,"[1, 0, 0, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]",0.007169524002075198
sc_01013,cutin_braking_g5_dvm2,SUT-D,20463117,"[1, 0, 0, 1, 0, 0]","[1, 2, -2, 13, 0, 0, 0, 1, 6, 1]",0.03951053158442179
sc_01014,cutin_braking_g5_dvm2,SUT-D,20463118,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",4.1797452974319485e-07
sc_01015,cutin_braking_g5_dvm2,SUT-D,20463118,[2],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",7.5379114858309464e-06
sc_01016,cutin_braking_g5_dvm2,SUT-D,20463118,"[2, 2]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",7.505510308742525e-05
sc_01017,cutin_braking_g5_dvm2,SUT-D,20463118,"[2, 2, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0009461531758308413
sc_01018,cutin_braking_g5_dvm2,SUT-D,20463118,"[2, 2, 2, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]",0.007169524002075198
sc_01019,cutin_braking_g5_dvm2,SUT-D,20463118,"[2, 2, 2, 0, 1]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]",0.04135064658323924
sc_01020,cutin_braking_g5_dvm2,SUT-D,20463118,"[2, 2, 2, 0, 1, 2]","[1, 2, -1, 13, 0, 0, 0, 1, 6, 1]",0.13483439281582832
sc_01021,cutin_braking_g5_dvm2,SUT-D,20463119,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",4.1797452974319485e-07
sc_01022,cutin_braking_g5_dvm2,SUT-D,20463119,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",7.5379114858309464e-06
sc_01023,cutin_braking_g5_dvm2,SUT-D,20463119,"[0, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",7.505510308742525e-05
sc_01024,cutin_braking_g5_dvm2,SUT-D,20463119,"[0, 1, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0009461531758308413
sc_01025,cutin_braking_g5_dvm2,SUT-D,20463119,"[0, 1, 2, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]",0.007169524002075198
sc_01026,cutin_braking_g5_dvm2,SUT-D,20463119,"[0, 1, 2, 0, 0, 1]","[1, 2, -2, 13, 0, 0, 0, 1, 6, 1]",0.03951053158442179
sc_01027,cutin_braking_g5_dv1,SUT-D,20463216,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.674574280579887e-07
sc_01028,cutin_braking_g5_dv1,SUT-D,20463216,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 1]",8.979900751908625e-06
sc_01029,cutin_braking_g5_dv1,SUT-D,20463216,"[0, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",8.081476332346602e-05
sc_01030,cutin_braking_g5_dv1,SUT-D,20463216,"[0, 2, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]",0.0006897873916625977
sc_01031,cutin_braking_g5_dv1,SUT-D,20463216,"[0, 2, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.0029181431770324714
sc_01032,cutin_braking_g5_dv1,SUT-D,20463216,"[0, 2, 1, 1, 2]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]",0.017057762940724697
sc_01033,cutin_braking_g5_dv1,SUT-D,20463216,"[0, 2, 1, 1, 2, 0]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.08087306626637776
sc_01034,cutin_braking_g5_dv1,SUT-D,20463216,"[0, 2, 1, 1, 2, 0, 1, 1]","[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]",0.24500528971354166
sc_01035,cutin_braking_g5_dv1,SUT-D,20463217,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.674574280579887e-07
sc_01036,cutin_braking_g5_dv1,SUT-D,20463217,[1],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 1]",8.979900751908625e-06
sc_01037,cutin_braking_g5_dv1,SUT-D,20463217,"[1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",8.081476332346602e-05
sc_01038,cutin_braking_g5_dv1,SUT-D,20463217,"[1, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]",0.0006897873916625977
sc_01039,cutin_braking_g5_dv1,SUT-D,20463217,"[1, 1, 1, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.0029181431770324714
sc_01040,cutin_braking_g5_dv1,SUT-D,20463217,"[1, 1, 1, 2, 2, 0]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.08087306626637776
sc_01041,cutin_braking_g5_dv1,SUT-D,20463217,"[1, 1, 1, 2, 2, 0, 1, 0]","[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]",0.24500528971354166
sc_01042,cutin_braking_g5_dv1,SUT-D,20463218,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.674574280579887e-07
sc_01043,cutin_braking_g5_dv1,SUT-D,20463218,[2],"[1, 2, 1, 13, 0, 0, 1, 0, 1, 1]",6.977790527343752e-06
sc_01044,cutin_braking_g5_dv1,SUT-D,20463218,"[2, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",8.081476332346602e-05
sc_01045,cutin_braking_g5_dv1,SUT-D,20463218,"[2, 0, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]",0.0006897873916625977
sc_01046,cutin_braking_g5_dv1,SUT-D,20463218,"[2, 0, 2, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.0029181431770324714
sc_01047,cutin_braking_g5_dv1,SUT-D,20463218,"[2, 0, 2, 1, 2]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]",0.017057762940724697
sc_01048,cutin_braking_g5_dv1,SUT-D,20463218,"[2, 0, 2, 1, 2, 0]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.08087306626637776
sc_01049,cutin_braking_g5_dv1,SUT-D,20463218,"[2, 0, 2, 1, 2, 0, 1, 0]","[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]",0.24500528971354166
sc_01050,cutin_braking_g5_dv1,SUT-D,20463219,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.674574280579887e-07
sc_01051,cutin_braking_g5_dv1,SUT-D,20463219,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 1]",8.979900751908625e-06
sc_01052,cutin_braking_g5_dv1,SUT-D,20463219,"[0, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",8.081476332346602e-05
sc_01053,cutin_braking_g5_dv1,SUT-D,20463219,"[0, 0, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]",0.0006897873916625977
sc_01054,cutin_braking_g5_dv1,SUT-D,20463219,"[0, 0, 0, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.0029181431770324714
sc_01055,cutin_braking_g5_dv1,SUT-D,20463219,"[0, 0, 0, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]",0.017057762940724697
sc_01056,cutin_braking_g5_dv1,SUT-D,20463219,"[0, 0, 0, 1, 1, 2]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.08087306626637776
sc_01057,cutin_braking_g5_dv1,SUT-D,20463219,"[0, 0, 0, 1, 1, 2, 2, 2]","[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]",0.24500528971354166
sc_01058,cutin_braking_g10_dvm10,SUT-D,20463316,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 1]",8.553759081999464e-06
sc_01059,cutin_braking_g10_dvm10,SUT-D,20463316,[0],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 1]",0.00010148747218290967
sc_01060,cutin_braking_g10_dvm10,SUT-D,20463316,"[0, 2]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.0008175634979724886
