strategy,draw,scenario_id,scenario_mode,scenario_probability,scenario_proposal_probability,collision,log_weight,actions,proposal_probabilities,source_q_known_all_steps,source_q_known_steps,episode_steps,reference_distribution
Uniform-QP-H,54,passing_cutin_g34_dvm8,passing_cutin,0.0108,0.0021689263643050604,False,1.7990051423003248,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009769312270225983, 0.9811331273367253, 0.009097560393048711], [0.009769312270225983, 0.9811331273367253, 0.009097560393048711], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009000000000000083, 0.9817603699587129, 0.009239630041286997], [0.048139716775924546, 0.9353347098050464, 0.016525573419028997], [0.048139716775924546, 0.9353347098050464, 0.016525573419028997], [0.009577103642293291, 0.9808427977190877, 0.009580098638618988], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,7,35,declared_scenario_distribution_and_phi
Uniform-QP-H,55,passing_cutin_g10_dvm8,passing_cutin,0.0032,0.10888415898023715,True,-2.9241083672131327,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.009192275481506052, 0.9808293045914791, 0.009978419927014839], [0.02556110769855248, 0.9449096755624649, 0.02952921673898267], [0.05565797565040164, 0.882, 0.062342024349598325], [0.05565797565040164, 0.882, 0.062342024349598325], [0.009000000000000001, 0.9819999679288888, 0.009000032071111167], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009063062418126752, 0.9107184904770391, 0.08021844710483411]]",True,9,9,declared_scenario_distribution_and_phi
Uniform-QP-H,56,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.19940510653299293,False,-4.3464374544641355,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009362708400723811, 0.9811870105718413, 0.00945028102743487], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,35,declared_scenario_distribution_and_phi
Uniform-QP-H,57,passing_cutin_g34_dv1,passing_cutin,0.162,0.032400000622255176,False,1.6094378932286941,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,7,35,declared_scenario_distribution_and_phi
Uniform-QP-H,58,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-6.431692432425089,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,59,passing_cutin_g34_dvm2,passing_cutin,0.07560000000000001,0.015120000290385748,False,1.6071585692395476,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.009882825288457466, 0.9803771879814074, 0.009739986730135094], [0.009882825288457466, 0.9803771879814074, 0.009739986730135094], [0.009882825288457466, 0.9803771879814074, 0.009739986730135094], [0.009448506851136079, 0.9811030115371606, 0.009448481611703249], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,15,35,declared_scenario_distribution_and_phi
Uniform-QP-H,60,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-3.9375691275321647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,61,passing_cutin_g34_dvm2,passing_cutin,0.07560000000000001,0.015120000290385748,False,1.6071585692395476,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.009882825288457466, 0.9803771879814074, 0.009739986730135094], [0.009882825288457466, 0.9803771879814074, 0.009739986730135094], [0.009882825288457466, 0.9803771879814074, 0.009739986730135094], [0.009448506851136079, 0.9811030115371606, 0.009448481611703249], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,12,35,declared_scenario_distribution_and_phi
Uniform-QP-H,62,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.19940510653299293,False,-4.210431024135875,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009362708400723811, 0.9811870105718413, 0.00945028102743487], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.009448481611703249, 0.9808629395961199, 0.009688578792176859], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Uniform-QP-H,63,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-3.9375691275321647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,64,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-3.9375691275321647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,65,passing_cutin_g10_dvm8,passing_cutin,0.0032,0.10888415898023715,True,-2.9241083672131327,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.009192275481506052, 0.9808293045914791, 0.009978419927014839], [0.02556110769855248, 0.9449096755624649, 0.02952921673898267], [0.05565797565040164, 0.882, 0.062342024349598325], [0.05565797565040164, 0.882, 0.062342024349598325], [0.009000000000000001, 0.9819999679288888, 0.009000032071111167], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009063062418126752, 0.9107184904770391, 0.08021844710483411]]",True,9,9,declared_scenario_distribution_and_phi
Uniform-QP-H,66,passing_cutin_g42_dvm5,passing_cutin,0.027999999999999997,0.0056,False,1.6094379124341,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Uniform-QP-H,67,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.19940510653299293,False,-2.633146729373782,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009362708400723811, 0.9811870105718413, 0.00945028102743487], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.009448481611703249, 0.9808629395961199, 0.009688578792176859], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Uniform-QP-H,68,passing_cutin_g10_dvm8,passing_cutin,0.0032,0.10888415898023715,True,-2.9241083672131327,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.009192275481506052, 0.9808293045914791, 0.009978419927014839], [0.02556110769855248, 0.9449096755624649, 0.02952921673898267], [0.05565797565040164, 0.882, 0.062342024349598325], [0.05565797565040164, 0.882, 0.062342024349598325], [0.009000000000000001, 0.9819999679288888, 0.009000032071111167], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009063062418126752, 0.9107184904770391, 0.08021844710483411]]",True,9,9,declared_scenario_distribution_and_phi
Uniform-QP-H,69,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-3.9375691275321647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,70,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-3.9375691275321647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,71,passing_cutin_g10_dvm8,passing_cutin,0.0032,0.10888415898023715,True,-2.9241083672131327,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.009192275481506052, 0.9808293045914791, 0.009978419927014839], [0.02556110769855248, 0.9449096755624649, 0.02952921673898267], [0.05565797565040164, 0.882, 0.062342024349598325], [0.05565797565040164, 0.882, 0.062342024349598325], [0.009000000000000001, 0.9819999679288888, 0.009000032071111167], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009063062418126752, 0.9107184904770391, 0.08021844710483411]]",True,9,9,declared_scenario_distribution_and_phi
Uniform-QP-H,72,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-6.344165784803642,"[1, 1, 1, 1, 1, 0, 1, 0, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10899999999999999, 0.882, 0.009000000000000001], [0.10855219363014398, 0.882, 0.00944780636985599], [0.01, 0.98, 0.01]]",False,8,9,declared_scenario_distribution_and_phi
Uniform-QP-H,73,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.19940510653299293,False,-2.633146729373782,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009362708400723811, 0.9811870105718413, 0.00945028102743487], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.009448481611703249, 0.9808629395961199, 0.009688578792176859], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Uniform-QP-H,74,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-3.9375691275321647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,75,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-3.9375691275321647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Uniform-QP-H,76,passing_cutin_g10_dvm8,passing_cutin,0.0032,0.10888415898023715,True,-2.9241083672131327,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.058024008364910416, 0.895631763434682, 0.04634422820040755], [0.009192275481506052, 0.9808293045914791, 0.009978419927014839], [0.02556110769855248, 0.9449096755624649, 0.02952921673898267], [0.05565797565040164, 0.882, 0.062342024349598325], [0.05565797565040164, 0.882, 0.062342024349598325], [0.009000000000000001, 0.9819999679288888, 0.009000032071111167], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009063062418126752, 0.9107184904770391, 0.08021844710483411]]",True,9,9,declared_scenario_distribution_and_phi
Uniform-QP-H,77,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.19940510653299293,False,-2.633146729373782,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009000364860123535, 0.9811560210024317, 0.009843614137444725], [0.009362708400723811, 0.9811870105718413, 0.00945028102743487], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.07442389837991129, 0.882, 0.043576101620088695], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.053109625578842926, 0.9374418928094538, 0.009448481611703249], [0.009448481611703249, 0.9808629395961199, 0.009688578792176859], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Uniform-QP-H,78,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.4798594007415743,True,-6.431692432425089,"[1, 1, 1, 1, 1, 1, 1, 0, 2, 1]","[[0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.009000944428747883, 0.9811313059267474, 0.009867749644504736], [0.05336411407232562, 0.882, 0.06463588592767436], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.009000000000000001, 0.958722746302571, 0.0322772536974289], [0.10855219363014398, 0.882, 0.00944780636985599], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
