scope,coverage,heterogeneity,method,budget,seed_target_units,mean_critical_recall,std_critical_recall,mean_collision_recall,std_collision_recall,mean_near_miss_recall,std_near_miss_recall,mean_critical_events_found,std_critical_events_found,mean_oracle_regret,std_oracle_regret,mean_selection_runtime_seconds,std_selection_runtime_seconds
cell,interpolated,partial,AdaTE Global,50,10,0.47736859494644684,0.014331856077942719,0.5881313062370692,0.013208500769870606,0.1315781239694283,0.06685118614508419,48.9,0.875595035770913,0.010785047988525715,0.00870040562974409,0.3161346099921502,0.06966686883212082
cell,interpolated,partial,Function-Conditioned DIVA,10,10,0.09763072858699454,0.002762818229489785,0.12945209424918638,0.006004683874113999,0.0,0.0,10.0,0.0,0.0,0.0,2.1481362199934666,0.295570952785744
cell,interpolated,partial,Function-Conditioned DIVA,20,10,0.19526145717398907,0.00552563645897957,0.25890418849837277,0.012009367748227999,0.0,0.0,20.0,0.0,0.0,0.0,2.1481362199934666,0.295570952785744
cell,interpolated,partial,Function-Conditioned DIVA,30,10,0.29193064729944507,0.009349397752650795,0.3870049313962078,0.017075391476048647,0.0,0.0,29.9,0.3162277660168379,0.0009615384615384581,0.0030406515963157387,2.1481362199934666,0.295570952785744
cell,interpolated,partial,Function-Conditioned DIVA,50,10,0.4752237421457025,0.008949430184592485,0.6027100569881453,0.019358593238217762,0.08032934054673184,0.04285046857465537,48.7,1.2516655570345725,0.012929900789270138,0.01275383646145255,2.1481362199934666,0.295570952785744
cell,interpolated,partial,Posterior Search (adaptive support),10,10,0.09763072858699454,0.002762818229489785,0.12945209424918638,0.006004683874113999,0.0,0.0,10.0,0.0,0.0,0.0,0.015137350000441075,0.001190575387038945
cell,interpolated,partial,Posterior Search (adaptive support),20,10,0.19526145717398907,0.00552563645897957,0.25646516410812886,0.016882642231776487,0.009523809523809523,0.03011693009684171,20.0,0.0,0.0,0.0,0.015137350000441075,0.001190575387038945
cell,interpolated,partial,Posterior Search (adaptive support),30,10,0.2928921857609835,0.008288454688469364,0.37811979000288487,0.025141395709320193,0.031728778467908905,0.04406451428836699,30.0,0.0,0.0,0.0,0.015137350000441075,0.001190575387038945
cell,interpolated,partial,Posterior Search (adaptive support),50,10,0.4881536429349726,0.013814091147448915,0.5800838887538983,0.03400718097860921,0.20988092422875032,0.05729220470963747,50.0,0.0,0.0,0.0,0.015137350000441075,0.001190575387038945
cell,interpolated,full,Random,10,10,0.014653496929794776,0.003699775552534562,0.013726186335741308,0.003739835840351226,0.016893233618233618,0.009010275751625774,1.495,0.3933121463220332,0.08360425840875174,0.004838119908970473,5.9089499118272215e-05,4.669570994861935e-06
cell,interpolated,full,Random,20,10,0.031228761983945308,0.004216599153874484,0.029897629916081463,0.0046730715643284295,0.03461317663817663,0.01477865993829409,3.18,0.43919117578668265,0.1652867486931477,0.005729807657458435,5.9089499118272215e-05,4.669570994861935e-06
cell,interpolated,full,Random,30,10,0.04869228897194826,0.004212425162233259,0.047579658094567726,0.004913459787395058,0.05158461538461538,0.010910586222267865,4.954999999999999,0.4099119146570124,0.24608097704369128,0.005574861639781534,5.9089499118272215e-05,4.669570994861935e-06
cell,interpolated,full,Random,50,10,0.083941978439643,0.008086923324060212,0.08349727165890795,0.007714618384416581,0.08453069800569801,0.01757776795745875,8.540000000000001,0.768403829014695,0.40734679825308956,0.008902121208715304,5.9089499118272215e-05,4.669570994861935e-06
cell,interpolated,full,DETOUR,10,10,0.08251955801952691,0.006781000564655228,0.0956785642274135,0.014375783050088839,0.03612393162393163,0.039334360515752786,8.4,0.6992058987801011,0.01573819731901959,0.006905660169453362,4.629999748431146e-05,4.273954695213402e-06
cell,interpolated,full,DETOUR,20,10,0.1660478909285673,0.008961598724182967,0.1926336878590765,0.020768361793003752,0.07319800569800569,0.060461803275563025,16.9,0.8755950357709131,0.030467619748525708,0.008714165646474654,4.629999748431146e-05,4.273954695213402e-06
cell,interpolated,full,DETOUR,30,10,0.23092485058561021,0.013537148248156735,0.2627732642202417,0.028355433503312523,0.12088319088319091,0.0679533864897219,23.5,1.2692955176439846,0.06384841543002932,0.012511637191486544,4.629999748431146e-05,4.273954695213402e-06
cell,interpolated,full,DETOUR,50,10,0.34780423855076525,0.03236029910660657,0.39038384747174537,0.051794203876621904,0.1986068376068376,0.090388288580413,35.4,3.272783388968954,0.1434845381419673,0.03240622697256761,4.629999748431146e-05,4.273954695213402e-06
cell,interpolated,full,DIVA,10,10,0.006873943925354435,0.00665596132715518,0.004978939724037764,0.006438765021956898,0.011253561253561254,0.018124102297822943,0.7,0.6749485577105528,0.09138381141319207,0.00690382778255392,0.002526649989886209,0.00016576109401223254
cell,interpolated,full,DIVA,20,10,0.10513169926390095,0.006822860214244754,0.1329321477610361,0.007916668361457239,0.011253561253561254,0.018124102297822943,10.7,0.6749485577105528,0.09138381141319207,0.006903827782553918,0.002526649989886209,0.00016576109401223254
cell,interpolated,full,DIVA,30,10,0.20338945460244745,0.007376424540031522,0.26088535579803446,0.014059552309305317,0.011253561253561254,0.018124102297822943,20.7,0.6749485577105528,0.09138381141319206,0.006903827782553916,0.002526649989886209,0.00016576109401223254
cell,interpolated,full,DIVA,50,10,0.3989049652795405,0.009836296927286815,0.493968162874906,0.019706055550148115,0.0723034188034188,0.07420881408561596,40.6,0.8432740427115678,0.09238381141319207,0.008764127098554956,0.002526649989886209,0.00016576109401223254
cell,interpolated,full,DIVA-DETOUR,10,10,0.007864042935255425,0.00908566485926834,0.004978939724037764,0.006438765021956898,0.0150997150997151,0.026626281977177854,0.8,0.9189365834726815,0.09039371240329108,0.009179076036045997,0.0025904900045134126,0.00016788474615835457
cell,interpolated,full,DIVA-DETOUR,20,10,0.10612179827380194,0.009298053138775339,0.1329321477610361,0.007916668361457239,0.0150997150997151,0.026626281977177854,10.8,0.9189365834726815,0.09039371240329108,0.009179076036045997,0.0025904900045134126,0.00016788474615835457
cell,interpolated,full,DIVA-DETOUR,30,10,0.20437955361234844,0.009796371552016233,0.26088535579803446,0.014059552309305317,0.0150997150997151,0.026626281977177854,20.8,0.9189365834726815,0.09039371240329107,0.009179076036045997,0.0025904900045134126,0.00016788474615835457
cell,interpolated,full,DIVA-DETOUR,50,10,0.3998950642894415,0.011992497058500506,0.49267135922193794,0.014451938972873855,0.08013817663817664,0.08102262847135694,40.7,1.0593499054713802,0.09139371240329108,0.010751871588052846,0.0025904900045134126,0.00016788474615835457
cell,interpolated,full,AdaTE Global,10,10,0.09825775533854651,0.0016749055461602444,0.12795320803699833,0.007542593395360508,0.0,0.0,10.0,0.0,0.0,0.0,0.32938957000733354,0.05078500124435925
cell,interpolated,full,AdaTE Global,20,10,0.19651551067709302,0.0033498110923204888,0.25590641607399667,0.015085186790721015,0.0,0.0,20.0,0.0,0.0,0.0,0.32938957000733354,0.05078500124435925
cell,interpolated,full,AdaTE Global,30,10,0.2937928738587767,0.006023937985217378,0.38129172287642704,0.02303393220587636,0.005,0.015811388300841896,29.9,0.3162277660168379,0.0009803921568627473,0.0031002722158513588,0.32938957000733354,0.05078500124435925
cell,interpolated,full,AdaTE Global,50,10,0.4756174236448253,0.01287935714656253,0.5929772807713622,0.024753476395579153,0.0790014245014245,0.05663265274351438,48.4,0.6992058987801011,0.015671353047907323,0.0067889863543457675,0.32938957000733354,0.05078500124435925
cell,interpolated,full,Function-Conditioned DIVA,10,10,0.09627736318168377,0.004103999708457035,0.12395320803699832,0.009489733056377361,0.0037037037037037034,0.011712139482105107,9.8,0.4216370213557839,0.001980392156862745,0.004175289040881732,1.902617480000481,0.37146209579401773
cell,interpolated,full,Function-Conditioned DIVA,20,10,0.19453511852023028,0.004675810712191037,0.25190641607399666,0.014591224859383354,0.0037037037037037034,0.011712139482105107,19.8,0.4216370213557839,0.001980392156862745,0.004175289040881732,1.902617480000481,0.37146209579401773
cell,interpolated,full,Function-Conditioned DIVA,30,10,0.29182200007236897,0.0067247852949815215,0.37601648685609296,0.02523021380804595,0.01111111111111111,0.03513641844631533,29.7,0.4830458915396479,0.0029512659432705144,0.004752505331788353,1.902617480000481,0.37146209579401773
cell,interpolated,full,Function-Conditioned DIVA,50,10,0.468694912386978,0.011606444772432903,0.5881595838295719,0.030122164078510608,0.07032905982905983,0.03671783237341095,47.7,0.8232726023485646,0.022593864305754545,0.008094843795023891,1.902617480000481,0.37146209579401773
cell,interpolated,full,Posterior Search (adaptive support),10,10,0.09825775533854651,0.0016749055461602444,0.12795320803699833,0.007542593395360508,0.0,0.0,10.0,0.0,0.0,0.0,0.014972449996275828,0.0004771165507937632
cell,interpolated,full,Posterior Search (adaptive support),20,10,0.19651551067709302,0.0033498110923204888,0.25590641607399667,0.015085186790721015,0.0,0.0,20.0,0.0,0.0,0.0,0.014972449996275828,0.0004771165507937632
cell,interpolated,full,Posterior Search (adaptive support),30,10,0.29477326601563947,0.005024716638480727,0.3709644877713246,0.022273951161596795,0.0424017094017094,0.038449953233892914,30.0,0.0,0.0,0.0,0.014972449996275828,0.0004771165507937632
cell,interpolated,full,Posterior Search (adaptive support),50,10,0.49128877669273263,0.008374527730801211,0.5802250268782569,0.030727888355612347,0.19618233618233616,0.08378958334107779,50.0,0.0,0.0,0.0,0.014972449996275828,0.0004771165507937632
cell,unseen,global,Random,10,10,0.016198741056891952,0.0027465802109226584,0.016358633465220096,0.004649347279350038,0.015997708119558626,0.004882974892727003,1.61,0.3502380143083652,0.0866534193312441,0.016477675203006473,6.100350001361221e-05,5.380423989179427e-06
cell,unseen,global,Random,20,10,0.032689970082,0.0033079200333827274,0.03421749671074022,0.005525465367333216,0.03031664257447898,0.003987753157869404,3.2449999999999997,0.5499747468950026,0.17301435069427207,0.03235742308976439,6.100350001361221e-05,5.380423989179427e-06
cell,unseen,global,Random,30,10,0.049670970280504226,0.004396389540845113,0.05102958880473481,0.006484183945094084,0.047591764563436334,0.007053890075205398,4.95,0.9386751893552482,0.25888551088390377,0.04977448980173334,6.100350001361221e-05,5.380423989179427e-06
cell,unseen,global,Random,50,10,0.0831087867383207,0.005602240604381913,0.08188202018412538,0.008639565590551622,0.08508055537696965,0.012655478834811922,8.25,1.2821423044611266,0.43115201520235946,0.08065368005965015,6.100350001361221e-05,5.380423989179427e-06
cell,unseen,global,DETOUR,10,10,0.07551533691800698,0.010898790698429712,0.08849564261748863,0.0189013524995449,0.056712611744044863,0.02610175350187023,7.4,0.8432740427115678,0.027336823470129057,0.01129649370472316,4.398999153636396e-05,4.419275393194715e-06
cell,unseen,global,DETOUR,20,10,0.1577467147269003,0.020685209949438038,0.19384535643935574,0.026842250819736964,0.10133254430071345,0.03413778206895068,15.5,1.9578900207451218,0.04795760604937177,0.024439821567806837,4.398999153636396e-05,4.419275393194715e-06
cell,unseen,global,DETOUR,30,10,0.22182059592028813,0.021054434340613715,0.2712607295111017,0.03324839305977912,0.1450291661404195,0.03187231780112629,21.9,2.8848262031225076,0.08673588524411997,0.04086495686541077,4.398999153636396e-05,4.419275393194715e-06
cell,unseen,global,DETOUR,50,10,0.3393789821889846,0.031213249716101402,0.3890209083315164,0.031830516098407494,0.26245988939763676,0.05617092448249434,33.6,5.081557066709202,0.17488181975169564,0.07628942034019076,4.398999153636396e-05,4.419275393194715e-06
cell,unseen,global,DIVA,10,10,0.01135011038474561,0.012351989292714603,0.0,0.0,0.027616849065207477,0.029969319822602376,1.3,1.4181364924121764,0.09150205000339043,0.028474717666380038,0.0025101999926846474,8.321001638039995e-05
cell,unseen,global,DIVA,20,10,0.11420227077288166,0.005456135585385045,0.16825836498318078,0.021358487463230904,0.027616849065207477,0.029969319822602376,11.3,1.4181364924121764,0.09150205000339043,0.02847471766638004,0.0025101999926846474,8.321001638039995e-05
cell,unseen,global,DIVA,30,10,0.2170544311610177,0.02103337524736251,0.33651672996636156,0.04271697492646181,0.027616849065207477,0.029969319822602376,21.3,1.4181364924121764,0.09150205000339043,0.02847471766638004,0.0025101999926846474,8.321001638039995e-05
cell,unseen,global,DIVA,50,10,0.4215959612396153,0.052707178710255355,0.5408227883192573,0.05538819665179403,0.234945467477417,0.061525903251676076,41.2,1.5491933384829668,0.09266484070106487,0.02980526254086504,0.0025101999926846474,8.321001638039995e-05
cell,unseen,global,DIVA-DETOUR,10,10,0.01225101128564651,0.013192309435832399,0.0,0.0,0.029942430460556314,0.03240201930078017,1.4,1.505545305418162,0.09060114910248954,0.02928864328079828,0.002605540008516982,0.00013376318732358187
cell,unseen,global,DIVA-DETOUR,20,10,0.11510317167378255,0.005068048342620963,0.16825836498318078,0.021358487463230904,0.029942430460556314,0.03240201930078017,11.4,1.505545305418162,0.09060114910248954,0.02928864328079828,0.002605540008516982,0.00013376318732358187
cell,unseen,global,DIVA-DETOUR,30,10,0.21795533206191858,0.02031671436249035,0.33651672996636156,0.04271697492646181,0.029942430460556314,0.03240201930078017,21.4,1.5055453054181622,0.09060114910248954,0.02928864328079828,0.002605540008516982,0.00013376318732358187
cell,unseen,global,DIVA-DETOUR,50,10,0.42133407144284185,0.05131355206490216,0.5378596627705303,0.05791220260120433,0.23861623811125193,0.05189268227012581,41.2,1.8135294011647258,0.09292673049783838,0.0323204323280304,0.002605540008516982,0.00013376318732358187
cell,unseen,global,AdaTE Global,10,10,0.10285216038813602,0.01636208548338946,0.16825836498318078,0.021358487463230904,0.0,0.0,10.0,0.0,0.0,0.0,0.2887144999927841,0.06997646083947641
cell,unseen,global,AdaTE Global,20,10,0.20454153007859763,0.0318591034866709,0.3297567265645671,0.0425433083904633,0.007269924098671726,0.012158947563169892,19.9,0.3162277660168379,0.001162790697674418,0.0036770670467074153,0.2887144999927841,0.06997646083947641
cell,unseen,global,AdaTE Global,30,10,0.2931460020386026,0.035121694506868036,0.4309823249451833,0.037692295139034264,0.07875969214159524,0.06735998765436864,28.7,1.766981104093143,0.015410479125805548,0.020971699106064237,0.2887144999927841,0.06997646083947641
cell,unseen,global,AdaTE Global,50,10,0.49060389935410537,0.06599584315846109,0.606250251602582,0.04218826976870917,0.31371977639862975,0.12089390282303646,47.9,2.0248456731316584,0.02365690258657479,0.024263699374289315,0.2887144999927841,0.06997646083947641
cell,unseen,global,Function-Conditioned DIVA,10,10,0.09574933046378749,0.011033244514889773,0.147883109081147,0.009566568201772235,0.01447857368753953,0.0156736027483145,9.4,0.8432740427115678,0.007102829924348556,0.009985177454623604,1.78594706999138,0.43658233978287053
cell,unseen,global,Function-Conditioned DIVA,20,10,0.19860149085192352,0.026061406005468225,0.31614147406432785,0.02556941643246303,0.01447857368753953,0.0156736027483145,19.4,0.8432740427115678,0.007102829924348556,0.009985177454623602,1.78594706999138,0.43658233978287053
cell,unseen,global,Function-Conditioned DIVA,30,10,0.3014536512400595,0.042096282070627725,0.4780430483404106,0.050006790459552614,0.024154246282158773,0.020181086446220582,29.4,0.8432740427115678,0.007102829924348558,0.009985177454623606,1.78594706999138,0.43658233978287053
cell,unseen,global,Function-Conditioned DIVA,50,10,0.50540237026073,0.07643967735986973,0.7805697022966177,0.11572213070166161,0.07076514184327014,0.04250140831669269,49.2,0.7888106377466155,0.008858431679950329,0.009257617456203888,1.78594706999138,0.43658233978287053
cell,unseen,global,Posterior Search (adaptive support),10,10,0.10285216038813602,0.01636208548338946,0.1634551085381333,0.02425005140741352,0.007269924098671726,0.012158947563169892,10.0,0.0,0.0,0.0,0.014564330008579419,0.0006867690688681061
cell,unseen,global,Posterior Search (adaptive support),20,10,0.20570432077627204,0.03272417096677892,0.32131710648315603,0.045343300291109175,0.02405518659076534,0.03295632911683016,20.0,0.0,0.0,0.0,0.014564330008579419,0.0006867690688681061
cell,unseen,global,Posterior Search (adaptive support),30,10,0.3085564811644081,0.04908625645016838,0.45792165396891127,0.07168105624427355,0.07285446974488721,0.06256545021626632,30.0,0.0,0.0,0.0,0.014564330008579419,0.0006867690688681061
cell,unseen,global,Posterior Search (adaptive support),50,10,0.5130843313524449,0.08070557291429688,0.6698423750049891,0.06585651773208866,0.2703661863530453,0.1102375333561617,49.9,0.3162277660168379,0.001176470588235301,0.0037203266590216445,0.014564330008579419,0.0006867690688681061
cell,unseen,partial,Random,10,10,0.016957167229691893,0.0022962792567711066,0.017388480351277796,0.0021412203475523793,0.015821456837229513,0.004730693334648723,2.4699999999999998,0.46499701313258157,0.05268289418413309,0.009007707316981677,6.415450072381646e-05,1.836489148058525e-05
cell,unseen,partial,Random,20,10,0.03365566500821498,0.0029264545392720586,0.034378817882570634,0.003601023977196598,0.03173118754572785,0.007138126995183452,4.89,0.6814200858012136,0.10562445781943497,0.01696429424578083,6.415450072381646e-05,1.836489148058525e-05
cell,unseen,partial,Random,30,10,0.050475212000736125,0.0033121848639973157,0.05159513004043731,0.004303205949643095,0.047732008018288447,0.006345817641377787,7.345000000000001,0.9987353113924741,0.15844497224073884,0.02602493351742979,6.415450072381646e-05,1.836489148058525e-05
cell,unseen,partial,Random,50,10,0.08344185504930414,0.0041041930130353635,0.08447856566859349,0.005934677149824736,0.08090735848232501,0.008500699428764235,12.175,1.8055854698376612,0.26475845201982073,0.045231120901875796,6.415450072381646e-05,1.836489148058525e-05
cell,unseen,partial,DETOUR,10,10,0.05979615875329856,0.006807283188197924,0.06747316709764488,0.018187667692718006,0.04296514696793286,0.03013357492237545,8.7,1.3374935098492586,0.009843902660526425,0.010572039900828133,4.305000766180456e-05,2.97031292288462e-06
cell,unseen,partial,DETOUR,20,10,0.11819669409432113,0.012896266432028642,0.13979671628254328,0.028453010195186052,0.06586760169464602,0.0428054825373489,17.2,2.6161889160464775,0.021083428733328833,0.021070763318744763,4.305000766180456e-05,2.97031292288462e-06
cell,unseen,partial,DETOUR,30,10,0.16953150582696225,0.0148418372762397,0.19759833453946457,0.03598128282414961,0.10123052286401239,0.05630012663016264,24.7,3.802046232695699,0.03938867841451269,0.030584939233298362,4.305000766180456e-05,2.97031292288462e-06
cell,unseen,partial,DETOUR,50,10,0.2658886658117153,0.02321218059218904,0.2983238884468701,0.04808080502701583,0.18300633778811065,0.06635046537612688,38.9,6.919376979018976,0.08231164125740961,0.05802198257074472,4.305000766180456e-05,2.97031292288462e-06
cell,unseen,partial,DIVA,10,10,0.0467754037455123,0.009461212218613296,0.04723603233614205,0.014012428794035565,0.04367039697286541,0.03552612039719131,6.9,1.911950719959998,0.022864657668312686,0.01610839911478629,0.0025150700006633998,0.00012050865730418731
cell,unseen,partial,DIVA,20,10,0.11425971967025847,0.004865968637697128,0.13759294677928008,0.022095470268928795,0.05137159065788659,0.046590378934928414,16.6,1.7763883459298973,0.025020403157391503,0.015374638835805034,0.0025150700006633998,0.00012050865730418731
cell,unseen,partial,DIVA,30,10,0.182542315020735,0.012500053040576938,0.2304802399369646,0.0322519545917331,0.05645737497161209,0.04765841091270861,26.4,1.7763883459298973,0.026377869220739925,0.015402944626933958,0.0025150700006633998,0.00012050865730418731
cell,unseen,partial,DIVA,50,10,0.31640734837151674,0.02507392331091218,0.3889476737319701,0.02473736116351386,0.12933999458217288,0.06917978852277082,45.7,2.5407785333546005,0.031792958697608203,0.021262970690742133,0.0025150700006633998,0.00012050865730418731
cell,unseen,partial,DIVA-DETOUR,10,10,0.04755059754396191,0.009039662513116812,0.04829986212337609,0.014891091077992061,0.04367039697286541,0.03552612039719131,7.0,1.8257418583505538,0.02208946386986307,0.015430753485035458,0.0026118599926121533,0.00013900158720184493
cell,unseen,partial,DIVA-DETOUR,20,10,0.11565219741932538,0.0056208090279029,0.13951884553203137,0.023259825952559862,0.05137159065788659,0.046590378934928414,16.8,1.8135294011647258,0.02362792540832461,0.015454909680915794,0.0026118599926121533,0.00013900158720184493
cell,unseen,partial,DIVA-DETOUR,30,10,0.18529225883315031,0.012686511543969655,0.23429176737946827,0.03270101190246113,0.05645737497161209,0.04765841091270861,26.8,1.8135294011647258,0.02362792540832461,0.015454909680915788,0.0026118599926121533,0.00013900158720184493
cell,unseen,partial,DIVA-DETOUR,50,10,0.31936867071268404,0.027303345049317636,0.3919374022719554,0.0251076177815713,0.1324649945821729,0.0741916585975598,46.1,2.4244128727957572,0.02883163635644089,0.020041380461903565,0.0026118599926121533,0.00013900158720184493
cell,unseen,partial,AdaTE Global,10,10,0.06887083064459422,0.008433803657351626,0.0957149147087103,0.01086421777037075,0.0,0.0,9.9,0.31622776601683794,0.0007692307692307692,0.0024325212770525996,0.2821090500161517,0.09611502151441932
cell,unseen,partial,AdaTE Global,20,10,0.136148396672668,0.014843924681341767,0.18802614094838416,0.017223641439512397,0.002702702702702703,0.008546696378833457,19.6,0.6992058987801011,0.0031317261549819674,0.0055089793968639365,0.2821090500161517,0.09611502151441932
cell,unseen,partial,AdaTE Global,30,10,0.20343192572996066,0.02114733556328189,0.27112536973880097,0.015922582818012804,0.03119577417371535,0.035783079666207515,29.3,1.0593499054713802,0.005488258511514324,0.008336337461302632,0.2821090500161517,0.09611502151441932
cell,unseen,partial,AdaTE Global,50,10,0.3341585199117688,0.029579274987044792,0.40277162472912637,0.023417609258143166,0.1628002698580852,0.13066424285641223,48.2,1.9888578520235063,0.014041787157356128,0.015570281240419813,0.2821090500161517,0.09611502151441932
cell,unseen,partial,Function-Conditioned DIVA,10,10,0.06495132568656628,0.004372373522197646,0.08714004334282595,0.0044314707048237435,0.008933080808080808,0.014408491927336004,9.4,0.6992058987801011,0.004688735727258716,0.005503879102452145,1.6156850100087468,0.36823531515525637
cell,unseen,partial,Function-Conditioned DIVA,20,10,0.13459138710039126,0.012777542107852263,0.18388588588658777,0.013046881996582915,0.008933080808080808,0.014408491927336004,19.4,0.6992058987801011,0.004688735727258716,0.005503879102452144,1.6156850100087468,0.36823531515525637
cell,unseen,partial,Function-Conditioned DIVA,30,10,0.2042314485142162,0.021511310547602098,0.27322012736108664,0.018783529601574506,0.028531413384354564,0.03843768100519586,29.4,0.6992058987801011,0.004688735727258714,0.005503879102452143,1.6156850100087468,0.36823531515525637
cell,unseen,partial,Function-Conditioned DIVA,50,10,0.3435115713418662,0.03908512736274,0.4480899472297405,0.04662019761708487,0.07391968729518104,0.046777826331034396,49.4,0.6992058987801011,0.00468873572725872,0.005503879102452146,1.6156850100087468,0.36823531515525637
cell,unseen,partial,Posterior Search (adaptive support),10,10,0.06964006141382498,0.008812575306263117,0.08931627042739128,0.006381409395771568,0.0206482293982294,0.025020530388218623,10.0,0.0,0.0,0.0,0.014391850010724738,0.00035401184827390673
cell,unseen,partial,Posterior Search (adaptive support),20,10,0.13771127823554957,0.016128755184672477,0.17217256001872666,0.024123527580252945,0.052993789243789245,0.07777415544452637,19.8,0.4216370213557839,0.0015688445921004045,0.003307700900089907,0.014391850010724738,0.00035401184827390673
cell,unseen,partial,Posterior Search (adaptive support),30,10,0.20735133964937455,0.024853955895874937,0.25447427215946744,0.0199299672750958,0.0927648758898759,0.09583817912872039,29.8,0.4216370213557839,0.0015688445921004045,0.003307700900089907,0.014391850010724738,0.00035401184827390673
cell,unseen,partial,Posterior Search (adaptive support),50,10,0.3458378116833737,0.04143218728232353,0.4063067332004019,0.027281873922427324,0.19862812012455094,0.11374140938103806,49.7,0.4830458915396479,0.0023624953857511954,0.0038043106324131136,0.014391850010724738,0.00035401184827390673
cell,unseen,full,Random,10,10,0.0153692057657909,0.002997049215619908,0.015158174734082241,0.003826148718685994,0.015482292442818759,0.004460632947687606,1.94,0.4221637386396684,0.06483670933971043,0.010297470344031012,5.933650070801377e-05,5.32135930092604e-06
cell,unseen,full,Random,20,10,0.031534561789027235,0.003771843907810544,0.03061836054021134,0.005986331774686943,0.032966048990720045,0.005957309778250317,4.005,0.781184997295775,0.1288772684219754,0.021674880313329092,5.933650070801377e-05,5.32135930092604e-06
cell,unseen,full,Random,30,10,0.048926717514788325,0.004330244867220289,0.04853178372698019,0.006354155358344226,0.04941953842940684,0.005820254632151194,6.195,0.9730964323573826,0.19169102780171565,0.03114333258119384,5.933650070801377e-05,5.32135930092604e-06
cell,unseen,full,Random,50,10,0.0826397783070982,0.0037588335724463707,0.08256085198242243,0.005778740783163229,0.08248190930592246,0.007621473843895933,10.475,1.563871620192797,0.3183897972204085,0.052269944892184714,5.933650070801377e-05,5.32135930092604e-06
cell,unseen,full,DETOUR,10,10,0.06774545657775564,0.008192080112875333,0.07807655676822721,0.012040131079882289,0.043240618437986864,0.025598008018842912,8.5,0.97182531580755,0.012460458527745681,0.008473850992099078,4.3279997771605847e-05,3.6306696339734836e-06
cell,unseen,full,DETOUR,20,10,0.1402711244012398,0.015815425799312898,0.16631667505214248,0.028750469454919023,0.0797663076610445,0.03988097738885993,17.6,1.776388345929897,0.02014070580976287,0.01593877823611316,4.3279997771605847e-05,3.6306696339734836e-06
cell,unseen,full,DETOUR,30,10,0.19937247756768878,0.02172162695498552,0.2385444776828715,0.03996174149090205,0.11024939883492516,0.04620274357600672,25.1,3.1780497164141406,0.04124526774881519,0.029647999128462846,4.3279997771605847e-05,3.6306696339734836e-06
cell,unseen,full,DETOUR,50,10,0.30829980096463283,0.0300475991938155,0.3588221934035872,0.04273964191959849,0.19152752376436585,0.05873472850167054,38.9,5.342700108039422,0.09272977456287387,0.05236537684818774,4.3279997771605847e-05,3.6306696339734836e-06
cell,unseen,full,DIVA,10,10,0.024944636438792585,0.018395317573233153,0.018216701299913214,0.016207374878890554,0.042446036261825734,0.04257003743622178,3.4,2.716206504995115,0.05526127866670875,0.0280310820344496,0.0025664100016001613,0.00017964130739565144
cell,unseen,full,DIVA,20,10,0.10515055154429391,0.00982313530219797,0.13309386115986083,0.010587332201966441,0.042446036261825734,0.04257003743622178,13.4,2.716206504995115,0.05526127866670875,0.0280310820344496,0.0025664100016001613,0.00017964130739565144
cell,unseen,full,DIVA,30,10,0.18535646664979527,0.007749864234785406,0.24697102101980847,0.026490258833887798,0.044946036261825736,0.043779841851397806,23.4,2.7162065049951147,0.055261278666708734,0.028031082034449605,0.0025664100016001613,0.00017964130739565144
cell,unseen,full,DIVA,50,10,0.3427460452068514,0.02575067864237814,0.4295068436267996,0.02856818606936747,0.13781164623269887,0.07468608126427582,43.0,2.494438257849294,0.05828353032065518,0.026915127883749803,0.0025664100016001613,0.00017964130739565144
cell,unseen,full,DIVA-DETOUR,10,10,0.02474303623719238,0.01973326831008413,0.016950878515103084,0.017156273585595933,0.044826988642778114,0.04055015693288288,3.4,2.8751811537130436,0.05546287886830894,0.02953832336268086,0.0026522599975578485,0.000244510742434723
cell,unseen,full,DIVA-DETOUR,20,10,0.1049489513426937,0.01057125060077442,0.1318280383750507,0.010527323271238776,0.044826988642778114,0.04055015693288288,13.4,2.8751811537130436,0.05546287886830895,0.029538323362680856,0.0026522599975578485,0.000244510742434723
cell,unseen,full,DIVA-DETOUR,30,10,0.18515486644819504,0.006289748029778854,0.24570519823499834,0.025782319812041467,0.047326988642778116,0.04165998294846021,23.4,2.875181153713043,0.05546287886830894,0.029538323362680863,0.0026522599975578485,0.000244510742434723
cell,unseen,full,DIVA-DETOUR,50,10,0.3425444450052512,0.02386902553753344,0.42824102084198945,0.02941624948859089,0.14019259861365124,0.07003954545568013,43.0,2.6666666666666665,0.05848513052225539,0.02845770767226206,0.0026522599975578485,0.000244510742434723
cell,unseen,full,AdaTE Global,10,10,0.08020591510550133,0.01013558409631952,0.11487715985994765,0.018874801021436672,0.0,0.0,10.0,0.0,0.0,0.0,0.2739145900006406,0.11768489963740252
cell,unseen,full,AdaTE Global,20,10,0.16041183021100267,0.02027116819263904,0.22742098638656194,0.0375046405504633,0.005277777777777778,0.011145779248743822,20.0,0.0,0.0,0.0,0.2739145900006406,0.11768489963740252
cell,unseen,full,AdaTE Global,30,10,0.23852921511352038,0.0330712451573377,0.33850659188891746,0.06097718818428284,0.008134920634920636,0.013128265229899417,29.7,0.674948557710553,0.0020885302029836155,0.0046777178596141365,0.2739145900006406,0.11768489963740252
