seed,target_sut,coverage,heterogeneity,noise_scale,step,index,event_probability,predicted_severity
20261229,Target-exact-partial-2,exact,partial,0.3,28,388,1.0,0.7773337926375467
20261229,Target-exact-partial-2,exact,partial,0.3,29,198,0.9999999999999999,0.9689961076566123
20261229,Target-exact-partial-2,exact,partial,0.3,30,186,1.0,0.9672339921669425
20261229,Target-exact-partial-2,exact,partial,0.3,31,194,1.0,0.9640073229953529
20261229,Target-exact-partial-2,exact,partial,0.3,32,178,1.0,0.9603280247210277
20261229,Target-exact-partial-2,exact,partial,0.3,33,174,1.0,0.9004835747387302
20261229,Target-exact-partial-2,exact,partial,0.3,34,182,1.0,0.9097373703044702
20261229,Target-exact-partial-2,exact,partial,0.3,35,170,1.0,0.9194785587931312
20261229,Target-exact-partial-2,exact,partial,0.3,36,114,1.0,0.9228389186141353
20261229,Target-exact-partial-2,exact,partial,0.3,37,196,1.0,0.7983804816277166
20261229,Target-exact-partial-2,exact,partial,0.3,38,192,1.0,0.6375000000000001
20261229,Target-exact-partial-2,exact,partial,0.3,39,81,0.9999999999999999,0.9649271330375658
20261229,Target-exact-partial-2,exact,partial,0.3,40,97,1.0,0.9383426638571299
20261229,Target-exact-partial-2,exact,partial,0.3,41,9,1.0,0.8991492821085147
20261229,Target-exact-partial-2,exact,partial,0.3,42,22,1.0,0.8740551415614313
20261229,Target-exact-partial-2,exact,partial,0.3,43,99,1.0,0.850904666660266
20261229,Target-exact-partial-2,exact,partial,0.3,44,85,1.0,0.8499999999999999
20261229,Target-exact-partial-2,exact,partial,0.3,45,87,1.0,0.8499999999999999
20261229,Target-exact-partial-2,exact,partial,0.3,46,91,1.0,0.8499999999999999
20261229,Target-exact-partial-2,exact,partial,0.3,47,95,1.0,0.8499999999999999
20261229,Target-exact-partial-2,exact,partial,0.3,48,516,0.9999999999999999,0.899238912744616
20261229,Target-exact-partial-2,exact,partial,0.3,49,572,1.0,0.8499999999999999
20261229,Target-exact-partial-2,exact,partial,0.3,50,576,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,1,489,1.0,0.9839017544417793
20261229,Target-exact-full-1,exact,full,0.3,2,493,1.0,0.9837555945734704
20261229,Target-exact-full-1,exact,full,0.3,3,89,1.0,0.9828034827362802
20261229,Target-exact-full-1,exact,full,0.3,4,497,1.0,0.9816624062370571
20261229,Target-exact-full-1,exact,full,0.3,5,485,1.0,0.9794429687755122
20261229,Target-exact-full-1,exact,full,0.3,6,524,1.0,0.9762697399211251
20261229,Target-exact-full-1,exact,full,0.3,7,190,1.0,0.9754561564522726
20261229,Target-exact-full-1,exact,full,0.3,8,198,1.0,0.9689944653199387
20261229,Target-exact-full-1,exact,full,0.3,9,298,1.0,0.9586376557510287
20261229,Target-exact-full-1,exact,full,0.3,10,394,1.0,0.891922734529301
20261229,Target-exact-full-1,exact,full,0.3,11,186,1.0,0.9672302898951773
20261229,Target-exact-full-1,exact,full,0.3,12,194,1.0,0.9639978481780416
20261229,Target-exact-full-1,exact,full,0.3,13,178,1.0,0.960311178194263
20261229,Target-exact-full-1,exact,full,0.3,14,508,1.0,0.9593571647716754
20261229,Target-exact-full-1,exact,full,0.3,15,523,1.0000000000000002,0.9227370619169408
20261229,Target-exact-full-1,exact,full,0.3,16,290,1.0,0.9552869277961891
20261229,Target-exact-full-1,exact,full,0.3,17,174,1.0,0.900324351390904
20261229,Target-exact-full-1,exact,full,0.3,18,182,1.0,0.9097513625036309
20261229,Target-exact-full-1,exact,full,0.3,19,170,1.0,0.919391808778407
20261229,Target-exact-full-1,exact,full,0.3,20,114,1.0,0.9227598771199608
20261229,Target-exact-full-1,exact,full,0.3,21,398,1.0,0.8984151569544258
20261229,Target-exact-full-1,exact,full,0.3,22,386,1.0,0.9041222595717058
20261229,Target-exact-full-1,exact,full,0.3,23,390,1.0,0.9083821710155382
20261229,Target-exact-full-1,exact,full,0.3,24,382,1.0,0.9108635938030099
20261229,Target-exact-full-1,exact,full,0.3,25,392,1.0,0.85
20261229,Target-exact-full-1,exact,full,0.3,26,196,1.0,0.7985012488746039
20261229,Target-exact-full-1,exact,full,0.3,27,388,1.0,0.7773337926375467
20261229,Target-exact-full-1,exact,full,0.3,28,192,1.0,0.6375
20261229,Target-exact-full-1,exact,full,0.3,29,516,0.9999999999999999,0.899238912744616
20261229,Target-exact-full-1,exact,full,0.3,30,572,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,31,576,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,32,580,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,33,584,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,34,586,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,35,588,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,36,590,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,37,592,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,38,594,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,39,596,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,40,598,1.0,0.8499999999999999
20261229,Target-exact-full-1,exact,full,0.3,41,570,1.0,0.6375
20261229,Target-exact-full-1,exact,full,0.3,42,574,1.0,0.6375
20261229,Target-exact-full-1,exact,full,0.3,43,578,1.0,0.6375
20261229,Target-exact-full-1,exact,full,0.3,44,286,0.9999999999999999,0.8970836881315156
20261229,Target-exact-full-1,exact,full,0.3,45,294,1.0,0.9052119788835096
20261229,Target-exact-full-1,exact,full,0.3,46,278,1.0,0.9085085678733394
20261229,Target-exact-full-1,exact,full,0.3,47,288,1.0,0.85
20261229,Target-exact-full-1,exact,full,0.3,48,292,1.0,0.85
20261229,Target-exact-full-1,exact,full,0.3,49,296,1.0,0.85
20261229,Target-exact-full-1,exact,full,0.3,50,396,0.9999999999999999,0.7332449461075973
20261229,Target-exact-full-2,exact,full,0.3,1,489,1.0,0.9839017544417793
20261229,Target-exact-full-2,exact,full,0.3,2,493,1.0,0.9837555960723948
20261229,Target-exact-full-2,exact,full,0.3,3,89,1.0,0.9828034827362802
20261229,Target-exact-full-2,exact,full,0.3,4,497,1.0,0.9816624095567577
20261229,Target-exact-full-2,exact,full,0.3,5,73,1.0,0.980789305798641
20261229,Target-exact-full-2,exact,full,0.3,6,524,1.0,0.9762697399211251
20261229,Target-exact-full-2,exact,full,0.3,7,190,1.0,0.9754561564522726
20261229,Target-exact-full-2,exact,full,0.3,8,93,1.0,0.9720881221566391
20261229,Target-exact-full-2,exact,full,0.3,9,298,1.0,0.9586376557510287
20261229,Target-exact-full-2,exact,full,0.3,10,394,1.0,0.891922734529301
20261229,Target-exact-full-2,exact,full,0.3,11,77,1.0,0.9692335172909137
20261229,Target-exact-full-2,exact,full,0.3,12,198,1.0,0.9689842764521339
20261229,Target-exact-full-2,exact,full,0.3,13,186,1.0,0.9672076317266556
20261229,Target-exact-full-2,exact,full,0.3,14,194,1.0,0.9639395845261791
20261229,Target-exact-full-2,exact,full,0.3,15,178,1.0,0.9601902763398023
20261229,Target-exact-full-2,exact,full,0.3,16,508,1.0,0.9593542929026946
20261229,Target-exact-full-2,exact,full,0.3,17,290,1.0,0.9552868542318044
20261229,Target-exact-full-2,exact,full,0.3,18,523,1.0,0.9226942420683013
20261229,Target-exact-full-2,exact,full,0.3,19,174,1.0,0.8991015674429189
20261229,Target-exact-full-2,exact,full,0.3,20,286,1.0,0.8970791096521298
20261229,Target-exact-full-2,exact,full,0.3,21,294,1.0,0.9051386604926681
20261229,Target-exact-full-2,exact,full,0.3,22,278,1.0,0.9084647642187369
20261229,Target-exact-full-2,exact,full,0.3,23,398,1.0,0.8807081840680753
20261229,Target-exact-full-2,exact,full,0.3,24,485,0.9999999999999999,0.9794429745736997
20261229,Target-exact-full-2,exact,full,0.3,25,477,1.0,0.9747653245064596
20261229,Target-exact-full-2,exact,full,0.3,26,473,1.0,0.9741517795892383
20261229,Target-exact-full-2,exact,full,0.3,27,481,1.0,0.97399033087861
20261229,Target-exact-full-2,exact,full,0.3,28,405,1.0,0.9703369825949574
20261229,Target-exact-full-2,exact,full,0.3,29,421,1.0,0.9634269703630414
20261229,Target-exact-full-2,exact,full,0.3,30,410,1.0,0.9563720046959896
20261229,Target-exact-full-2,exact,full,0.3,31,487,1.0,0.9492195158935299
20261229,Target-exact-full-2,exact,full,0.3,32,495,1.0,0.9407183143636906
20261229,Target-exact-full-2,exact,full,0.3,33,491,1.0,0.9241010844903951
20261229,Target-exact-full-2,exact,full,0.3,34,499,1.0,0.9109962266712948
20261229,Target-exact-full-2,exact,full,0.3,35,433,1.0,0.9074872936030871
20261229,Target-exact-full-2,exact,full,0.3,36,429,1.0,0.912685723149534
20261229,Target-exact-full-2,exact,full,0.3,37,437,1.0,0.9200788904834581
20261229,Target-exact-full-2,exact,full,0.3,38,413,1.0,0.9239930350786043
20261229,Target-exact-full-2,exact,full,0.3,39,475,1.0,0.9099941292222506
20261229,Target-exact-full-2,exact,full,0.3,40,426,1.0,0.9093662284003794
20261229,Target-exact-full-2,exact,full,0.3,41,471,1.0,0.8149870404968281
20261229,Target-exact-full-2,exact,full,0.3,42,479,1.0,0.794412173879254
20261229,Target-exact-full-2,exact,full,0.3,43,483,1.0,0.6962394086241925
20261229,Target-exact-full-2,exact,full,0.3,44,81,0.9999999999999999,0.9649271330375658
20261229,Target-exact-full-2,exact,full,0.3,45,97,1.0,0.9383426638571299
20261229,Target-exact-full-2,exact,full,0.3,46,9,1.0,0.8991492821085147
20261229,Target-exact-full-2,exact,full,0.3,47,22,1.0,0.8740551415614313
20261229,Target-exact-full-2,exact,full,0.3,48,99,1.0,0.850904666660266
20261229,Target-exact-full-2,exact,full,0.3,49,85,1.0,0.8499999999999999
20261229,Target-exact-full-2,exact,full,0.3,50,87,1.0,0.8499999999999999
20261229,Target-interpolated-global-1,interpolated,global,0.3,1,489,1.0,0.9839017544417793
20261229,Target-interpolated-global-1,interpolated,global,0.3,2,493,1.0,0.9837555960160076
20261229,Target-interpolated-global-1,interpolated,global,0.3,3,89,1.0,0.9828034827362802
20261229,Target-interpolated-global-1,interpolated,global,0.3,4,497,1.0,0.9816624094313614
20261229,Target-interpolated-global-1,interpolated,global,0.3,5,73,1.0,0.9807892574098023
20261229,Target-interpolated-global-1,interpolated,global,0.3,6,485,1.0,0.9794429743548227
20261229,Target-interpolated-global-1,interpolated,global,0.3,7,524,1.0,0.9762697399211251
20261229,Target-interpolated-global-1,interpolated,global,0.3,8,190,1.0,0.9754561564522726
20261229,Target-interpolated-global-1,interpolated,global,0.3,9,298,1.0,0.9586376557510287
20261229,Target-interpolated-global-1,interpolated,global,0.3,10,394,1.0,0.891922734529301
20261229,Target-interpolated-global-1,interpolated,global,0.3,11,477,1.0,0.974765324087999
20261229,Target-interpolated-global-1,interpolated,global,0.3,12,473,1.0,0.9741517780313462
20261229,Target-interpolated-global-1,interpolated,global,0.3,13,481,1.0,0.9739903264106398
20261229,Target-interpolated-global-1,interpolated,global,0.3,14,93,1.0,0.9720879416426516
20261229,Target-interpolated-global-1,interpolated,global,0.3,15,77,1.0000000000000002,0.9692319152169944
20261229,Target-interpolated-global-1,interpolated,global,0.3,16,405,1.0,0.9703369501267645
20261229,Target-interpolated-global-1,interpolated,global,0.3,17,198,1.0,0.9689925515020675
20261229,Target-interpolated-global-1,interpolated,global,0.3,18,186,1.0,0.9672255502622658
20261229,Target-interpolated-global-1,interpolated,global,0.3,19,81,1.0,0.9649219557002806
20261229,Target-interpolated-global-1,interpolated,global,0.3,20,194,1.0,0.9639849944948464
20261229,Target-interpolated-global-1,interpolated,global,0.3,21,421,1.0,0.9634257094259855
20261229,Target-interpolated-global-1,interpolated,global,0.3,22,508,1.0,0.9593493526656478
20261229,Target-interpolated-global-1,interpolated,global,0.3,23,290,1.0,0.9552868542318044
20261229,Target-interpolated-global-1,interpolated,global,0.3,24,398,1.0,0.8980894713596134
20261229,Target-interpolated-global-1,interpolated,global,0.3,25,386,1.0,0.9030073085610635
20261229,Target-interpolated-global-1,interpolated,global,0.3,26,390,1.0,0.9066512662472399
20261229,Target-interpolated-global-1,interpolated,global,0.3,27,286,1.0,0.8970704261007709
20261229,Target-interpolated-global-1,interpolated,global,0.3,28,382,1.0,0.8946682471442746
20261229,Target-interpolated-global-1,interpolated,global,0.3,29,392,1.0,0.8500000000000001
20261229,Target-interpolated-global-1,interpolated,global,0.3,30,388,1.0,0.7612186843550262
20261229,Target-interpolated-global-1,interpolated,global,0.3,31,178,0.9999999999999999,0.9602756407811991
20261229,Target-interpolated-global-1,interpolated,global,0.3,32,174,1.0,0.8999482080000041
20261229,Target-interpolated-global-1,interpolated,global,0.3,33,182,1.0,0.9079570519618345
20261229,Target-interpolated-global-1,interpolated,global,0.3,34,170,1.0,0.9166902942728437
20261229,Target-interpolated-global-1,interpolated,global,0.3,35,114,1.0,0.9193496374599741
20261229,Target-interpolated-global-1,interpolated,global,0.3,36,196,1.0000000000000002,0.7948410341722072
20261229,Target-interpolated-global-1,interpolated,global,0.3,37,192,1.0,0.6375
20261229,Target-interpolated-global-1,interpolated,global,0.3,38,97,0.9999999999999999,0.9383817357104536
20261229,Target-interpolated-global-1,interpolated,global,0.3,39,9,1.0,0.8948109444120302
20261229,Target-interpolated-global-1,interpolated,global,0.3,40,294,0.9999999999999999,0.9044502857957877
20261229,Target-interpolated-global-1,interpolated,global,0.3,41,278,1.0,0.9068888504775883
20261229,Target-interpolated-global-1,interpolated,global,0.3,42,288,1.0,0.8500000000000001
20261229,Target-interpolated-global-1,interpolated,global,0.3,43,292,1.0,0.8500000000000001
20261229,Target-interpolated-global-1,interpolated,global,0.3,44,296,1.0,0.8500000000000001
20261229,Target-interpolated-global-1,interpolated,global,0.3,45,22,0.9999999999999999,0.8681041491335761
20261229,Target-interpolated-global-1,interpolated,global,0.3,46,99,0.9999999999999999,0.8506869773458186
20261229,Target-interpolated-global-1,interpolated,global,0.3,47,85,1.0,0.85
20261229,Target-interpolated-global-1,interpolated,global,0.3,48,87,1.0,0.85
20261229,Target-interpolated-global-1,interpolated,global,0.3,49,91,1.0,0.85
20261229,Target-interpolated-global-1,interpolated,global,0.3,50,95,1.0,0.85
20261229,Target-interpolated-global-2,interpolated,global,0.3,1,489,1.0,0.9839017544417793
20261229,Target-interpolated-global-2,interpolated,global,0.3,2,493,1.0,0.9837555960160076
20261229,Target-interpolated-global-2,interpolated,global,0.3,3,89,1.0,0.9828034827362802
20261229,Target-interpolated-global-2,interpolated,global,0.3,4,497,1.0,0.9816624094313614
20261229,Target-interpolated-global-2,interpolated,global,0.3,5,73,1.0,0.9807892574098023
20261229,Target-interpolated-global-2,interpolated,global,0.3,6,485,1.0,0.9794429743548227
20261229,Target-interpolated-global-2,interpolated,global,0.3,7,524,1.0,0.9762697399211251
20261229,Target-interpolated-global-2,interpolated,global,0.3,8,190,1.0,0.9754561564522726
20261229,Target-interpolated-global-2,interpolated,global,0.3,9,298,1.0,0.9586376557510287
20261229,Target-interpolated-global-2,interpolated,global,0.3,10,394,1.0,0.891922734529301
20261229,Target-interpolated-global-2,interpolated,global,0.3,11,477,1.0,0.974765324087999
20261229,Target-interpolated-global-2,interpolated,global,0.3,12,473,1.0,0.9741517780313462
20261229,Target-interpolated-global-2,interpolated,global,0.3,13,481,1.0,0.9739903264106398
20261229,Target-interpolated-global-2,interpolated,global,0.3,14,93,1.0,0.9720879416426516
20261229,Target-interpolated-global-2,interpolated,global,0.3,15,405,1.0,0.9703369501267645
20261229,Target-interpolated-global-2,interpolated,global,0.3,16,77,1.0,0.9692325820552353
20261229,Target-interpolated-global-2,interpolated,global,0.3,17,198,1.0,0.9689944653199387
20261229,Target-interpolated-global-2,interpolated,global,0.3,18,186,1.0,0.9672302898951773
20261229,Target-interpolated-global-2,interpolated,global,0.3,19,81,1.0,0.9649248088774018
20261229,Target-interpolated-global-2,interpolated,global,0.3,20,194,1.0,0.9639978481780416
20261229,Target-interpolated-global-2,interpolated,global,0.3,21,178,1.0,0.960311178194263
20261229,Target-interpolated-global-2,interpolated,global,0.3,22,508,1.0,0.9593542929026946
20261229,Target-interpolated-global-2,interpolated,global,0.3,23,290,1.0,0.9552868542318044
20261229,Target-interpolated-global-2,interpolated,global,0.3,24,523,1.0,0.9226942420683013
20261229,Target-interpolated-global-2,interpolated,global,0.3,25,174,1.0,0.900324351390904
20261229,Target-interpolated-global-2,interpolated,global,0.3,26,182,1.0,0.9097026906597039
20261229,Target-interpolated-global-2,interpolated,global,0.3,27,170,1.0,0.9193508699298971
20261229,Target-interpolated-global-2,interpolated,global,0.3,28,398,1.0,0.8984151569544258
20261229,Target-interpolated-global-2,interpolated,global,0.3,29,386,1.0,0.9041222595717058
20261229,Target-interpolated-global-2,interpolated,global,0.3,30,390,1.0,0.9083821710155382
20261229,Target-interpolated-global-2,interpolated,global,0.3,31,382,1.0,0.9105776789617441
20261229,Target-interpolated-global-2,interpolated,global,0.3,32,392,1.0000000000000002,0.8500000000000001
20261229,Target-interpolated-global-2,interpolated,global,0.3,33,388,1.0000000000000002,0.7770644867758283
20261229,Target-interpolated-global-2,interpolated,global,0.3,34,286,1.0,0.8970791096521298
20261229,Target-interpolated-global-2,interpolated,global,0.3,35,294,1.0,0.9051386604926681
20261229,Target-interpolated-global-2,interpolated,global,0.3,36,278,1.0,0.9084647642187369
20261229,Target-interpolated-global-2,interpolated,global,0.3,37,288,1.0,0.8499999999999999
20261229,Target-interpolated-global-2,interpolated,global,0.3,38,292,1.0,0.8499999999999999
20261229,Target-interpolated-global-2,interpolated,global,0.3,39,296,1.0,0.8499999999999999
20261229,Target-interpolated-global-2,interpolated,global,0.3,40,396,1.0,0.7330424486833895
20261229,Target-interpolated-global-2,interpolated,global,0.3,41,97,0.9999999999999999,0.9383573256387951
20261229,Target-interpolated-global-2,interpolated,global,0.3,42,9,1.0,0.8948779661215003
20261229,Target-interpolated-global-2,interpolated,global,0.3,43,22,1.0,0.8696295442957505
20261229,Target-interpolated-global-2,interpolated,global,0.3,44,114,0.9999999999999999,0.922722122755069
20261229,Target-interpolated-global-2,interpolated,global,0.3,45,196,1.0,0.7983752032855826
20261229,Target-interpolated-global-2,interpolated,global,0.3,46,192,1.0,0.6375
20261229,Target-interpolated-global-2,interpolated,global,0.3,47,516,0.9999999999999999,0.8988025177124349
20261229,Target-interpolated-global-2,interpolated,global,0.3,48,572,1.0,0.8500000000000001
20261229,Target-interpolated-global-2,interpolated,global,0.3,49,576,1.0,0.8500000000000001
20261229,Target-interpolated-global-2,interpolated,global,0.3,50,580,1.0,0.8500000000000001
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,1,489,1.0,0.9839017544417793
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,2,493,1.0,0.9837555960160076
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,3,89,1.0,0.9828034827362802
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,4,497,1.0,0.9816624094313614
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,5,73,1.0,0.9807892574098023
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,6,485,1.0,0.9794429743548227
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,7,524,1.0,0.9762697399211251
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,8,190,1.0,0.9754561564522726
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,9,298,1.0,0.9586376557510287
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,10,394,1.0,0.891922734529301
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,11,477,1.0,0.974765324087999
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,12,473,1.0,0.9741517780313462
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,13,481,1.0,0.9739903264106398
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,14,93,1.0,0.9720879416426516
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,15,405,1.0,0.9703369501267645
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,16,77,1.0,0.9692311576361196
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,17,198,1.0,0.9689911706109635
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,18,186,1.0,0.9672221651319813
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,19,194,1.0,0.963975901085923
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,20,508,1.0,0.9593542929026946
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,21,290,1.0,0.9552868542318044
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,22,523,1.0,0.9226942420683013
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,23,398,1.0,0.8984151569544258
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,24,386,1.0,0.9041222595717058
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,25,390,1.0,0.9083821710155382
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,26,382,1.0,0.9107050987051755
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,27,286,1.0,0.8970588109401236
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,28,294,1.0,0.9042683036698376
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,29,278,1.0,0.9065557572067193
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,30,288,1.0,0.85
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,31,292,1.0,0.85
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,32,296,1.0,0.85
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,33,392,1.0,0.85
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,34,388,1.0,0.77716824659207
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,35,396,1.0,0.7330824545561743
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,36,81,0.9999999999999999,0.9649197191144492
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,37,97,1.0,0.9383995320384662
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,38,9,1.0,0.894762329622398
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,39,22,1.0,0.8678265762864859
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,40,99,1.0,0.8506835330517448
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,41,85,1.0,0.8500000000000001
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,42,87,1.0,0.8500000000000001
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,43,91,1.0,0.8500000000000001
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,44,95,1.0,0.8500000000000001
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,45,178,0.9999999999999999,0.9602599815021325
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,46,174,1.0,0.8997989776949895
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,47,182,1.0,0.9076134617934166
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,48,170,1.0,0.9160640381919998
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,49,114,0.9999999999999999,0.9185288201139152
20261229,Target-interpolated-partial-1,interpolated,partial,0.3,50,196,1.0,0.7805858034223625
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,1,489,1.0,0.9839017544417793
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,2,493,1.0,0.9837555960160076
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,3,89,1.0,0.9828034827362802
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,4,497,1.0,0.9816624094313614
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,5,73,1.0,0.9807892574098023
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,6,485,1.0,0.9794429743548227
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,7,524,1.0,0.9762697399211251
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,8,190,1.0,0.9754561564522726
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,9,298,1.0,0.9586376557510287
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,10,394,1.0,0.891922734529301
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,11,477,1.0,0.974765324087999
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,12,473,1.0,0.9741517780313462
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,13,481,1.0,0.9739903264106398
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,14,93,1.0,0.9720879416426516
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,15,405,1.0,0.9703369501267645
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,16,77,1.0,0.9692325820552353
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,17,198,1.0,0.9689944653199387
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,18,186,1.0,0.9672302898951773
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,19,81,1.0,0.9649248088774018
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,20,194,1.0,0.9639978481780416
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,21,421,1.0,0.9634261703855428
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,22,178,1.0,0.960311178194263
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,23,508,1.0,0.9593542929026946
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,24,410,1.0,0.9563714242783998
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,25,290,1.0,0.9552868542318044
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,26,487,1.0,0.9492185671565876
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,27,495,1.0,0.9407169401924261
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,28,491,1.0,0.924098618474717
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,29,523,1.0,0.9226942420683013
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,30,499,1.0,0.9109920755325248
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,31,433,1.0,0.907445113495319
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,32,429,1.0,0.9111543570717856
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,33,437,1.0,0.9177267762094841
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,34,413,1.0,0.9213693899527227
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,35,475,1.0,0.906885919217622
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,36,426,1.0,0.906135444113393
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,37,174,1.0,0.900324351390904
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,38,182,1.0,0.9095664832766466
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,39,398,1.0,0.8982641953581709
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,40,286,1.0,0.8970791096521298
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,41,294,1.0,0.9046306771383212
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,42,278,1.0,0.9072208195213198
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,43,288,1.0,0.8500000000000001
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,44,292,1.0,0.8500000000000001
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,45,296,1.0,0.8500000000000001
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,46,471,1.0,0.804573084328119
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,47,479,1.0,0.7819044924690164
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,48,483,1.0,0.6912993374362403
20261229,Target-interpolated-partial-2,interpolated,partial,0.3,49,97,0.9999999999999999,0.9383573256387951
