task,protocol,method,target_sut,repeat,budget,metric,value,candidate_count,target_feedback
failure_discovery,shared_pool_static,Random,SUT-B,4,5,recall,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,4,10,collision_count,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,4,10,precision,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,4,10,recall,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,4,20,collision_count,3.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,4,20,precision,0.15,192,none
failure_discovery,shared_pool_static,Random,SUT-B,4,20,recall,0.2727272727272727,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,5,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,10,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,10,precision,0.2,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,10,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,20,collision_count,5.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,20,precision,0.25,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,4,20,recall,0.45454545454545453,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,5,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,5,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,5,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,10,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,10,precision,0.1,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,10,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,20,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,20,precision,0.1,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,4,20,recall,0.6666666666666666,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,5,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,5,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,5,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,10,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,10,precision,0.1,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,10,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,20,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,20,precision,0.1,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,4,20,recall,0.6666666666666666,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,5,recall,0.6666666666666666,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,10,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,10,precision,0.3,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,10,recall,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,20,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,20,precision,0.15,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,4,20,recall,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,5,collision_count,2.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,5,precision,0.4,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,5,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,10,collision_count,3.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,10,precision,0.3,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,10,recall,0.2727272727272727,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,20,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,20,precision,0.25,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,5,20,recall,0.45454545454545453,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,5,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,10,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,10,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,10,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,20,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,20,precision,0.1,192,none
failure_discovery,shared_pool_static,Random,SUT-B,5,20,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,5,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,10,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,10,precision,0.2,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,10,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,20,collision_count,5.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,20,precision,0.25,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,5,20,recall,0.45454545454545453,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,5,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,5,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,5,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,10,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,10,precision,0.3,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,10,recall,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,20,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,20,precision,0.15,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,5,20,recall,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,5,collision_count,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,5,precision,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,5,recall,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,10,collision_count,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,10,precision,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,10,recall,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,20,collision_count,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,20,precision,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,5,20,recall,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,5,recall,0.6666666666666666,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,10,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,10,precision,0.3,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,10,recall,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,20,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,20,precision,0.15,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,5,20,recall,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,5,precision,0.2,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,5,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,10,collision_count,2.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,10,precision,0.2,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,10,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,20,collision_count,3.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,20,precision,0.15,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,6,20,recall,0.2727272727272727,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,5,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,10,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,10,precision,0.1,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,10,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,20,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,20,precision,0.05,192,none
failure_discovery,shared_pool_static,Random,SUT-B,6,20,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,5,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,10,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,10,precision,0.2,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,10,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,20,collision_count,5.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,20,precision,0.25,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,6,20,recall,0.45454545454545453,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,5,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,5,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,5,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,10,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,10,precision,0.1,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,10,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,20,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,20,precision,0.15,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-B,6,20,recall,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,5,collision_count,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,5,precision,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,5,recall,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,10,collision_count,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,10,precision,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,10,recall,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,20,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,20,precision,0.05,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-B,6,20,recall,0.3333333333333333,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,5,recall,0.6666666666666666,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,10,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,10,precision,0.3,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,10,recall,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,20,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,20,precision,0.15,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-B,6,20,recall,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,5,collision_count,2.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,5,precision,0.4,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,5,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,10,collision_count,3.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,10,precision,0.3,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,10,recall,0.2727272727272727,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,20,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,20,precision,0.25,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-B,7,20,recall,0.45454545454545453,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,5,collision_count,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,5,precision,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,5,recall,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,10,collision_count,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,10,precision,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,10,recall,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,20,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,20,precision,0.05,192,none
failure_discovery,shared_pool_static,Random,SUT-B,7,20,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-B,7,5,collision_count,1.0,192,none
