target_sut,rank,scenario_index,scenario_id,mode,predicted_score,collision_offline
SUT-A,1,101,scenario-fe1e4ca2b41ed0fb,cutin_braking,0.9194343090057373,1
SUT-A,2,85,scenario-bad40c3c3ea5ceb4,cutin_braking,0.9139633774757385,1
SUT-A,3,77,scenario-0a415f7712d44321,cutin_braking,0.9095471501350403,1
SUT-A,4,125,scenario-bfa148db24406c10,cutin_braking,0.8987903594970703,1
SUT-A,5,113,scenario-c3670c2537a43922,cutin_braking,0.8981956243515015,1
SUT-A,6,117,scenario-bf6e88fc1aa57a68,cutin_braking,0.8948971033096313,1
SUT-A,7,69,scenario-1bef28d4fcaca6f8,cutin_braking,0.8863146901130676,1
SUT-A,8,65,scenario-d57ab87fcb42e824,cutin_braking,0.8241371512413025,1
SUT-A,9,141,scenario-bee4ba3225c28592,lead_braking,0.8238329887390137,1
SUT-A,10,181,scenario-21f14736d68a13f7,lead_braking,0.8234257102012634,1
SUT-A,11,157,scenario-357668b9f000a36d,lead_braking,0.8229681849479675,1
SUT-A,12,133,scenario-3f73f35437bc98bc,lead_braking,0.8222708106040955,1
SUT-A,13,173,scenario-c1ce45ea0214bf79,lead_braking,0.8205063939094543,1
SUT-A,14,189,scenario-0c0c4204a5bb7640,lead_braking,0.8198930025100708,1
SUT-A,15,106,scenario-d5a9bbf8357611bd,cutin_braking,0.8182178139686584,1
SUT-A,16,185,scenario-7aac12056265a655,lead_braking,0.816771924495697,1
SUT-A,17,145,scenario-20400b6e46c3d578,lead_braking,0.8151812553405762,1
SUT-A,18,55,scenario-0d6eb5fb4112742e,fast_intrusion,0.814956545829773,1
SUT-A,19,7,scenario-01499777d7711e28,fast_intrusion,0.8104638457298279,1
SUT-A,20,137,scenario-31fb577f26ed09ce,lead_braking,0.8042776584625244,1
SUT-A,21,165,scenario-b919431edf1a1ec0,lead_braking,0.7967740893363953,1
SUT-A,22,89,scenario-46088129a30f4cce,cutin_braking,0.7950405478477478,1
SUT-A,23,39,scenario-9e51236c824ccd38,fast_intrusion,0.7906612753868103,1
SUT-A,24,31,scenario-f9b9348eb0531b8e,fast_intrusion,0.7853641510009766,1
SUT-A,25,161,scenario-f1c9b4309b892151,lead_braking,0.779593825340271,0
SUT-A,26,11,scenario-8665931dd5fc8bce,fast_intrusion,0.7687918543815613,1
SUT-A,27,47,scenario-8a0b032a9ebe823b,fast_intrusion,0.7542634606361389,1
SUT-A,28,167,scenario-6e0d5c5ad4aed98c,lead_braking,0.7393919825553894,0
SUT-A,29,109,scenario-8bb053549e21e5e7,cutin_braking,0.7244638204574585,1
SUT-A,30,143,scenario-54d28dd916e5fd0f,lead_braking,0.7015110850334167,0
SUT-A,31,93,scenario-144c9cfa23f8b077,cutin_braking,0.6771794557571411,1
SUT-A,32,63,scenario-b3976f40974c4871,fast_intrusion,0.6244522333145142,1
SUT-A,33,71,scenario-77a103a544cb723f,cutin_braking,0.584551990032196,0
SUT-A,34,81,scenario-5afe12d99afe03bf,cutin_braking,0.5702993273735046,0
SUT-A,35,23,scenario-c3ac9b5365a4ab18,fast_intrusion,0.5455528497695923,1
SUT-A,36,153,scenario-df9da2b185a1d915,lead_braking,0.5450594425201416,0
SUT-A,37,151,scenario-09d12fa8f89dfdc8,lead_braking,0.5386523008346558,0
SUT-A,38,15,scenario-efa59bf3295d6dae,fast_intrusion,0.5273491740226746,0
SUT-A,39,111,scenario-d3f736c0f748bb5b,cutin_braking,0.5233100056648254,0
SUT-A,40,105,scenario-9be6ff23a9babea3,cutin_braking,0.5155172944068909,0
SUT-A,41,179,scenario-0d63f0fd42f1be83,lead_braking,0.5123417973518372,0
SUT-A,42,35,scenario-fe206516d3c60d2c,fast_intrusion,0.5109099745750427,0
SUT-A,43,90,scenario-3378193cffc16f8e,cutin_braking,0.484150767326355,0
SUT-A,44,21,scenario-6b310f1795a31eec,fast_intrusion,0.4740968942642212,0
SUT-A,45,59,scenario-d99c05eefec8adf7,fast_intrusion,0.47167056798934937,0
SUT-A,46,121,scenario-66c58d9a4d79dcb8,cutin_braking,0.44368526339530945,0
SUT-A,47,19,scenario-fd8a7d3791406dfd,fast_intrusion,0.4213506579399109,0
SUT-A,48,24,scenario-c3bc54eadb8f4558,fast_intrusion,0.4125542640686035,1
SUT-A,49,177,scenario-c816188f13699b1a,lead_braking,0.3749367296695709,0
SUT-A,50,40,scenario-4c43b69c194879c3,fast_intrusion,0.3105856478214264,0
SUT-A,51,83,scenario-58e09f5375f2247d,cutin_braking,0.3099403977394104,0
SUT-A,52,74,scenario-babecb5f1fcebd99,cutin_braking,0.29093843698501587,1
SUT-A,53,61,scenario-54ee2e347b15bf17,fast_intrusion,0.2784859240055084,0
SUT-A,54,27,scenario-71d3d263850a2deb,fast_intrusion,0.2765304148197174,0
SUT-A,55,66,scenario-695cad6feff6ca6f,cutin_braking,0.2567492723464966,0
SUT-A,56,0,scenario-469842c2c23d5d92,fast_intrusion,0.2528081238269806,0
SUT-A,57,149,scenario-dda7c8cf94b7fe38,lead_braking,0.2520182728767395,0
SUT-A,58,103,scenario-b61911044bf78287,cutin_braking,0.23124733567237854,0
SUT-A,59,119,scenario-733ef7ec6f0ec3cd,cutin_braking,0.21428197622299194,0
SUT-A,60,37,scenario-a311418630d7f0fd,fast_intrusion,0.15777309238910675,0
SUT-A,61,56,scenario-7d792c2f9d2e2172,fast_intrusion,0.15495511889457703,1
SUT-A,62,99,scenario-ce1be553b2aff244,cutin_braking,0.14760378003120422,0
SUT-A,63,95,scenario-54217bcde54af88f,cutin_braking,0.14618253707885742,0
SUT-A,64,97,scenario-82f938491e4c71b2,cutin_braking,0.13262242078781128,0
SUT-A,65,41,scenario-19fb78e9323e61ec,fast_intrusion,0.12640169262886047,0
SUT-A,66,51,scenario-ba2d6c9bd4c97493,fast_intrusion,0.12180984020233154,0
SUT-A,67,123,scenario-42789dcf0bdaa138,cutin_braking,0.12033720314502716,0
SUT-A,68,169,scenario-ff11a0c0ee6600c9,lead_braking,0.11930710077285767,0
SUT-A,69,98,scenario-dee0c048d0e570d7,cutin_braking,0.10339812189340591,0
SUT-A,70,114,scenario-93f6da08dff06c74,cutin_braking,0.09105470776557922,0
SUT-A,71,138,scenario-58a1e1a3ae8daaca,lead_braking,0.0909714326262474,0
SUT-A,72,73,scenario-4c45c4ed2f1dff5e,cutin_braking,0.09052394330501556,0
SUT-A,73,191,scenario-a5374fc8d99cede9,lead_braking,0.08961473405361176,0
SUT-A,74,5,scenario-da913b98726077cb,fast_intrusion,0.08886788785457611,0
SUT-A,75,126,scenario-950ddf97e1710e5c,cutin_braking,0.08529339730739594,0
SUT-A,76,13,scenario-f1349e6a9cf068e3,fast_intrusion,0.08523745834827423,0
SUT-A,77,43,scenario-0cff04f4cb138f68,fast_intrusion,0.08138135075569153,0
SUT-A,78,79,scenario-b6543b652aa39e42,cutin_braking,0.07950367033481598,0
SUT-A,79,87,scenario-e45b25f8caf82f68,cutin_braking,0.07331625372171402,0
SUT-A,80,75,scenario-61467c0e09ecf1a8,cutin_braking,0.07092940807342529,0
SUT-A,81,86,scenario-67f2e3f689efa5e0,cutin_braking,0.06836450099945068,0
SUT-A,82,122,scenario-10156dd7a91de447,cutin_braking,0.06478165090084076,0
SUT-A,83,72,scenario-280d34364cbc6b6d,cutin_braking,0.06247429922223091,0
SUT-A,84,100,scenario-9a4003ca1c7bde4b,cutin_braking,0.06195611506700516,0
SUT-A,85,88,scenario-c659b7906bc44c9f,cutin_braking,0.06162624433636665,0
SUT-A,86,115,scenario-d95f35794576a733,cutin_braking,0.06158870458602905,0
SUT-A,87,91,scenario-6df57cd4c70f6c79,cutin_braking,0.06135720759630203,0
SUT-A,88,127,scenario-b9f0051de842634a,cutin_braking,0.060789432376623154,0
SUT-A,89,78,scenario-5bd1c8ae3103ba2f,cutin_braking,0.06072702631354332,0
SUT-A,90,76,scenario-5c51a52129f21a06,cutin_braking,0.06043080613017082,0
SUT-A,91,131,scenario-16d47cedaa3163a5,lead_braking,0.05992947891354561,0
SUT-A,92,112,scenario-85f7b90d87046890,cutin_braking,0.059864990413188934,0
SUT-A,93,107,scenario-8692f5914255a749,cutin_braking,0.05966843664646149,0
SUT-A,94,102,scenario-0960ba07db29a03f,cutin_braking,0.05951958894729614,0
SUT-A,95,70,scenario-912c00ba281b2139,cutin_braking,0.0594245009124279,0
SUT-A,96,84,scenario-05cbbadcd693c29e,cutin_braking,0.05930842459201813,0
SUT-A,97,67,scenario-aade0901ee82cbb2,cutin_braking,0.058796580880880356,0
SUT-A,98,104,scenario-703edd2c006752b8,cutin_braking,0.058165404945611954,0
SUT-A,99,120,scenario-b72de359cec81863,cutin_braking,0.05810430645942688,0
SUT-A,100,68,scenario-b9a4766c3f47f8dc,cutin_braking,0.0580955371260643,0
SUT-A,101,96,scenario-086c0ac462d24be0,cutin_braking,0.057911790907382965,0
SUT-A,102,82,scenario-b7d7ce8b562fe978,cutin_braking,0.0579092837870121,0
SUT-A,103,64,scenario-af0947c04f45c4e3,cutin_braking,0.05786634981632233,0
SUT-A,104,116,scenario-94f4428c8adaf474,cutin_braking,0.05785181745886803,0
SUT-A,105,108,scenario-d3b4c179a8162638,cutin_braking,0.05743084102869034,0
SUT-A,106,124,scenario-d39724a06bc9dabd,cutin_braking,0.05740853026509285,0
SUT-A,107,92,scenario-c1f8ba30e4945a87,cutin_braking,0.05709191411733627,0
SUT-A,108,110,scenario-bb00b5dbea49aa0a,cutin_braking,0.05652226507663727,0
SUT-A,109,118,scenario-e6a04a57353f5b64,cutin_braking,0.05642009153962135,0
SUT-A,110,80,scenario-26ddcb03b669f629,cutin_braking,0.05641083046793938,0
SUT-A,111,94,scenario-edf93fd35298ced1,cutin_braking,0.056156814098358154,0
SUT-A,112,155,scenario-4b01d410c83c7d9b,lead_braking,0.0442696176469326,0
SUT-A,113,48,scenario-5cceeb05b909d4e9,fast_intrusion,0.042309798300266266,0
SUT-A,114,3,scenario-5b40e94359f00aa4,fast_intrusion,0.036266934126615524,0
SUT-A,115,20,scenario-dc4e3e4d799b5a72,fast_intrusion,0.03625824302434921,0
SUT-A,116,8,scenario-e4711aa436fa9f07,fast_intrusion,0.03579021990299225,0
SUT-A,117,1,scenario-06e732de208109c3,fast_intrusion,0.035293933004140854,0
SUT-A,118,49,scenario-14be714fd081ba9f,fast_intrusion,0.03487468138337135,0
SUT-A,119,175,scenario-fb9812b8a8e4dc75,lead_braking,0.034272972494363785,0
SUT-A,120,162,scenario-3d68fcb47379492e,lead_braking,0.029758645221590996,0
SUT-A,121,60,scenario-6db9e7fbfdfd638b,fast_intrusion,0.029187146574258804,0
SUT-A,122,45,scenario-69dc22df81561b65,fast_intrusion,0.029092203825712204,0
SUT-A,123,25,scenario-7345f3aa46ebd2f9,fast_intrusion,0.028720751404762268,0
SUT-A,124,53,scenario-323ddf2694c0596c,fast_intrusion,0.027726028114557266,0
SUT-A,125,57,scenario-8cc278e2f11e506d,fast_intrusion,0.027291834354400635,0
SUT-A,126,29,scenario-1510a1e2f2e40c72,fast_intrusion,0.027219848707318306,0
SUT-A,127,146,scenario-d98233bd2ea1b245,lead_braking,0.025812624022364616,0
SUT-A,128,16,scenario-b305c05d6863a534,fast_intrusion,0.02576536312699318,0
SUT-A,129,178,scenario-60d0da0eb14917ad,lead_braking,0.025755850598216057,0
SUT-A,130,62,scenario-2bd6237484872972,fast_intrusion,0.025735637173056602,0
SUT-A,131,172,scenario-a072b66d5d7ed254,lead_braking,0.025645166635513306,0
SUT-A,132,142,scenario-80615957b768f5bb,lead_braking,0.02561122551560402,0
SUT-A,133,36,scenario-fc6d83e62f6153b5,fast_intrusion,0.025575069710612297,0
SUT-A,134,132,scenario-f99656c9513976da,lead_braking,0.02553868480026722,0
SUT-A,135,144,scenario-3e3919a5db17053a,lead_braking,0.025476090610027313,0
SUT-A,136,184,scenario-0260ceae5b9ea634,lead_braking,0.025387665256857872,0
SUT-A,137,28,scenario-383478f978bc7c38,fast_intrusion,0.02538684383034706,0
SUT-A,138,2,scenario-e2f4f08814a61a01,fast_intrusion,0.025282273069024086,0
SUT-A,139,156,scenario-1e43d868b859ddac,lead_braking,0.02526121586561203,0
SUT-A,140,180,scenario-d5203f538ba5afb6,lead_braking,0.025144163519144058,0
SUT-A,141,17,scenario-ce6429c68968a29c,fast_intrusion,0.025117814540863037,0
SUT-A,142,190,scenario-ffb0d8811ff61d83,lead_braking,0.02508603222668171,0
SUT-A,143,154,scenario-34bbf7e9743fe3e5,lead_braking,0.025080325081944466,0
SUT-A,144,22,scenario-5656fab18832599e,fast_intrusion,0.025073936209082603,0
SUT-A,145,160,scenario-54ece6fc3441e6c4,lead_braking,0.02506631426513195,0
SUT-A,146,166,scenario-c19674fed95975f4,lead_braking,0.025031577795743942,0
SUT-A,147,164,scenario-192c7f430edcd2de,lead_braking,0.02498612180352211,0
SUT-A,148,136,scenario-53f1fc89bfe5429d,lead_braking,0.024958563968539238,0
SUT-A,149,140,scenario-4371b8d0013d68cd,lead_braking,0.02491069585084915,0
SUT-A,150,34,scenario-3dfb78d9cf4e0e5c,fast_intrusion,0.024888530373573303,0
SUT-A,151,176,scenario-e5240ee21b610e78,lead_braking,0.024858545511960983,0
SUT-A,152,130,scenario-d58d0093b5d8fa7d,lead_braking,0.02484426647424698,0
SUT-A,153,9,scenario-63e9e44a0014b442,fast_intrusion,0.024803757667541504,0
SUT-A,154,32,scenario-5842526b6d118be9,fast_intrusion,0.024800067767500877,0
SUT-A,155,38,scenario-bc7b31136daf6313,fast_intrusion,0.024788718670606613,0
SUT-A,156,10,scenario-6ef86e3cdb856e4d,fast_intrusion,0.02478117309510708,0
SUT-A,157,188,scenario-059020c98343d03f,lead_braking,0.024734005331993103,0
SUT-A,158,42,scenario-e7e0fba002356b9b,fast_intrusion,0.024710562080144882,0
SUT-A,159,148,scenario-b431c4430993153f,lead_braking,0.024696942418813705,0
SUT-A,160,128,scenario-a19c2547b5705c26,lead_braking,0.02469414658844471,0
SUT-A,161,33,scenario-d58af260e3aa4e49,fast_intrusion,0.02468382567167282,0
SUT-A,162,152,scenario-8caf3083bcd90271,lead_braking,0.02461433969438076,0
SUT-A,163,14,scenario-6aeacb97ad00bdd8,fast_intrusion,0.024555273354053497,0
SUT-A,164,174,scenario-b575a6d5f14aa61a,lead_braking,0.024546384811401367,0
SUT-A,165,170,scenario-2f12216d9e84c75a,lead_braking,0.024541163817048073,0
SUT-A,166,150,scenario-847740ec13686691,lead_braking,0.024520350620150566,0
SUT-A,167,58,scenario-6936e9e25dadcf8d,fast_intrusion,0.024460595101118088,0
SUT-A,168,46,scenario-c2ee1f14d428278f,fast_intrusion,0.02434913069009781,0
SUT-A,169,30,scenario-6a51d720097ca006,fast_intrusion,0.02433018386363983,0
SUT-A,170,52,scenario-a58beaefee70f4c5,fast_intrusion,0.024308210238814354,0
SUT-A,171,139,scenario-ba6f5989e9f6b40d,lead_braking,0.024229656904935837,0
SUT-A,172,134,scenario-0420150e97657de9,lead_braking,0.024142304435372353,0
SUT-A,173,6,scenario-54c543bd7c8960ac,fast_intrusion,0.024097207933664322,0
SUT-A,174,26,scenario-2835ecddb656b3cb,fast_intrusion,0.024055730551481247,0
SUT-A,175,54,scenario-05c63500740123be,fast_intrusion,0.02404903620481491,0
SUT-A,176,50,scenario-ca8a202931570bfd,fast_intrusion,0.0240305345505476,0
SUT-A,177,12,scenario-d832580f95921a9f,fast_intrusion,0.024011479690670967,0
SUT-A,178,18,scenario-93c523ad6b5821bc,fast_intrusion,0.02398809604346752,0
SUT-A,179,4,scenario-aa3fb599518353a5,fast_intrusion,0.023779181763529778,0
SUT-A,180,163,scenario-a9b1b33563747a69,lead_braking,0.0237493347376585,0
SUT-A,181,158,scenario-a2a2e1670458014a,lead_braking,0.023710329085588455,0
SUT-A,182,44,scenario-da22bd23ad7f2864,fast_intrusion,0.02370036393404007,0
SUT-A,183,168,scenario-011f695fc155d140,lead_braking,0.023518096655607224,0
SUT-A,184,187,scenario-db3765a7deb0468d,lead_braking,0.02350458689033985,0
SUT-A,185,183,scenario-b36920495b5f5b7b,lead_braking,0.02340739034116268,0
SUT-A,186,186,scenario-345699793d918095,lead_braking,0.023396387696266174,0
SUT-A,187,171,scenario-e2f1324582e7aad7,lead_braking,0.023281725123524666,0
SUT-A,188,147,scenario-1bb35a75a5c3e0f1,lead_braking,0.023135924711823463,0
SUT-A,189,159,scenario-cc0c1fae4aa3309d,lead_braking,0.02296736277639866,0
SUT-A,190,135,scenario-0dd2ff55541f2f49,lead_braking,0.022728171199560165,0
SUT-A,191,182,scenario-757e70f0d94e8633,lead_braking,0.022656671702861786,0
SUT-A,192,129,scenario-370eb5e52aeab008,lead_braking,0.022448811680078506,0
SUT-B,1,101,scenario-fe1e4ca2b41ed0fb,cutin_braking,0.9389978647232056,1
SUT-B,2,77,scenario-0a415f7712d44321,cutin_braking,0.9376050233840942,0
SUT-B,3,85,scenario-bad40c3c3ea5ceb4,cutin_braking,0.9371693730354309,1
SUT-B,4,113,scenario-c3670c2537a43922,cutin_braking,0.9349185228347778,0
SUT-B,5,125,scenario-bfa148db24406c10,cutin_braking,0.9343248009681702,0
SUT-B,6,69,scenario-1bef28d4fcaca6f8,cutin_braking,0.9266254901885986,1
SUT-B,7,117,scenario-bf6e88fc1aa57a68,cutin_braking,0.9233636260032654,1
SUT-B,8,65,scenario-d57ab87fcb42e824,cutin_braking,0.9063945412635803,0
SUT-B,9,89,scenario-46088129a30f4cce,cutin_braking,0.8958079218864441,0
SUT-B,10,55,scenario-0d6eb5fb4112742e,fast_intrusion,0.8575901985168457,1
SUT-B,11,141,scenario-bee4ba3225c28592,lead_braking,0.8573183417320251,0
SUT-B,12,181,scenario-21f14736d68a13f7,lead_braking,0.8572349548339844,0
SUT-B,13,185,scenario-7aac12056265a655,lead_braking,0.8566350340843201,0
SUT-B,14,133,scenario-3f73f35437bc98bc,lead_braking,0.8565248847007751,0
SUT-B,15,157,scenario-357668b9f000a36d,lead_braking,0.8562659621238708,0
SUT-B,16,7,scenario-01499777d7711e28,fast_intrusion,0.8562506437301636,1
SUT-B,17,145,scenario-20400b6e46c3d578,lead_braking,0.8554524779319763,0
SUT-B,18,189,scenario-0c0c4204a5bb7640,lead_braking,0.8553909063339233,0
SUT-B,19,31,scenario-f9b9348eb0531b8e,fast_intrusion,0.8529924750328064,0
SUT-B,20,173,scenario-c1ce45ea0214bf79,lead_braking,0.8516622185707092,1
SUT-B,21,39,scenario-9e51236c824ccd38,fast_intrusion,0.849043607711792,1
SUT-B,22,11,scenario-8665931dd5fc8bce,fast_intrusion,0.848903238773346,0
SUT-B,23,137,scenario-31fb577f26ed09ce,lead_braking,0.8462167978286743,0
SUT-B,24,47,scenario-8a0b032a9ebe823b,fast_intrusion,0.8427048921585083,0
SUT-B,25,165,scenario-b919431edf1a1ec0,lead_braking,0.8373513221740723,0
SUT-B,26,109,scenario-8bb053549e21e5e7,cutin_braking,0.8285834789276123,0
SUT-B,27,161,scenario-f1c9b4309b892151,lead_braking,0.8165271282196045,0
SUT-B,28,106,scenario-d5a9bbf8357611bd,cutin_braking,0.8068889379501343,1
SUT-B,29,71,scenario-77a103a544cb723f,cutin_braking,0.7747206687927246,0
SUT-B,30,167,scenario-6e0d5c5ad4aed98c,lead_braking,0.7695567011833191,0
SUT-B,31,111,scenario-d3f736c0f748bb5b,cutin_braking,0.7428499460220337,0
SUT-B,32,143,scenario-54d28dd916e5fd0f,lead_braking,0.7221059203147888,0
SUT-B,33,35,scenario-fe206516d3c60d2c,fast_intrusion,0.7195609211921692,0
SUT-B,34,63,scenario-b3976f40974c4871,fast_intrusion,0.7193540930747986,0
SUT-B,35,93,scenario-144c9cfa23f8b077,cutin_braking,0.7053697109222412,0
SUT-B,36,21,scenario-6b310f1795a31eec,fast_intrusion,0.6978718638420105,0
SUT-B,37,105,scenario-9be6ff23a9babea3,cutin_braking,0.6929710507392883,0
SUT-B,38,15,scenario-efa59bf3295d6dae,fast_intrusion,0.672483503818512,0
SUT-B,39,81,scenario-5afe12d99afe03bf,cutin_braking,0.6587790846824646,0
SUT-B,40,59,scenario-d99c05eefec8adf7,fast_intrusion,0.6551024913787842,0
SUT-B,41,19,scenario-fd8a7d3791406dfd,fast_intrusion,0.6362841725349426,0
SUT-B,42,23,scenario-c3ac9b5365a4ab18,fast_intrusion,0.5885864496231079,0
SUT-B,43,121,scenario-66c58d9a4d79dcb8,cutin_braking,0.5839751362800598,0
SUT-B,44,153,scenario-df9da2b185a1d915,lead_braking,0.5535789728164673,0
SUT-B,45,151,scenario-09d12fa8f89dfdc8,lead_braking,0.522647500038147,0
SUT-B,46,83,scenario-58e09f5375f2247d,cutin_braking,0.518196165561676,0
SUT-B,47,61,scenario-54ee2e347b15bf17,fast_intrusion,0.5029984712600708,0
SUT-B,48,90,scenario-3378193cffc16f8e,cutin_braking,0.45699721574783325,0
SUT-B,49,179,scenario-0d63f0fd42f1be83,lead_braking,0.4564008414745331,0
SUT-B,50,27,scenario-71d3d263850a2deb,fast_intrusion,0.42289960384368896,0
SUT-B,51,24,scenario-c3bc54eadb8f4558,fast_intrusion,0.39910590648651123,1
SUT-B,52,177,scenario-c816188f13699b1a,lead_braking,0.3612714111804962,0
SUT-B,53,103,scenario-b61911044bf78287,cutin_braking,0.32102376222610474,0
SUT-B,54,74,scenario-babecb5f1fcebd99,cutin_braking,0.3151143789291382,0
SUT-B,55,40,scenario-4c43b69c194879c3,fast_intrusion,0.30217254161834717,0
SUT-B,56,119,scenario-733ef7ec6f0ec3cd,cutin_braking,0.30082178115844727,0
SUT-B,57,149,scenario-dda7c8cf94b7fe38,lead_braking,0.2886597216129303,0
SUT-B,58,37,scenario-a311418630d7f0fd,fast_intrusion,0.26204243302345276,0
SUT-B,59,0,scenario-469842c2c23d5d92,fast_intrusion,0.25856441259384155,0
SUT-B,60,66,scenario-695cad6feff6ca6f,cutin_braking,0.2537611722946167,0
SUT-B,61,41,scenario-19fb78e9323e61ec,fast_intrusion,0.24971488118171692,0
SUT-B,62,99,scenario-ce1be553b2aff244,cutin_braking,0.21655790507793427,0
SUT-B,63,95,scenario-54217bcde54af88f,cutin_braking,0.2115430235862732,0
SUT-B,64,56,scenario-7d792c2f9d2e2172,fast_intrusion,0.1751759797334671,1
SUT-B,65,123,scenario-42789dcf0bdaa138,cutin_braking,0.17272832989692688,0
SUT-B,66,51,scenario-ba2d6c9bd4c97493,fast_intrusion,0.17028869688510895,0
SUT-B,67,97,scenario-82f938491e4c71b2,cutin_braking,0.1538299173116684,0
SUT-B,68,98,scenario-dee0c048d0e570d7,cutin_braking,0.1494983583688736,0
SUT-B,69,13,scenario-f1349e6a9cf068e3,fast_intrusion,0.14276015758514404,0
SUT-B,70,5,scenario-da913b98726077cb,fast_intrusion,0.13608884811401367,0
SUT-B,71,114,scenario-93f6da08dff06c74,cutin_braking,0.11825171113014221,0
SUT-B,72,169,scenario-ff11a0c0ee6600c9,lead_braking,0.11007197201251984,0
SUT-B,73,73,scenario-4c45c4ed2f1dff5e,cutin_braking,0.10741890966892242,0
SUT-B,74,122,scenario-10156dd7a91de447,cutin_braking,0.10085470974445343,0
SUT-B,75,126,scenario-950ddf97e1710e5c,cutin_braking,0.10035821795463562,0
SUT-B,76,79,scenario-b6543b652aa39e42,cutin_braking,0.10001377016305923,0
SUT-B,77,138,scenario-58a1e1a3ae8daaca,lead_braking,0.09983208030462265,0
SUT-B,78,43,scenario-0cff04f4cb138f68,fast_intrusion,0.09619338810443878,0
SUT-B,79,75,scenario-61467c0e09ecf1a8,cutin_braking,0.09209286421537399,0
SUT-B,80,100,scenario-9a4003ca1c7bde4b,cutin_braking,0.09106039255857468,0
SUT-B,81,76,scenario-5c51a52129f21a06,cutin_braking,0.08975296467542648,0
SUT-B,82,88,scenario-c659b7906bc44c9f,cutin_braking,0.08967161923646927,0
SUT-B,83,82,scenario-b7d7ce8b562fe978,cutin_braking,0.08966567367315292,0
SUT-B,84,78,scenario-5bd1c8ae3103ba2f,cutin_braking,0.08952797204256058,0
SUT-B,85,112,scenario-85f7b90d87046890,cutin_braking,0.08916659653186798,0
SUT-B,86,84,scenario-05cbbadcd693c29e,cutin_braking,0.08890528976917267,0
SUT-B,87,87,scenario-e45b25f8caf82f68,cutin_braking,0.08818415552377701,0
SUT-B,88,70,scenario-912c00ba281b2139,cutin_braking,0.08795491605997086,0
SUT-B,89,104,scenario-703edd2c006752b8,cutin_braking,0.08793238550424576,0
SUT-B,90,110,scenario-bb00b5dbea49aa0a,cutin_braking,0.08787370473146439,0
SUT-B,91,64,scenario-af0947c04f45c4e3,cutin_braking,0.08757513761520386,0
SUT-B,92,68,scenario-b9a4766c3f47f8dc,cutin_braking,0.08703404664993286,0
SUT-B,93,86,scenario-67f2e3f689efa5e0,cutin_braking,0.08702164888381958,0
SUT-B,94,124,scenario-d39724a06bc9dabd,cutin_braking,0.08690842986106873,0
SUT-B,95,118,scenario-e6a04a57353f5b64,cutin_braking,0.08661235123872757,0
SUT-B,96,108,scenario-d3b4c179a8162638,cutin_braking,0.08660980314016342,0
SUT-B,97,94,scenario-edf93fd35298ced1,cutin_braking,0.0864688828587532,0
SUT-B,98,102,scenario-0960ba07db29a03f,cutin_braking,0.08605043590068817,0
SUT-B,99,80,scenario-26ddcb03b669f629,cutin_braking,0.08547580242156982,0
SUT-B,100,92,scenario-c1f8ba30e4945a87,cutin_braking,0.08474396169185638,0
SUT-B,101,72,scenario-280d34364cbc6b6d,cutin_braking,0.08463804423809052,0
SUT-B,102,120,scenario-b72de359cec81863,cutin_braking,0.08463145047426224,0
SUT-B,103,116,scenario-94f4428c8adaf474,cutin_braking,0.08456483483314514,0
SUT-B,104,91,scenario-6df57cd4c70f6c79,cutin_braking,0.08394700288772583,0
SUT-B,105,96,scenario-086c0ac462d24be0,cutin_braking,0.0839267298579216,0
SUT-B,106,115,scenario-d95f35794576a733,cutin_braking,0.08348770439624786,0
SUT-B,107,127,scenario-b9f0051de842634a,cutin_braking,0.08346591889858246,0
SUT-B,108,67,scenario-aade0901ee82cbb2,cutin_braking,0.08341433852910995,0
SUT-B,109,107,scenario-8692f5914255a749,cutin_braking,0.08331935852766037,0
SUT-B,110,48,scenario-5cceeb05b909d4e9,fast_intrusion,0.057875990867614746,0
SUT-B,111,8,scenario-e4711aa436fa9f07,fast_intrusion,0.056252557784318924,0
SUT-B,112,191,scenario-a5374fc8d99cede9,lead_braking,0.05351071059703827,0
SUT-B,113,1,scenario-06e732de208109c3,fast_intrusion,0.052013445645570755,0
SUT-B,114,49,scenario-14be714fd081ba9f,fast_intrusion,0.05148722231388092,0
SUT-B,115,3,scenario-5b40e94359f00aa4,fast_intrusion,0.0451018363237381,0
SUT-B,116,20,scenario-dc4e3e4d799b5a72,fast_intrusion,0.04355725273489952,0
SUT-B,117,172,scenario-a072b66d5d7ed254,lead_braking,0.04091813787817955,0
SUT-B,118,144,scenario-3e3919a5db17053a,lead_braking,0.040685877203941345,0
SUT-B,119,162,scenario-3d68fcb47379492e,lead_braking,0.04068116843700409,0
SUT-B,120,184,scenario-0260ceae5b9ea634,lead_braking,0.04051490128040314,0
SUT-B,121,142,scenario-80615957b768f5bb,lead_braking,0.04042888432741165,0
SUT-B,122,132,scenario-f99656c9513976da,lead_braking,0.0403866283595562,0
SUT-B,123,156,scenario-1e43d868b859ddac,lead_braking,0.04013883322477341,0
SUT-B,124,131,scenario-16d47cedaa3163a5,lead_braking,0.040012992918491364,0
SUT-B,125,160,scenario-54ece6fc3441e6c4,lead_braking,0.03987013176083565,0
SUT-B,126,190,scenario-ffb0d8811ff61d83,lead_braking,0.03977391868829727,0
SUT-B,127,180,scenario-d5203f538ba5afb6,lead_braking,0.0396808385848999,0
