method,budget,repeat,target_sut,estimate,target_mu,signed_error,absolute_error,relative_absolute_error,freeze_sha256
NoSimilarity-Optimized,5,9,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,10,SUT-E,0.2,0.078125,0.12187500000000001,0.12187500000000001,1.56,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,10,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,10,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,10,SUT-F,0.8,0.3489583333333333,0.45104166666666673,0.45104166666666673,1.2925373134328362,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,10,SUT-E,0.05149408006013906,0.078125,-0.026630919939860942,0.026630919939860942,0.34087577523022006,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,10,SUT-F,0.3013991302608461,0.3489583333333333,-0.04755920307248723,0.04755920307248723,0.1362890595510082,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,10,SUT-E,0.0567532517015934,0.078125,-0.0213717482984066,0.0213717482984066,0.2735583782196045,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,10,SUT-F,0.25330018252134323,0.3489583333333333,-0.09565815081199008,0.09565815081199008,0.274124850088091,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,10,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,10,SUT-F,0.3789955446985432,0.3489583333333333,0.03003721136520987,0.03003721136520987,0.08607678480776561,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,10,SUT-E,0.16865487396717072,0.078125,0.09052987396717072,0.09052987396717072,1.158782386779785,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,10,SUT-F,0.24973521940410137,0.3489583333333333,-0.09922311392923194,0.09922311392923194,0.284340863797202,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,10,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,10,SUT-F,0.6000000000000001,0.3489583333333333,0.2510416666666668,0.2510416666666668,0.7194029850746272,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,11,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,11,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,11,SUT-E,0.2,0.078125,0.12187500000000001,0.12187500000000001,1.56,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,11,SUT-F,0.8,0.3489583333333333,0.45104166666666673,0.45104166666666673,1.2925373134328362,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,11,SUT-E,0.12923560368051074,0.078125,0.051110603680510736,0.051110603680510736,0.6542157271105374,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,11,SUT-F,0.23222376380078885,0.3489583333333333,-0.11673456953254446,0.11673456953254446,0.33452294552609757,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,11,SUT-E,0.0665249228477478,0.078125,-0.011600077152252197,0.011600077152252197,0.14848098754882813,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,11,SUT-F,1.0000000521540642,0.3489583333333333,0.6510417188207309,0.6510417188207309,1.8656717912474678,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,11,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,11,SUT-F,0.5500665538577543,0.3489583333333333,0.20110822052442096,0.20110822052442096,0.5763101244878929,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,11,SUT-E,0.05822119489312172,0.078125,-0.01990380510687828,0.01990380510687828,0.25476870536804197,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,11,SUT-F,0.24413668736815453,0.3489583333333333,-0.10482164596517879,0.10482164596517879,0.30038441828827356,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,11,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,11,SUT-F,0.8,0.3489583333333333,0.45104166666666673,0.45104166666666673,1.2925373134328362,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,12,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,12,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,12,SUT-E,0.2,0.078125,0.12187500000000001,0.12187500000000001,1.56,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,12,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,12,SUT-E,0.05149408006013906,0.078125,-0.026630919939860942,0.026630919939860942,0.34087577523022006,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,12,SUT-F,0.2574704003006953,0.3489583333333333,-0.09148793303263802,0.09148793303263802,0.262174375257709,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,12,SUT-E,0.17139506340026855,0.078125,0.09327006340026855,0.09327006340026855,1.1938568115234376,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,12,SUT-F,0.3292332738637924,0.3489583333333333,-0.019725059469540895,0.019725059469540895,0.05652554355450526,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,12,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,12,SUT-F,0.56401501430572,0.3489583333333333,0.21505668097238667,0.21505668097238667,0.6162818320402723,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,12,SUT-E,0.17116409540176392,0.078125,0.09303909540176392,0.09303909540176392,1.1909004211425782,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,12,SUT-F,0.24219262972474098,0.3489583333333333,-0.10676570360859233,0.10676570360859233,0.3059554491470109,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,12,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,12,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,13,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,13,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,13,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,13,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,13,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,13,SUT-F,0.5437388303615649,0.3489583333333333,0.19478049702823158,0.19478049702823158,0.5581769467077682,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,13,SUT-E,0.05753534287214279,0.078125,-0.020589657127857208,0.020589657127857208,0.2635476112365723,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,13,SUT-F,0.27491961047053337,0.3489583333333333,-0.07403872286279994,0.07403872286279994,0.21217066850235208,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,13,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,13,SUT-F,0.4222120474284247,0.3489583333333333,0.0732537140950914,0.0732537140950914,0.2099210911381724,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,13,SUT-E,0.05736721307039261,0.078125,-0.02075778692960739,0.02075778692960739,0.2656996726989746,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,13,SUT-F,0.30883194506168365,0.3489583333333333,-0.04012638827164966,0.04012638827164966,0.11498905295756322,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,13,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,13,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,14,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,14,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,14,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,14,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,14,SUT-E,0.07774152362037168,0.078125,-0.0003834763796283225,0.0003834763796283225,0.004908497659242528,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,14,SUT-F,0.1807296837406498,0.3489583333333333,-0.16822864959268352,0.16822864959268352,0.48208807047455576,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,14,SUT-E,0.05665554851293564,0.078125,-0.02146945148706436,0.02146945148706436,0.2748089790344238,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,14,SUT-F,0.38746973872184753,0.3489583333333333,0.03851140538851422,0.03851140538851422,0.11036104230738404,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,14,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,14,SUT-F,0.6093215285919195,0.3489583333333333,0.26036319525858614,0.26036319525858614,0.7461154252186349,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,14,SUT-E,0.05723901838064194,0.078125,-0.020885981619358063,0.020885981619358063,0.2673405647277832,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,14,SUT-F,1.0000000521540642,0.3489583333333333,0.6510417188207309,0.6510417188207309,1.8656717912474678,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,14,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,14,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,15,SUT-E,0.2,0.078125,0.12187500000000001,0.12187500000000001,1.56,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,15,SUT-F,0.6000000000000001,0.3489583333333333,0.2510416666666668,0.2510416666666668,0.7194029850746272,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,15,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,15,SUT-F,0.6000000000000001,0.3489583333333333,0.2510416666666668,0.2510416666666668,0.7194029850746272,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,15,SUT-E,0.15548304724074336,0.078125,0.07735804724074336,0.07735804724074336,0.990183004681515,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,15,SUT-F,0.30239993732117226,0.3489583333333333,-0.04655839601216105,0.04655839601216105,0.1334210751393272,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,15,SUT-E,0.05711914971470833,0.078125,-0.021005850285291672,0.021005850285291672,0.2688748836517334,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,15,SUT-F,0.4762611351907253,0.3489583333333333,0.127302801857392,0.127302801857392,0.36480802920327265,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,15,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,15,SUT-F,0.38498101240705973,0.3489583333333333,0.036022679073726416,0.036022679073726416,0.1032291698829175,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,15,SUT-E,0.05726893991231918,0.078125,-0.020856060087680817,0.020856060087680817,0.26695756912231444,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,15,SUT-F,0.3619850352406502,0.3489583333333333,0.013026701907316862,0.013026701907316862,0.03733025024186325,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,15,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,15,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,16,SUT-E,0.2,0.078125,0.12187500000000001,0.12187500000000001,1.56,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,16,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,16,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,16,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,16,SUT-E,0.0903648418703249,0.078125,0.012239841870324897,0.012239841870324897,0.1566699759401587,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,16,SUT-F,0.24484708205074207,0.3489583333333333,-0.10411125128259124,0.10411125128259124,0.2983486603919033,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,16,SUT-E,0.034166187047958374,0.078125,-0.043958812952041626,0.043958812952041626,0.5626728057861328,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,16,SUT-F,1.0000000558793545,0.3489583333333333,0.6510417225460212,0.6510417225460212,1.8656718019229266,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,16,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,16,SUT-F,0.5818276454179926,0.3489583333333333,0.23286931208465927,0.23286931208465927,0.6673269838843967,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,16,SUT-E,0.05736721307039261,0.078125,-0.02075778692960739,0.02075778692960739,0.2656996726989746,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,16,SUT-F,0.30883194506168365,0.3489583333333333,-0.04012638827164966,0.04012638827164966,0.11498905295756322,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,16,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,16,SUT-F,0.8,0.3489583333333333,0.45104166666666673,0.45104166666666673,1.2925373134328362,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,17,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,17,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,17,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,17,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,17,SUT-E,0.05149408006013906,0.078125,-0.026630919939860942,0.026630919939860942,0.34087577523022006,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,17,SUT-F,0.2307416334450985,0.3489583333333333,-0.11821669988823483,0.11821669988823483,0.33877024445583714,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,17,SUT-E,0.05732983350753784,0.078125,-0.020795166492462158,0.020795166492462158,0.2661781311035156,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,17,SUT-F,0.25390955433249474,0.3489583333333333,-0.09504877900083858,0.09504877900083858,0.27237859056956726,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,17,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,17,SUT-F,0.18969327825392315,0.3489583333333333,-0.15926505507941016,0.15926505507941016,0.45640135186935454,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,17,SUT-E,0.06119322404265404,0.078125,-0.016931775957345963,0.016931775957345963,0.21672673225402833,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,17,SUT-F,0.24954316578805447,0.3489583333333333,-0.09941516754527885,0.09941516754527885,0.284891226398411,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,17,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,17,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,18,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,18,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,18,SUT-E,0.2,0.078125,0.12187500000000001,0.12187500000000001,1.56,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,18,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,18,SUT-E,0.12923560368051074,0.078125,0.051110603680510736,0.051110603680510736,0.6542157271105374,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,18,SUT-F,0.27615249376093964,0.3489583333333333,-0.07280583957239367,0.07280583957239367,0.2086376298193968,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,18,SUT-E,0.057092420756816864,0.078125,-0.021032579243183136,0.021032579243183136,0.26921701431274414,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,5,18,SUT-F,0.30453747510910034,0.3489583333333333,-0.04442085822423297,0.04442085822423297,0.12729559371720495,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,18,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,5,18,SUT-F,0.40344515096210853,0.3489583333333333,0.05448681762877522,0.05448681762877522,0.15614132813022152,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,18,SUT-E,0.05680106207728386,0.078125,-0.02132393792271614,0.02132393792271614,0.2729464054107666,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,5,18,SUT-F,0.31234196946024895,0.3489583333333333,-0.03661636387308437,0.03661636387308437,0.10493047557659999,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,18,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,5,18,SUT-F,0.6000000000000001,0.3489583333333333,0.2510416666666668,0.2510416666666668,0.7194029850746272,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,19,SUT-E,0.2,0.078125,0.12187500000000001,0.12187500000000001,1.56,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,5,19,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,19,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,5,19,SUT-F,0.6000000000000001,0.3489583333333333,0.2510416666666668,0.2510416666666668,0.7194029850746272,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,19,SUT-E,0.03887076181018584,0.078125,-0.03925423818981416,0.03925423818981416,0.5024542488296213,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,5,19,SUT-F,0.340269892071032,0.3489583333333333,-0.008688441262301339,0.008688441262301339,0.024898219736744137,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
